field_name,variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind
GH 13 (F),Abeba,2026-W04,3,2026-W06,0.44536082474226807,1.445360824742268,0.28942250814013243,0.44536082474226807,701.0,485.0,final
GH 13 (F),Abeba,2026-W05,2,2026-W06,0.177319587628866,0.822680412371134,0.28942250814013243,-0.177319587628866,399.0,485.0,final
GH 13 (F),Abeba,2026-W06,1,2026-W06,0.024742268041237112,1.024742268041237,0.28942250814013243,0.024742268041237112,497.0,485.0,final
GH 16 (A),Alicia,2026-W03,4,2026-W06,0.22780802836520198,0.772191971634798,0.11326369575746853,-0.22780802836520198,6098.0,7897.0,final
GH 16 (A),Alicia,2026-W04,3,2026-W06,0.1303026465746486,0.8696973534253514,0.11326369575746853,-0.1303026465746486,6868.0,7897.0,final
GH 16 (A),Alicia,2026-W05,2,2026-W06,0.3158161327086235,0.6841838672913765,0.11326369575746853,-0.3158161327086235,5403.0,7897.0,final
GH 16 (A),Alicia,2026-W06,1,2026-W06,0.30416613904014184,0.6958338609598582,0.11326369575746853,-0.30416613904014184,5495.0,7897.0,final
GH 16 (B),Azore,2026-W03,4,2026-W06,0.8153846153846154,1.8153846153846154,0.1731507551489481,0.8153846153846154,3422.0,1885.0,final
GH 16 (B),Azore,2026-W04,3,2026-W06,0.42122015915119365,1.4212201591511937,0.1731507551489481,0.42122015915119365,2679.0,1885.0,final
GH 16 (B),Azore,2026-W05,2,2026-W06,0.23713527851458885,1.2371352785145888,0.1731507551489481,0.23713527851458885,2332.0,1885.0,final
GH 16 (B),Azore,2026-W06,1,2026-W06,0.3458885941644562,1.3458885941644563,0.1731507551489481,0.3458885941644562,2537.0,1885.0,final
GH 18 (H),Azore,2026-W03,4,2026-W06,1.5875077303648732,2.587507730364873,0.21747174972809302,1.5875077303648732,8368.0,3234.0,final
GH 18 (H),Azore,2026-W04,3,2026-W06,1.5349412492269636,2.5349412492269634,0.21747174972809302,1.5349412492269636,8198.0,3234.0,final
GH 18 (H),Azore,2026-W05,2,2026-W06,1.1645021645021645,2.1645021645021645,0.21747174972809302,1.1645021645021645,7000.0,3234.0,final
GH 18 (H),Azore,2026-W06,1,2026-W06,0.5454545454545454,1.5454545454545454,0.21747174972809302,0.5454545454545454,4998.0,3234.0,final
GH 20 (D),Azore,2026-W03,4,2026-W06,1.3322475570032573,2.3322475570032575,0.1559379246936804,1.3322475570032573,8592.0,3684.0,final
GH 20 (D),Azore,2026-W04,3,2026-W06,1.503528773072747,2.503528773072747,0.1559379246936804,1.503528773072747,9223.0,3684.0,final
