variety_name,w+1_raw_accuracy,w+2_raw_accuracy,w+3_raw_accuracy,w+4_raw_accuracy,w+1_raw_wape,w+2_raw_wape,w+3_raw_wape,w+4_raw_wape
Ariya,0.4790468364831553,1.1378800328677074,1.7689400164338538,2.152341824157765,0.5209531635168447,0.13788003286770747,0.7689400164338538,1.152341824157765
Asteae,1.4794960791875562,0.8582079958863608,2.0605476282298496,2.0606761794575137,0.4820671037408407,0.1621030980845867,1.4228049877876334,1.4918369970433218
Athena,0.6338347255186019,0.5422587306969145,0.37838670899731836,0.516166815645902,0.36616527448139813,0.4577412693030854,0.6216132910026816,0.48383318435409794
Azore,0.7110435856044061,1.104833349159624,1.8267970753014908,2.34241762415725,0.28895641439559394,0.10483334915962397,0.8267970753014908,1.34241762415725
Babe,2.064041906049341,2.8641432916525855,2.5310915849949307,2.9275092936802976,1.2884420412301454,1.871240283879689,1.5310915849949307,1.9275092936802973
Baby Follies,0.6769256363333888,0.8165862585260356,0.9667276659457661,1.2699218100149725,0.3230743636666112,0.1834137414739644,0.0332723340542339,0.26992181001497256
Bandolero,0.753925353925354,1.2313170313170314,1.4453024453024452,1.4558558558558559,0.24607464607464608,0.23131703131703132,0.4453024453024453,0.45585585585585586
Belle Rose,1.611644908616188,0.5396344647519582,0.7600522193211489,0.5190600522193212,0.611644908616188,0.4603655352480418,0.23994778067885117,0.48093994778067883
Camaro,1.0370441229223963,0.8051177807007055,0.9802224082267129,1.024393160349157,0.03704412292239627,0.1948822192992945,0.019777591773287098,0.024393160349157002
Cheyenne,0.596078431372549,1.4209150326797386,1.6814814814814816,2.089934640522876,0.403921568627451,0.42091503267973857,0.6814814814814815,1.0899346405228758
Chococcino,0.609375,2.705078125,4.044921875,5.236328125,0.390625,1.705078125,3.044921875,4.236328125
Destini,0.6174040964128098,1.088604730112029,0.9104899852891253,0.8378408962317528,0.3825959035871902,0.08860473011202898,0.08951001471087473,0.16215910376824713
Dima Bombastic,0.5287071458075175,2.5377942998760843,1.7864077669902914,4.002157497303128,0.47129285419248246,1.5733168112350269,0.7864077669902912,3.0021574973031284
Dinara,0.8297061011904762,1.8543526785714286,1.0671502976190477,1.9674479166666667,0.1702938988095238,0.8543526785714286,0.06715029761904762,0.9674479166666666
Downtown,0.5953307392996109,0.5495360670457947,1.0024693205627058,2.1790631547440884,0.4046692607003891,0.45046393295420534,0.0024693205627057766,1.1790631547440886
Dynamite,2.1618683901292597,2.8545828437132785,2.6366039952996476,3.8783783783783785,1.1618683901292597,1.8545828437132785,1.6366039952996474,2.8783783783783785
Eyeliner,1.2767716535433071,0.7803149606299212,2.421259842519685,4.908267716535433,0.2767716535433071,0.21968503937007874,1.421259842519685,3.908267716535433
Fire Flash,0.3694261197361242,0.5836020038688557,0.6691136352363474,1.0270819899806558,0.6305738802638758,0.4163979961311443,0.3831655175834532,0.19989087842864936
Fireworks,0.9905226030532296,1.0651301795859023,1.9372391696507902,2.748848980910584,0.35411001319296737,0.32909722409197384,0.9372391696507902,1.748848980910584
Flinders Lane,0.4678085018572018,0.5810978126289723,0.7339042509286009,1.8265579859678085,0.5321914981427982,0.41890218737102763,0.2660957490713991,0.8265579859678085
Gelato,0.5681761735242984,0.8306151171454591,0.8545409388194387,0.6584568258961835,0.4318238264757016,0.16938488285454095,0.16930209454425035,0.3772249358390595
Gentle Trend Setter,0.8563657286327022,0.8535411653938697,0.8207971545140705,1.6645046552986713,0.14363427136729784,0.14645883460613035,0.1792028454859295,0.6645046552986714
Gissele,1.3545068217401028,1.371057928874972,2.1668530530082757,1.9883694922836055,0.3545068217401029,0.371057928874972,1.1668530530082755,0.9883694922836055
Grand Trend Setter,0.541691018897331,0.2911552698227158,0.4063900253263199,0.5918566140658484,0.458308981102669,0.7088447301772842,0.5936099746736802,0.40814338593415156
Impressionist,0.6809664694280079,0.8705621301775148,0.9386094674556213,1.565335305719921,0.31903353057199213,0.1294378698224852,0.0613905325443787,0.5653353057199211
Julietta,0.8559682654165164,1.0693112152902993,2.244212044716913,2.524197619906239,0.742805625676163,0.07940858276235124,1.2442120447169132,1.5241976199062388
Jumilia,0.2517583869730168,0.5588047231339784,0.628671298861844,0.6686985805021527,0.7482416130269832,0.44119527686602156,0.3713287011381559,0.3313014194978473
La Belle,0.8326989050237323,1.934301423939095,0.5826871563513323,1.7133793881291415,0.23422153296677475,0.9519714272287232,0.4173128436486677,0.7133793881291414
Lady Bombastic,0.5108021390374331,0.9535828877005348,1.3496256684491978,1.1454545454545455,0.48919786096256684,0.04641711229946524,0.34962566844919785,0.14545454545454545
Lady Of The Dawn,8.1875,12.603571428571428,13.082142857142857,10.425,7.1875,11.603571428571428,12.082142857142857,9.425
