variety_name,w+1_raw_accuracy,w+2_raw_accuracy,w+3_raw_accuracy,w+4_raw_accuracy,w+1_raw_wape,w+2_raw_wape,w+3_raw_wape,w+4_raw_wape
Abeba,4.051282051282051,5.564102564102564,3.4615384615384617,5.846153846153846,3.051282051282051,4.564102564102564,2.4615384615384617,4.846153846153846
Alicia,0.7816162862430598,2.0913016656384946,1.069093152375077,1.025293028994448,0.21838371375694016,1.0913016656384948,0.06909315237507711,0.025293028994447873
Azore,2.9507346585998273,3.156439066551426,1.2408527801786229,4.197637568424085,1.950734658599827,2.156439066551426,0.2950158455776433,3.1976375684240854
Babe,1.762406015037594,2.735338345864662,1.231578947368421,3.2215538847117795,0.762406015037594,1.7353383458646616,0.23157894736842105,2.2215538847117795
Bandolero,1.5396825396825398,1.808641975308642,0.9792768959435626,2.4074074074074074,1.001763668430335,1.1216931216931216,0.4651675485008818,1.5784832451499118
Bellalinda Cerise,0.6245413779046066,1.584997961679576,1.0293518141051774,0.7651854871585814,0.3754586220953934,0.5849979616795761,0.2984101100693029,0.23481451284141866
Birds Nest,0.8010471204188482,1.8520942408376964,0.5654450261780105,0.32329842931937175,0.19895287958115182,0.8520942408376964,0.43455497382198954,0.6767015706806283
Blue Moon,0.035398230088495575,1.5899705014749264,0.49262536873156343,0.2536873156342183,0.9646017699115044,0.5899705014749262,0.5073746312684366,0.7463126843657817
Bonnieux!,0.11379310344827587,0.5224137931034483,0.22758620689655173,0.15517241379310345,0.8862068965517241,0.47758620689655173,0.7724137931034483,0.8448275862068966
Chazay!,0.7544642857142857,2.3392857142857144,0.5267857142857143,0.5401785714285714,0.24553571428571427,1.3392857142857142,0.4732142857142857,0.45982142857142855
Dinara,0.9838933629547348,2.563871146903638,1.0513746181616217,0.9136351013607331,0.36128853096362123,1.563871146903638,0.3079700083310192,0.1713412940849764
Dominica,0.6288384512683578,3.109479305740988,0.9559412550066756,0.5687583444592791,0.3711615487316422,2.109479305740988,0.044058744993324434,0.43124165554072097
Eileen,0.6027885862516212,2.046368352788586,0.9228274967574579,0.7324902723735408,0.3972114137483787,1.0463683527885863,0.07717250324254216,0.26750972762645914
Elba!,2.549397590361446,7.219277108433735,2.559036144578313,2.236144578313253,1.5493975903614459,6.219277108433735,1.5590361445783132,1.236144578313253
Eva,0.20818713450292398,0.6280701754385964,0.5321637426900585,0.28888888888888886,0.791812865497076,0.3719298245614035,0.4678362573099415,0.7111111111111111
Fellini,0.5671834625322998,3.0655586334256695,2.1615881809787627,1.3019390581717452,0.6068044788975021,2.0655586334256695,1.1615881809787627,0.30193905817174516
Fiction,0.5559131134352373,2.0563153660498794,1.4883346741753822,0.671761866452132,0.4440868865647627,1.0563153660498794,0.4883346741753821,0.32823813354786807
Fire Works,0.6389986824769434,1.9127140974967063,0.8152173913043478,0.5350790513833992,0.46047430830039526,0.9127140974967062,0.6142951251646904,0.46492094861660077
Frivolity,0.2613277133825079,0.7070600632244468,0.46680716543730244,0.22655426765015807,0.7386722866174921,0.2929399367755532,0.5331928345626976,0.7734457323498419
Glorious,0.9028901734104047,5.55606936416185,1.6890173410404625,1.285549132947977,0.09710982658959537,4.55606936416185,0.6890173410404624,0.2855491329479769
Hot Desire,0.31356429829712273,1.4891368173810922,0.724603640634175,0.46388725778038753,0.6864357017028773,0.4891368173810922,0.275396359365825,0.5361127422196125
In Love,1.3146067415730338,7.484550561797753,4.442415730337078,2.4775280898876404,1.7949438202247192,6.484550561797753,4.116573033707865,2.542134831460674
Isabella!,0.24247491638795987,1.6187290969899666,0.1705685618729097,0.17224080267558528,0.7575250836120402,0.6187290969899666,0.8294314381270903,0.8277591973244147
Jacinda,0.530281007751938,2.2185077519379846,1.1027131782945736,0.7962693798449613,0.469718992248062,1.2185077519379846,0.27180232558139533,0.20373062015503876
Jelitah,0.8490196078431372,3.8333333333333335,1.4617647058823529,1.4588235294117646,0.15098039215686274,2.8333333333333335,0.46176470588235297,0.4588235294117647
Julietta,0.8610206297502715,2.6438653637350704,1.1585233441910967,0.7041259500542888,0.13897937024972856,1.6438653637350706,0.21932681867535286,0.2958740499457112
Julietta Apricot,0.11594202898550725,0.4106280193236715,0.11642512077294687,0.09806763285024155,0.8840579710144928,0.5893719806763285,0.8835748792270531,0.9019323671497584
Julietta Cerise,1.026215644820296,3.2372093023255815,0.8947145877378435,0.7380239520958084,0.19873150105708245,2.2566596194503172,0.11289640591966173,0.2619760479041916
Julietta Chamonix,0.12773722627737227,0.3029197080291971,0.583941605839416,0.28102189781021897,0.8722627737226277,0.6970802919708029,0.41605839416058393,0.718978102189781
Julietta Honey,,0.4834123222748815,0.17535545023696683,0.08436018957345971,,0.5165876777251185,0.8246445497630331,0.9156398104265403
Julietta Lemonchella,2.537593984962406,1.8383458646616542,1.1353383458646618,0.9135338345864662,1.537593984962406,0.8383458646616542,0.13533834586466165,0.08646616541353383
Julietta Raspberry,0.24817518248175183,0.3795620437956204,0.09593326381647549,0.09593326381647549,0.7518248175182481,0.6204379562043796,0.9040667361835245,0.9040667361835245
La Mandarina,0.24860335195530725,0.8994413407821229,0.28910614525139666,0.20391061452513967,0.7513966480446927,0.1005586592178771,0.7108938547486033,0.7960893854748603
Limasol,0.25551684088269455,,0.17421602787456447,0.3356562137049942,0.7444831591173054,,0.8257839721254355,0.6643437862950058
Marisa,0.6323478858714335,3.505156411137848,1.060501890684084,0.8377449295290478,0.3676521141285665,2.505156411137848,0.195599862495703,0.16225507047095222
Mic Mac,0.39743001376778336,1.7677833868747133,1.2491968793024324,0.7783386874713171,0.6025699862322166,0.7677833868747131,0.2932537861404314,0.4419458467186783
Motown,0.8092485549132948,2.815028901734104,1.1271676300578035,0.8959537572254336,0.1907514450867052,1.8150289017341041,0.12716763005780346,0.10404624277456648
Odilia,0.9477587874879071,3.814516129032258,2.274750080619155,1.287971622057401,0.05482102547565301,2.814516129032258,1.2747500806191552,0.28797162205740084
Pauline,0.997979797979798,3.2333333333333334,2.092929292929293,1.38989898989899,0.00202020202020202,2.2333333333333334,1.0929292929292929,0.3898989898989899
Peach Shine,0.9356984478935698,3.3348115299334813,1.8325942350332594,1.4146341463414633,0.17516629711751663,2.3348115299334813,0.8325942350332595,0.4146341463414634
Pina Colada,0.9464,2.316,1.0512,0.6024,0.0536,1.316,0.0512,0.3976
Pink Parasol,0.6719178082191781,1.843150684931507,0.5595890410958904,0.589041095890411,0.32808219178082193,0.9143835616438356,0.4404109589041096,0.410958904109589
Pink Shine,0.43354297693920335,1.3534591194968553,1.0167714884696017,0.6758909853249476,0.5664570230607966,0.3534591194968553,0.259958071278826,0.32410901467505243
Prana,0.3472803347280335,0.8661087866108786,0.7918410041841004,0.6485355648535565,0.6527196652719666,0.13389121338912133,0.20815899581589958,0.3514644351464435
Precious Parasol,1.249240121580547,3.5065856129685917,2.059777102330294,1.3292806484295847,0.28368794326241137,2.5065856129685917,1.0597771023302938,0.3292806484295846
Pushkin,1.2183055040197897,4.968872397443826,3.241187384044527,2.0558647701504844,0.4710368996083282,3.968872397443826,2.241187384044527,1.0558647701504844
RLM Under the Stars,1.0308123249299719,1.6092436974789917,0.8375350140056023,0.5756302521008403,0.03081232492997199,0.6092436974789915,0.16246498599439776,0.42436974789915966
