field_name,variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind
1A,Athena,2025-W50,4,2026-W01,0.3799727520435967,1.3799727520435967,0.1372842574417525,0.3799727520435967,50645.0,36700.0,final
1A,Athena,2025-W51,3,2026-W01,0.36727520435967304,1.367275204359673,0.1372842574417525,0.36727520435967304,50179.0,36700.0,final
1A,Athena,2025-W52,2,2026-W01,0.0711716621253406,1.0711716621253407,0.1372842574417525,0.0711716621253406,39312.0,36700.0,final
1B,Athena,2025-W50,4,2026-W01,0.35491400491400493,0.6450859950859951,0.3121355707450114,-0.35491400491400493,26255.0,40700.0,final
1B,Athena,2025-W51,3,2026-W01,0.2446928746928747,1.2446928746928747,0.3121355707450114,0.2446928746928747,50659.0,40700.0,final
1B,Athena,2025-W52,2,2026-W01,0.0314987714987715,1.0314987714987716,0.3121355707450114,0.0314987714987715,41982.0,40700.0,final
1C,Athena,2025-W50,4,2026-W01,0.008571428571428572,0.9914285714285714,0.30965575983453886,-0.008571428571428572,43722.0,44100.0,final
1C,Athena,2025-W51,3,2026-W01,0.775328798185941,1.7753287981859411,0.30965575983453886,0.775328798185941,78292.0,44100.0,final
1C,Athena,2025-W52,2,2026-W01,0.1866893424036281,1.1866893424036282,0.30965575983453886,0.1866893424036281,52333.0,44100.0,final
2B,Athena,2025-W50,4,2026-W01,0.21934684684684685,0.7806531531531532,0.26154285483380096,-0.21934684684684685,34661.0,44400.0,final
2B,Athena,2025-W51,3,2026-W01,0.10513513513513513,0.8948648648648648,0.26154285483380096,-0.10513513513513513,39732.0,44400.0,final
2B,Athena,2025-W52,2,2026-W01,0.4788513513513514,0.5211486486486486,0.26154285483380096,-0.4788513513513514,23139.0,44400.0,final
2C,Athena,2025-W50,4,2026-W01,0.2219088319088319,1.2219088319088318,0.14273671282138964,0.2219088319088319,42889.0,35100.0,final
2C,Athena,2025-W51,3,2026-W01,0.19131054131054132,1.1913105413105414,0.14273671282138964,0.19131054131054132,41815.0,35100.0,final
2C,Athena,2025-W52,2,2026-W01,0.0678062678062678,0.9321937321937321,0.14273671282138964,-0.0678062678062678,32720.0,35100.0,final
2D,Athena,2025-W50,4,2026-W01,0.16138129496402878,1.1613812949640288,0.10874191845032578,0.16138129496402878,40358.0,34750.0,final
2D,Athena,2025-W51,3,2026-W01,0.22552517985611512,1.225525179856115,0.10874191845032578,0.22552517985611512,42587.0,34750.0,final
2D,Athena,2025-W52,2,2026-W01,0.011079136690647482,0.9889208633093525,0.10874191845032578,-0.011079136690647482,34365.0,34750.0,final
3D,Athena,2025-W50,4,2026-W01,0.1287089715536105,0.8712910284463895,0.04844074834035125,-0.1287089715536105,39818.0,45700.0,final
3D,Athena,2025-W51,3,2026-W01,0.07765864332603939,0.9223413566739607,0.04844074834035125,-0.07765864332603939,42151.0,45700.0,final
3D,Athena,2025-W52,2,2026-W01,0.04013129102844639,0.9598687089715536,0.04844074834035125,-0.04013129102844639,43866.0,45700.0,final
5D,Athena,2025-W50,4,2026-W01,0.09716177861873226,0.9028382213812678,0.051098224869606065,-0.09716177861873226,47715.0,52850.0,final
5D,Athena,2025-W51,3,2026-W01,0.008874172185430464,0.9911258278145695,0.051098224869606065,-0.008874172185430464,52381.0,52850.0,final
5D,Athena,2025-W52,2,2026-W01,0.0849763481551561,0.9150236518448439,0.051098224869606065,-0.0849763481551561,48359.0,52850.0,final
1E,Charmant,2025-W50,4,2026-W01,0.12281042128603105,0.877189578713969,0.1616033944454213,-0.12281042128603105,31649.0,36080.0,final
1E,Charmant,2025-W51,3,2026-W01,0.17430709534368072,0.8256929046563193,0.1616033944454213,-0.17430709534368072,29791.0,36080.0,final
1E,Charmant,2025-W52,2,2026-W01,0.36233370288248334,0.6376662971175167,0.1616033944454213,-0.36233370288248334,23007.0,36080.0,final
4D,Charmant,2025-W50,4,2026-W01,0.20777896995708153,0.7922210300429184,0.10650964603585553,-0.20777896995708153,29534.0,37280.0,final
4D,Charmant,2025-W51,3,2026-W01,0.21083690987124465,0.7891630901287554,0.10650964603585553,-0.21083690987124465,29420.0,37280.0,final
4D,Charmant,2025-W52,2,2026-W01,0.346700643776824,0.6532993562231759,0.10650964603585553,-0.346700643776824,24355.0,37280.0,final
5B,Charmant,2025-W50,4,2026-W01,0.19617472852912143,0.8038252714708786,0.1257622448681873,-0.19617472852912143,32571.0,40520.0,final
5B,Charmant,2025-W51,3,2026-W01,0.17968904244817374,0.8203109575518263,0.1257622448681873,-0.17968904244817374,33239.0,40520.0,final
5B,Charmant,2025-W52,2,2026-W01,0.3522704837117473,0.6477295162882527,0.1257622448681873,-0.3522704837117473,26246.0,40520.0,final
5C,Charmant,2025-W50,4,2026-W01,0.17078919491525424,1.1707891949152542,0.2695970734676037,0.17078919491525424,44209.0,37760.0,final
5C,Charmant,2025-W51,3,2026-W01,0.06988877118644068,0.9301112288135593,0.2695970734676037,-0.06988877118644068,35121.0,37760.0,final
5C,Charmant,2025-W52,2,2026-W01,0.32756885593220336,0.6724311440677966,0.2695970734676037,-0.32756885593220336,25391.0,37760.0,final
5E,Charmant,2025-W50,4,2026-W01,1.202027027027027,2.202027027027027,0.20885690820114186,1.202027027027027,32590.0,14800.0,final
5E,Charmant,2025-W51,3,2026-W01,1.210472972972973,2.210472972972973,0.20885690820114186,1.210472972972973,32715.0,14800.0,final
5E,Charmant,2025-W52,2,2026-W01,0.49405405405405406,1.4940540540540541,0.20885690820114186,0.49405405405405406,22112.0,14800.0,final
COCOS A,Charmant,2025-W50,4,2026-W01,0.07121761658031088,1.071217616580311,0.15474590458246856,0.07121761658031088,41349.0,38600.0,final
COCOS A,Charmant,2025-W51,3,2026-W01,0.029689119170984456,1.0296891191709845,0.15474590458246856,0.029689119170984456,39746.0,38600.0,final
COCOS A,Charmant,2025-W52,2,2026-W01,0.20569948186528497,0.794300518134715,0.15474590458246856,-0.20569948186528497,30660.0,38600.0,final
COCOS B2,Confidential,2025-W50,4,2026-W01,0.07214765100671142,1.0721476510067114,0.022191016155159643,0.07214765100671142,31950.0,29800.0,final
COCOS B2,Confidential,2025-W51,3,2026-W01,0.11795302013422819,1.1179530201342283,0.022191016155159643,0.11795302013422819,33315.0,29800.0,final
COCOS B2,Confidential,2025-W52,2,2026-W01,0.08151006711409396,1.081510067114094,0.022191016155159643,0.08151006711409396,32229.0,29800.0,final
COCOS F,Confidential,2025-W50,4,2026-W01,0.08077611940298507,0.9192238805970149,0.06812427749707792,-0.08077611940298507,15397.0,16750.0,final
COCOS F,Confidential,2025-W51,3,2026-W01,0.020119402985074628,1.0201194029850746,0.06812427749707792,0.020119402985074628,17087.0,16750.0,final
COCOS F,Confidential,2025-W52,2,2026-W01,0.048238805970149255,1.0482388059701493,0.06812427749707792,0.048238805970149255,17558.0,16750.0,final
E9,Madam Red,2025-W50,4,2026-W01,12.146951219512195,13.146951219512195,1.0136724064292575,12.146951219512195,21561.0,1640.0,final
E9,Madam Red,2025-W51,3,2026-W01,2.148780487804878,3.148780487804878,1.0136724064292575,2.148780487804878,5164.0,1640.0,final
E9,Madam Red,2025-W52,2,2026-W01,0.9243902439024391,1.924390243902439,1.0136724064292575,0.9243902439024391,3156.0,1640.0,final
1D,Maritim,2025-W50,4,2026-W01,0.8542284866468842,1.8542284866468843,0.12229673116997604,0.8542284866468842,49990.0,26960.0,final
1D,Maritim,2025-W51,3,2026-W01,0.787759643916914,1.7877596439169139,0.12229673116997604,0.787759643916914,48198.0,26960.0,final
1D,Maritim,2025-W52,2,2026-W01,0.4650222551928783,1.4650222551928784,0.12229673116997604,0.4650222551928783,39497.0,26960.0,final
E10,Memory Lane,2025-W50,4,2026-W01,0.0008888888888888889,1.000888888888889,0.06413243970488629,0.0008888888888888889,18016.0,18000.0,final
E10,Memory Lane,2025-W51,3,2026-W01,0.107,1.107,0.06413243970488629,0.107,19926.0,18000.0,final
E10,Memory Lane,2025-W52,2,2026-W01,0.131,1.131,0.06413243970488629,0.131,20358.0,18000.0,final
E1A,Memory Lane,2025-W50,4,2026-W01,0.35012345679012347,1.3501234567901235,0.07198109120451801,0.35012345679012347,16404.0,12150.0,final
E1A,Memory Lane,2025-W51,3,2026-W01,0.1820576131687243,1.1820576131687244,0.07198109120451801,0.1820576131687243,14362.0,12150.0,final
