variety_name,w+1_final_accuracy,w+2_final_accuracy,w+3_final_accuracy,w+4_final_accuracy,w+1_final_wape,w+2_final_wape,w+3_final_wape,w+4_final_wape
Julietta Lemonchella,2.537593984962406,,0.9135338345864662,,1.537593984962406,,0.08646616541353383,
Julietta Raspberry,0.24817518248175183,,0.09593326381647549,,0.7518248175182481,,0.9040667361835245,
La Mandarina,0.24860335195530725,0.7039106145251397,0.20391061452513967,,0.7513966480446927,0.29608938547486036,0.7960893854748603,
Limasol,0.25551684088269455,,0.3356562137049942,,0.7444831591173054,,0.6643437862950058,
Marisa,0.6323478858714335,,0.8377449295290478,,0.3676521141285665,,0.16225507047095222,
Mic Mac,0.39743001376778336,,0.7783386874713171,,0.6025699862322166,,0.4419458467186783,
Motown,0.8092485549132948,,0.8959537572254336,,0.1907514450867052,,0.10404624277456648,
Odilia,0.9477587874879071,,1.287971622057401,,0.05482102547565301,,0.28797162205740084,
Pauline,0.997979797979798,,1.38989898989899,,0.00202020202020202,,0.3898989898989899,
Peach Shine,0.9356984478935698,,1.4146341463414633,,0.17516629711751663,,0.4146341463414634,
Pina Colada,0.9464,,0.6024,,0.0536,,0.3976,
Pink Parasol,0.6719178082191781,,0.589041095890411,,0.32808219178082193,,0.410958904109589,
Pink Shine,0.43354297693920335,,0.6758909853249476,,0.5664570230607966,,0.32410901467505243,
Prana,0.3472803347280335,,0.6485355648535565,,0.6527196652719666,,0.3514644351464435,
Precious Parasol,1.249240121580547,,1.3292806484295847,,0.28368794326241137,,0.3292806484295846,
Pushkin,1.2183055040197897,,2.0558647701504844,,0.4710368996083282,,1.0558647701504844,
RLM Under the Stars,1.0308123249299719,,0.5756302521008403,,0.03081232492997199,,0.42436974789915966,
Reflex,0.7002327575646209,,1.0142104618400098,,0.3634693127526645,,0.3430111478623055,
Saffron Smile,0.403899721448468,,0.6796657381615598,,0.596100278551532,,0.3203342618384401,
Salinero,1.9331239366575055,,1.6573746891768093,,0.9331239366575056,,0.6573746891768093,
Sancerre,1.0675409836065575,,0.8963934426229508,,0.06754098360655737,,0.10360655737704919,
Silva Pink,0.982824427480916,,0.583969465648855,,0.01717557251908397,,0.41603053435114506,
Silver Mikado,0.37750294464075385,,0.44375736160188456,,0.6224970553592462,,0.5562426383981154,
Silver Shadow,0.9218383092921838,,1.1257967125125796,,0.10030191211003019,,0.12579671251257968,
Snow Flake,1.0292056074766356,3.2950310559006213,1.4478547153780799,2.0586319218241043,0.23821155480033984,2.2950310559006213,0.4512531860662702,1.0586319218241043
Snowy Bubble,0.7784810126582279,,1.6225108225108225,0.4215512137359384,0.26019690576652604,,0.6225108225108225,0.5784487862640616
Sofie,0.2256169212690952,,0.2802585193889542,,0.7743830787309048,,0.7197414806110458,
Sundial,0.3526328329759352,,0.4541339051703598,,0.6473671670240648,,0.5458660948296402,
Sweet Sara,1.0310618829761617,,0.9065735612810016,,0.29400433421622924,,0.4136768601011317,
Tahiti,0.2505643340857788,,0.34988713318284426,,0.7494356659142212,,0.6501128668171557,
Trinity,0.9111361079865017,,0.6872197309417041,1.451793721973094,0.37682789651293586,,0.312780269058296,0.4517937219730942
