field_name,variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind
1A,Athena,2025-W51,4,2026-W02,0.3548609077598829,0.6451390922401171,0.021867058004923935,-0.3548609077598829,44063.0,68300.0,final
1A,Athena,2025-W52,3,2026-W02,0.3798243045387994,0.6201756954612005,0.021867058004923935,-0.3798243045387994,42358.0,68300.0,final
1A,Athena,2026-W02,1,2026-W02,0.3773792093704246,0.6226207906295754,0.021867058004923935,-0.3773792093704246,42525.0,68300.0,final
1B,Athena,2025-W51,4,2026-W02,0.24693140794223828,0.7530685920577618,0.1164452899625033,-0.24693140794223828,52150.0,69250.0,final
1B,Athena,2025-W52,3,2026-W02,0.3056028880866426,0.6943971119133574,0.1164452899625033,-0.3056028880866426,48087.0,69250.0,final
1B,Athena,2026-W02,1,2026-W02,0.40391335740072204,0.596086642599278,0.1164452899625033,-0.40391335740072204,41279.0,69250.0,final
1C,Athena,2025-W51,4,2026-W02,0.10182370820668693,0.898176291793313,0.11621191162893665,-0.10182370820668693,73875.0,82250.0,final
1C,Athena,2025-W52,3,2026-W02,0.2883647416413374,0.7116352583586626,0.11621191162893665,-0.2883647416413374,58532.0,82250.0,final
1C,Athena,2026-W02,1,2026-W02,0.16772036474164134,0.8322796352583587,0.11621191162893665,-0.16772036474164134,68455.0,82250.0,final
2B,Athena,2025-W51,4,2026-W02,0.3966499642090193,0.6033500357909807,0.08407839226477332,-0.3966499642090193,42144.0,69850.0,final
2B,Athena,2025-W52,3,2026-W02,0.4826198997852541,0.5173801002147459,0.08407839226477332,-0.4826198997852541,36139.0,69850.0,final
2B,Athena,2026-W02,1,2026-W02,0.4693486041517538,0.5306513958482463,0.08407839226477332,-0.4693486041517538,37066.0,69850.0,final
2C,Athena,2025-W51,4,2026-W02,0.19854227405247812,1.198542274052478,0.09421046360088546,0.19854227405247812,41110.0,34300.0,final
2C,Athena,2025-W52,3,2026-W02,0.17180758017492712,1.171807580174927,0.09421046360088546,0.17180758017492712,40193.0,34300.0,final
2C,Athena,2026-W02,1,2026-W02,0.0031486880466472305,1.0031486880466471,0.09421046360088546,0.0031486880466472305,34408.0,34300.0,final
2D,Athena,2025-W51,4,2026-W02,0.43836867862969003,1.43836867862969,0.12774982792935688,0.43836867862969003,44086.0,30650.0,final
2D,Athena,2025-W52,3,2026-W02,0.3584339314845024,1.3584339314845024,0.12774982792935688,0.3584339314845024,41636.0,30650.0,final
2D,Athena,2026-W02,1,2026-W02,0.11807504078303425,1.1180750407830342,0.12774982792935688,0.11807504078303425,34269.0,30650.0,final
3D,Athena,2025-W51,4,2026-W02,0.06104368932038835,1.0610436893203883,0.03548207072010784,0.06104368932038835,43715.0,41200.0,final
3D,Athena,2025-W52,3,2026-W02,0.139126213592233,1.139126213592233,0.03548207072010784,0.139126213592233,46932.0,41200.0,final
3D,Athena,2026-W02,1,2026-W02,0.10169902912621359,1.1016990291262136,0.03548207072010784,0.10169902912621359,45390.0,41200.0,final
5D,Athena,2025-W51,4,2026-W02,0.05936451897616946,0.9406354810238305,0.053982727260137926,-0.05936451897616946,53287.0,56650.0,final
5D,Athena,2025-W52,3,2026-W02,0.15562224183583406,0.8443777581641659,0.053982727260137926,-0.15562224183583406,47834.0,56650.0,final
5D,Athena,2026-W02,1,2026-W02,0.10953221535745808,0.890467784642542,0.053982727260137926,-0.10953221535745808,50445.0,56650.0,final
1E,Charmant,2025-W51,4,2026-W02,0.2405857740585774,0.7594142259414226,0.08706404889066971,-0.2405857740585774,36300.0,47800.0,final
1E,Charmant,2025-W52,3,2026-W02,0.33717573221757324,0.6628242677824268,0.08706404889066971,-0.33717573221757324,31683.0,47800.0,final
1E,Charmant,2026-W02,1,2026-W02,0.3508786610878661,0.6491213389121339,0.08706404889066971,-0.3508786610878661,31028.0,47800.0,final
4D,Charmant,2025-W51,4,2026-W02,0.20122203811101905,0.798777961888981,0.19471535779472296,-0.20122203811101905,38565.0,48280.0,final
4D,Charmant,2025-W52,3,2026-W02,0.4612468931234466,0.5387531068765534,0.19471535779472296,-0.4612468931234466,26011.0,48280.0,final
4D,Charmant,2026-W02,1,2026-W02,0.3342377796188898,0.6657622203811102,0.19471535779472296,-0.3342377796188898,32143.0,48280.0,final
5B,Charmant,2025-W51,4,2026-W02,0.298284537968893,0.701715462031107,0.03111742093369103,-0.298284537968893,30679.0,43720.0,final
5B,Charmant,2025-W52,3,2026-W02,0.32255260750228726,0.6774473924977127,0.03111742093369103,-0.32255260750228726,29618.0,43720.0,final
5B,Charmant,2026-W02,1,2026-W02,0.340416285452882,0.6595837145471181,0.03111742093369103,-0.340416285452882,28837.0,43720.0,final
5C,Charmant,2025-W51,4,2026-W02,0.09273255813953489,0.9072674418604652,0.09929651268027795,-0.09273255813953489,37452.0,41280.0,final
5C,Charmant,2025-W52,3,2026-W02,0.19881298449612403,0.8011870155038759,0.09929651268027795,-0.19881298449612403,33073.0,41280.0,final
5C,Charmant,2026-W02,1,2026-W02,0.2524709302325581,0.7475290697674418,0.09929651268027795,-0.2524709302325581,30858.0,41280.0,final
5E,Charmant,2025-W51,4,2026-W02,1.791115702479339,2.7911157024793387,0.248256431587251,1.791115702479339,40527.0,14520.0,final
5E,Charmant,2025-W52,3,2026-W02,0.9591597796143251,1.959159779614325,0.248256431587251,0.9591597796143251,28447.0,14520.0,final
5E,Charmant,2026-W02,1,2026-W02,0.778099173553719,1.778099173553719,0.248256431587251,0.778099173553719,25818.0,14520.0,final
COCOS A,Charmant,2025-W51,4,2026-W02,0.06925704526046114,0.9307429547395388,0.06309965886629508,-0.06925704526046114,43596.0,46840.0,final
COCOS A,Charmant,2025-W52,3,2026-W02,0.17978223740392826,0.8202177625960717,0.06309965886629508,-0.17978223740392826,38419.0,46840.0,final
COCOS A,Charmant,2026-W02,1,2026-W02,0.11868061485909479,0.8813193851409052,0.06309965886629508,-0.11868061485909479,41281.0,46840.0,final
COCOS B2,Confidential,2025-W51,4,2026-W02,0.16948126801152738,0.8305187319884726,0.026900939979518593,-0.16948126801152738,28819.0,34700.0,final
COCOS B2,Confidential,2025-W52,3,2026-W02,0.12360230547550433,0.8763976945244957,0.026900939979518593,-0.12360230547550433,30411.0,34700.0,final
COCOS B2,Confidential,2026-W02,1,2026-W02,0.14417867435158502,0.855821325648415,0.026900939979518593,-0.14417867435158502,29697.0,34700.0,final
COCOS F,Confidential,2025-W51,4,2026-W02,0.4127205882352941,0.5872794117647059,0.012970145546394677,-0.4127205882352941,15974.0,27200.0,final
COCOS F,Confidential,2025-W52,3,2026-W02,0.4148161764705882,0.5851838235294118,0.012970145546394677,-0.4148161764705882,15917.0,27200.0,final
COCOS F,Confidential,2026-W02,1,2026-W02,0.400625,0.599375,0.012970145546394677,-0.400625,16303.0,27200.0,final
E9,Madam Red,2025-W51,4,2026-W02,0.7271072796934865,0.2728927203065134,0.7580368023877859,-0.7271072796934865,2849.0,10440.0,final
E9,Madam Red,2025-W52,3,2026-W02,0.9423371647509579,0.057662835249042144,0.7580368023877859,-0.9423371647509579,602.0,10440.0,final
E9,Madam Red,2026-W02,1,2026-W02,0.5467432950191571,0.4532567049808429,0.7580368023877859,-0.5467432950191571,4732.0,10440.0,final
1D,Maritim,2025-W51,4,2026-W02,0.2167184265010352,1.2167184265010351,0.14984356009305297,0.2167184265010352,47014.0,38640.0,final
1D,Maritim,2025-W52,3,2026-W02,0.2163302277432712,1.2163302277432713,0.14984356009305297,0.2163302277432712,46999.0,38640.0,final
1D,Maritim,2026-W02,1,2026-W02,0.07406832298136647,0.9259316770186335,0.14984356009305297,-0.07406832298136647,35778.0,38640.0,final
E10,Memory Lane,2025-W51,4,2026-W02,0.13688311688311688,1.1368831168831168,0.04284035243104658,0.13688311688311688,17508.0,15400.0,final
E10,Memory Lane,2025-W52,3,2026-W02,0.13474025974025974,1.1347402597402598,0.04284035243104658,0.13474025974025974,17475.0,15400.0,final
E10,Memory Lane,2026-W02,1,2026-W02,0.22220779220779222,1.2222077922077923,0.04284035243104658,0.22220779220779222,18822.0,15400.0,final
E1A,Memory Lane,2025-W51,4,2026-W02,0.43169565217391304,0.568304347826087,0.26848494068150724,-0.43169565217391304,13071.0,23000.0,final
E1A,Memory Lane,2025-W52,3,2026-W02,0.015391304347826087,0.9846086956521739,0.26848494068150724,-0.015391304347826087,22646.0,23000.0,final
E1A,Memory Lane,2026-W02,1,2026-W02,0.10543478260869565,0.8945652173913043,0.26848494068150724,-0.10543478260869565,20575.0,23000.0,final
COCOS D,Moon Walk,2025-W51,4,2026-W02,0.2573675213675214,0.7426324786324786,0.09146981296343999,-0.2573675213675214,43444.0,58500.0,final
COCOS D,Moon Walk,2025-W52,3,2026-W02,0.19037606837606838,0.8096239316239316,0.09146981296343999,-0.19037606837606838,47363.0,58500.0,final
COCOS D,Moon Walk,2026-W02,1,2026-W02,0.1085982905982906,0.8914017094017094,0.09146981296343999,-0.1085982905982906,52147.0,58500.0,final
E8,Moon Walk,2025-W51,4,2026-W02,0.013142857142857144,0.9868571428571429,0.027403381566587403,-0.013142857142857144,10362.0,10500.0,final
E8,Moon Walk,2025-W52,3,2026-W02,0.018857142857142857,0.9811428571428571,0.027403381566587403,-0.018857142857142857,10302.0,10500.0,final
E8,Moon Walk,2026-W02,1,2026-W02,0.061714285714285715,0.9382857142857143,0.027403381566587403,-0.061714285714285715,9852.0,10500.0,final
3B 2,Odilia,2025-W51,4,2026-W02,0.22232558139534883,0.7776744186046511,0.12255601779594118,-0.22232558139534883,10868.0,13975.0,final
3B 2,Odilia,2025-W52,3,2026-W02,0.09774597495527729,0.9022540250447227,0.12255601779594118,-0.09774597495527729,12609.0,13975.0,final
3B 2,Odilia,2026-W02,1,2026-W02,0.29023255813953486,0.7097674418604651,0.12255601779594118,-0.29023255813953486,9919.0,13975.0,final
CH8,Pink Athena,2025-W51,4,2026-W02,0.3865326633165829,0.6134673366834171,0.06290293313792138,-0.3865326633165829,18312.0,29850.0,final
CH8,Pink Athena,2025-W52,3,2026-W02,0.3857621440536013,0.6142378559463987,0.06290293313792138,-0.3857621440536013,18335.0,29850.0,final
CH8,Pink Athena,2026-W02,1,2026-W02,0.316750418760469,0.683249581239531,0.06290293313792138,-0.316750418760469,20395.0,29850.0,final
COCOS E,Pink Athena,2025-W51,4,2026-W02,0.4105321507760532,0.5894678492239468,0.18352267385768103,-0.4105321507760532,79755.0,135300.0,final
COCOS E,Pink Athena,2025-W52,3,2026-W02,0.2804582409460458,0.7195417590539541,0.18352267385768103,-0.2804582409460458,97354.0,135300.0,final
COCOS E,Pink Athena,2026-W02,1,2026-W02,0.14589061345158907,0.854109386548411,0.18352267385768103,-0.14589061345158907,115561.0,135300.0,final
CH10,Red Ribbon,2025-W51,4,2026-W02,0.07837455830388693,0.921625441696113,0.07783914929529465,-0.07837455830388693,13041.0,14150.0,final
CH10,Red Ribbon,2025-W52,3,2026-W02,0.12452296819787986,0.8754770318021201,0.07783914929529465,-0.12452296819787986,12388.0,14150.0,final
CH10,Red Ribbon,2026-W02,1,2026-W02,0.21060070671378092,0.789399293286219,0.07783914929529465,-0.21060070671378092,11170.0,14150.0,final
CH4,Red Ribbon,2025-W51,4,2026-W02,0.1714375,0.8285625,0.1593769419971214,-0.1714375,13257.0,16000.0,final
CH4,Red Ribbon,2025-W52,3,2026-W02,0.0289375,1.0289375,0.1593769419971214,0.0289375,16463.0,16000.0,final
CH4,Red Ribbon,2026-W02,1,2026-W02,0.1435625,1.1435625,0.1593769419971214,0.1435625,18297.0,16000.0,final
CH9,Red Ribbon,2025-W51,4,2026-W02,0.025226480836236933,0.9747735191637631,0.1293188954434076,-0.025226480836236933,13988.0,14350.0,final
CH9,Red Ribbon,2025-W52,3,2026-W02,0.1821602787456446,0.8178397212543554,0.1293188954434076,-0.1821602787456446,11736.0,14350.0,final
CH9,Red Ribbon,2026-W02,1,2026-W02,0.2375609756097561,0.7624390243902439,0.1293188954434076,-0.2375609756097561,10941.0,14350.0,final
E11,Red Ribbon,2025-W51,4,2026-W02,0.030210970464135022,0.969789029535865,0.12273330125431414,-0.030210970464135022,11492.0,11850.0,final
E11,Red Ribbon,2025-W52,3,2026-W02,0.05375527426160338,0.9462447257383966,0.12273330125431414,-0.05375527426160338,11213.0,11850.0,final
E11,Red Ribbon,2026-W02,1,2026-W02,0.2311392405063291,0.7688607594936708,0.12273330125431414,-0.2311392405063291,9111.0,11850.0,final
1F,Royal Athena,2025-W51,4,2026-W02,0.06694610778443114,0.9330538922155689,0.137214439742517,-0.06694610778443114,62328.0,66800.0,final
1F,Royal Athena,2025-W52,3,2026-W02,0.05854790419161677,0.9414520958083832,0.137214439742517,-0.05854790419161677,62889.0,66800.0,final
1F,Royal Athena,2026-W02,1,2026-W02,0.26902694610778444,0.7309730538922156,0.137214439742517,-0.26902694610778444,48829.0,66800.0,final
2A,Royal Athena,2025-W51,4,2026-W02,0.2959796725014116,0.7040203274985883,0.13590682086495373,-0.2959796725014116,62341.0,88550.0,final
2A,Royal Athena,2025-W52,3,2026-W02,0.45548277809147375,0.5445172219085262,0.13590682086495373,-0.45548277809147375,48217.0,88550.0,final
