field_name,variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind
GH 13 (F),Abeba,2025-W51,4,2026-W02,0.10031347962382445,0.8996865203761756,0.39165465194630916,-0.10031347962382445,287.0,319.0,raw
GH 13 (F),Abeba,2025-W52,3,2026-W02,0.4106583072100313,1.4106583072100314,0.39165465194630916,0.4106583072100313,450.0,319.0,raw
GH 13 (F),Abeba,2026-W01,2,2026-W02,0.43573667711598746,1.4357366771159874,0.39165465194630916,0.43573667711598746,458.0,319.0,raw
GH 13 (F),Abeba,2026-W02,1,2026-W02,0.43573667711598746,0.5642633228840125,0.39165465194630916,-0.43573667711598746,180.0,319.0,raw
GH 16 (A),Alicia,2025-W51,4,2026-W02,0.35850956696878145,0.6414904330312186,0.5805549402953893,-0.35850956696878145,1911.0,2979.0,raw
GH 16 (A),Alicia,2025-W52,3,2026-W02,0.8996307485733468,1.8996307485733468,0.5805549402953893,0.8996307485733468,5659.0,2979.0,raw
GH 16 (A),Alicia,2026-W01,2,2026-W02,0.25411211816045653,0.7458878818395435,0.5805549402953893,-0.25411211816045653,2222.0,2979.0,raw
GH 16 (A),Alicia,2026-W02,1,2026-W02,0.21550855991943604,0.7844914400805639,0.5805549402953893,-0.21550855991943604,2337.0,2979.0,raw
GH 16 (B),Azore,2025-W51,4,2026-W02,0.1061293984108967,0.8938706015891033,0.4349158835186289,-0.1061293984108967,1575.0,1762.0,raw
GH 16 (B),Azore,2025-W52,3,2026-W02,1.4608399545970487,2.460839954597049,0.4349158835186289,1.4608399545970487,4336.0,1762.0,raw
GH 16 (B),Azore,2026-W01,2,2026-W02,0.554483541430193,1.554483541430193,0.4349158835186289,0.554483541430193,2739.0,1762.0,raw
GH 16 (B),Azore,2026-W02,1,2026-W02,0.2542565266742338,1.2542565266742338,0.4349158835186289,0.2542565266742338,2210.0,1762.0,raw
GH 18 (H),Azore,2025-W51,4,2026-W02,0.4764776839565742,0.5235223160434258,0.6020010515048485,-0.4764776839565742,868.0,1658.0,raw
GH 18 (H),Azore,2025-W52,3,2026-W02,3.6845597104945718,4.684559710494572,0.6020010515048485,3.6845597104945718,7767.0,1658.0,raw
GH 18 (H),Azore,2026-W01,2,2026-W02,2.01145958986731,3.01145958986731,0.6020010515048485,2.01145958986731,4993.0,1658.0,raw
GH 18 (H),Azore,2026-W02,1,2026-W02,2.2810615199034983,3.2810615199034983,0.6020010515048485,2.2810615199034983,5440.0,1658.0,raw
GH 20 (D),Azore,2025-W51,4,2026-W02,0.25667053364269143,1.2566705336426913,0.3146692920234072,0.25667053364269143,4333.0,3448.0,raw
