variety_name,w+1_final_accuracy,w+2_final_accuracy,w+3_final_accuracy,w+1_final_wape,w+2_final_wape,w+3_final_wape
Athena,1.1566759725678217,0.7222962311100322,0.6818656308794077,0.28948837773866604,0.32935758936699644,0.4151332159980579
