field_name,variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind
GH (10),Ever Red,2025-W51,4,2026-W02,2.999090909090909,3.999090909090909,0.7194852651463626,2.999090909090909,8798.0,2200.0,raw
GH (10),Ever Red,2025-W52,3,2026-W02,0.7454545454545455,1.7454545454545454,0.7194852651463626,0.7454545454545455,3840.0,2200.0,raw
GH (10),Ever Red,2026-W01,2,2026-W02,0.18181818181818182,0.8181818181818182,0.7194852651463626,-0.18181818181818182,1800.0,2200.0,raw
GH (10),Ever Red,2026-W02,1,2026-W02,0.28,1.28,0.7194852651463626,0.28,2816.0,2200.0,raw
GH (11),Ever Red,2025-W51,4,2026-W02,0.6816746967934872,1.6816746967934872,0.30638973132712255,0.6816746967934872,10122.0,6019.0,raw
GH (11),Ever Red,2025-W52,3,2026-W02,0.9445090546602426,1.9445090546602426,0.30638973132712255,0.9445090546602426,11704.0,6019.0,raw
GH (11),Ever Red,2026-W01,2,2026-W02,0.39873733178268816,1.398737331782688,0.30638973132712255,0.39873733178268816,8419.0,6019.0,raw
GH (11),Ever Red,2026-W02,1,2026-W02,1.785346403056986,2.785346403056986,0.30638973132712255,1.785346403056986,16765.0,6019.0,raw
GH (13),Ever Red,2025-W51,4,2026-W02,1.4639175257731958,2.463917525773196,0.21550143185615986,1.4639175257731958,11950.0,4850.0,raw
GH (13),Ever Red,2025-W52,3,2026-W02,1.6167010309278351,2.616701030927835,0.21550143185615986,1.6167010309278351,12691.0,4850.0,raw
GH (13),Ever Red,2026-W01,2,2026-W02,1.202680412371134,2.202680412371134,0.21550143185615986,1.202680412371134,10683.0,4850.0,raw
GH (13),Ever Red,2026-W02,1,2026-W02,2.5430927835051547,3.5430927835051547,0.21550143185615986,2.5430927835051547,17184.0,4850.0,raw
GH (15),Ever Red,2025-W51,4,2026-W02,7.0,8.0,0.43960280252988243,7.0,3400.0,425.0,raw
GH (15),Ever Red,2025-W52,3,2026-W02,6.689411764705882,7.689411764705882,0.43960280252988243,6.689411764705882,3268.0,425.0,raw
GH (15),Ever Red,2026-W01,2,2026-W02,2.748235294117647,3.748235294117647,0.43960280252988243,2.748235294117647,1593.0,425.0,raw
GH (15),Ever Red,2026-W02,1,2026-W02,2.3129411764705883,3.3129411764705883,0.43960280252988243,2.3129411764705883,1408.0,425.0,raw
GH (16),Ever Red,2025-W51,4,2026-W02,1.3612458514169008,2.361245851416901,0.3739353223343224,1.3612458514169008,9249.0,3917.0,raw
GH (16),Ever Red,2025-W52,3,2026-W02,0.666581567526168,1.666581567526168,0.3739353223343224,0.666581567526168,6528.0,3917.0,raw
GH (16),Ever Red,2026-W01,2,2026-W02,0.23078886903242277,1.2307888690324227,0.3739353223343224,0.23078886903242277,4821.0,3917.0,raw
GH (16),Ever Red,2026-W02,1,2026-W02,0.03369925963747766,1.0336992596374777,0.3739353223343224,0.03369925963747766,4049.0,3917.0,raw
GH (17),Ever Red,2025-W51,4,2026-W02,0.12602739726027398,1.126027397260274,0.47325137235145764,0.12602739726027398,6165.0,5475.0,raw
GH (17),Ever Red,2025-W52,3,2026-W02,0.10904109589041096,0.890958904109589,0.47325137235145764,-0.10904109589041096,4878.0,5475.0,raw
GH (17),Ever Red,2026-W01,2,2026-W02,0.36255707762557077,0.6374429223744292,0.47325137235145764,-0.36255707762557077,3490.0,5475.0,raw
GH (17),Ever Red,2026-W02,1,2026-W02,0.8810958904109589,1.881095890410959,0.47325137235145764,0.8810958904109589,10299.0,5475.0,raw
GH (18),Ever Red,2025-W51,4,2026-W02,0.38896004879536444,1.3889600487953644,0.25646026285709295,0.38896004879536444,22772.0,16395.0,raw
GH (18),Ever Red,2025-W52,3,2026-W02,0.003354681305275999,1.003354681305276,0.25646026285709295,0.003354681305275999,16450.0,16395.0,raw
GH (18),Ever Red,2026-W01,2,2026-W02,0.026288502592253737,1.0262885025922537,0.25646026285709295,0.026288502592253737,16826.0,16395.0,raw
GH (18),Ever Red,2026-W02,1,2026-W02,0.6914303141201585,1.6914303141201585,0.25646026285709295,0.6914303141201585,27731.0,16395.0,raw
GH (19),Ever Red,2025-W51,4,2026-W02,0.5575158786167961,1.557515878616796,0.5200417492444762,0.5575158786167961,13242.0,8502.0,raw
GH (19),Ever Red,2026-W01,2,2026-W02,0.022935779816513763,0.9770642201834863,0.5200417492444762,-0.022935779816513763,8307.0,8502.0,raw
GH (19),Ever Red,2026-W02,1,2026-W02,1.7825217595859797,2.78252175958598,0.5200417492444762,1.7825217595859797,23657.0,8502.0,raw
GH (2),Ever Red,2025-W51,4,2026-W02,1.2117647058823529,2.211764705882353,0.16162615788734555,1.2117647058823529,12408.0,5610.0,raw
GH (2),Ever Red,2025-W52,3,2026-W02,1.6105169340463459,2.6105169340463457,0.16162615788734555,1.6105169340463459,14645.0,5610.0,raw
GH (2),Ever Red,2026-W01,2,2026-W02,1.3262032085561497,2.3262032085561497,0.16162615788734555,1.3262032085561497,13050.0,5610.0,raw
GH (2),Ever Red,2026-W02,1,2026-W02,2.1440285204991087,3.1440285204991087,0.16162615788734555,2.1440285204991087,17638.0,5610.0,raw
GH (22),Ever Red,2025-W51,4,2026-W02,0.7179436152570481,1.7179436152570482,0.2861687500233556,0.7179436152570481,25898.0,15075.0,raw
GH (22),Ever Red,2025-W52,3,2026-W02,0.696849087893864,1.696849087893864,0.2861687500233556,0.696849087893864,25580.0,15075.0,raw
GH (22),Ever Red,2026-W01,2,2026-W02,0.39741293532338307,1.397412935323383,0.2861687500233556,0.39741293532338307,21066.0,15075.0,raw
GH (22),Ever Red,2026-W02,1,2026-W02,1.6275290215588722,2.6275290215588725,0.2861687500233556,1.6275290215588722,39610.0,15075.0,raw
GH (24),Ever Red,2025-W51,4,2026-W02,1.6559766763848396,2.6559766763848396,0.426693892574816,1.6559766763848396,9110.0,3430.0,raw
GH (24),Ever Red,2026-W01,2,2026-W02,4.996209912536443,5.996209912536443,0.426693892574816,4.996209912536443,20567.0,3430.0,raw
GH (24),Ever Red,2026-W02,1,2026-W02,5.800874635568513,6.800874635568513,0.426693892574816,5.800874635568513,23327.0,3430.0,raw
GH (25),Ever Red,2025-W51,4,2026-W02,3.553469387755102,4.5534693877551025,0.4149999099388214,3.553469387755102,11156.0,2450.0,raw
GH (25),Ever Red,2026-W01,2,2026-W02,5.040816326530612,6.040816326530612,0.4149999099388214,5.040816326530612,14800.0,2450.0,raw
