variety_name,w+1_raw_accuracy,w+2_raw_accuracy,w+3_raw_accuracy,w+4_raw_accuracy,w+1_raw_wape,w+2_raw_wape,w+3_raw_wape,w+4_raw_wape
Athena,0.6631870924964084,0.6019029727041663,0.7113117471543817,0.5578251740523815,0.33681290750359155,0.40633219140236493,0.36329981213393747,0.542787048292629
Charmant,0.6752763570367926,0.45194687345322554,0.8243565418247814,0.907601880877743,0.3570285431446956,0.5480531265467744,0.3510848044877083,0.3069419237749546
Confidential,0.6391760904684975,0.7056058158319871,0.6665428109854604,0.5875928917609047,0.3608239095315024,0.29439418416801294,0.3334571890145396,0.4124071082390953
Madam Red,0.26666666666666666,0.5661877394636016,0.5789272030651341,0.6841954022988506,0.7333333333333333,0.4338122605363985,0.4210727969348659,0.31580459770114944
Maritim,0.7122670807453416,0.9331262939958592,1.2163302277432713,1.2167184265010351,0.2877329192546584,0.06687370600414079,0.2163302277432712,0.2167184265010352
Memory Lane,0.8859375,0.9815625,0.9148958333333334,0.5683072916666667,0.1140625,0.07114583333333334,0.08510416666666666,0.43169270833333334
Moon Walk,0.6227826086956522,0.6126376811594203,0.5485072463768116,0.3745072463768116,0.37721739130434784,0.3873623188405797,0.4514927536231884,0.6254927536231885
Odilia,0.6451520572450805,0.7411091234347048,0.9022540250447227,0.7776744186046511,0.3548479427549195,0.2588908765652952,0.09774597495527729,0.22232558139534883
Pink Athena,0.5821253405994551,0.3701180744777475,0.3740417801998184,0.211952770208901,0.41787465940054497,0.6298819255222525,0.6259582198001816,0.788047229791099
Red Ribbon,0.8247027506654836,0.8581366459627329,0.8359538598047915,0.8562732919254659,0.1752972493345164,0.14186335403726708,0.16404614019520852,0.14372670807453417
Royal Athena,0.6284224137931035,0.4458103448275862,0.47626293103448275,0.23398275862068965,0.37157758620689657,0.5541896551724138,0.5237370689655172,0.7660172413793104
Snow Flake,0.597304964539007,0.5423404255319149,0.6401418439716312,0.3100709219858156,0.4026950354609929,0.4576595744680851,0.3598581560283688,0.6899290780141843
Tacazzi,0.8248557692307692,0.8620865384615385,0.7766826923076923,0.7181346153846154,0.17514423076923077,0.13791346153846154,0.2233173076923077,0.29653846153846153
Tamara,0.8887203422792688,0.8935725398677558,0.8563010501750292,0.793951769739401,0.11736678335278102,0.12982302605989887,0.14369894982497083,0.20604823026059899
Thriller,0.6610653753026634,0.5905407586763519,0.6472397094430993,0.5778934624697336,0.33893462469733654,0.4094592413236481,0.3527602905569007,0.42210653753026633
