variety_name,w+1_raw_accuracy,w+2_raw_accuracy,w+3_raw_accuracy,w+4_raw_accuracy,w+1_raw_wape,w+2_raw_wape,w+3_raw_wape,w+4_raw_wape
Abeba,0.5642633228840125,1.4357366771159874,1.4106583072100314,0.8996865203761756,0.43573667711598746,0.43573667711598746,0.4106583072100313,0.10031347962382445
Alicia,0.7844914400805639,0.7458878818395435,1.8996307485733468,0.6414904330312186,0.21550855991943604,0.25411211816045653,0.8996307485733468,0.35850956696878145
Azore,1.9844205008736169,2.290186371578334,3.10658124635993,0.9866045428072219,0.9844205008736168,1.2901863715783344,2.10658124635993,0.2711124053581829
Babe,0.7796408766833905,1.51584367573277,2.4466596250330075,0.9011090573012939,0.22035912331660945,0.51584367573277,1.4466596250330077,0.15434380776340112
Bandolero,1.6369509043927648,2.0719207579672694,3.3393626184323857,1.181739879414298,0.6369509043927648,1.0719207579672696,2.3393626184323857,0.22911283376399655
Bellalinda Cerise,0.7699975080986793,0.5160727635185647,1.7620234238724146,1.1146274607525541,0.23000249190132072,0.4839272364814353,0.8312982805880887,0.34188886120109646
Birds Nest,1.5607412491420727,0.43857240905971173,1.5003431708991077,0.5847632120796157,0.5607412491420728,0.5614275909402883,0.5003431708991077,0.4152367879203844
Blue Moon,1.17578125,0.08203125,1.810546875,0.341796875,0.17578125,0.91796875,0.810546875,0.658203125
Bonnieux!,0.26700898587933247,0.07188703465982028,0.46084724005134786,0.2554557124518614,0.7329910141206675,0.9281129653401797,0.5391527599486521,0.7445442875481386
Chazay!,1.5993589743589745,0.8301282051282052,1.7596153846153846,0.44871794871794873,0.5993589743589743,0.16987179487179488,0.7596153846153846,0.5512820512820513
Dinara,1.0866472220246142,0.36892651348082806,1.7951910080386997,0.6132176140001423,0.08664722202461407,0.6310734865191719,0.7951910080386996,0.3867823859998577
Dominica,1.345605700712589,0.5332541567695962,4.985748218527316,1.995249406175772,0.34560570071258906,0.4667458432304038,3.985748218527316,0.995249406175772
Eileen,2.003661425802283,0.526168425586905,1.1649795390911049,0.6859788929571398,1.003661425802283,0.473831574413095,0.16497953909110488,0.31402110704286024
Elba!,2.3163841807909606,1.9279661016949152,3.0946327683615817,1.5819209039548023,1.3163841807909604,0.9279661016949152,2.0946327683615817,0.5819209039548022
Eva,0.6166666666666667,0.21145833333333333,1.1666666666666667,0.49583333333333335,0.38333333333333336,0.7885416666666667,0.16666666666666666,0.5041666666666667
Fellini,0.5104953820319059,0.6410579345088161,1.9289145052833814,1.5297790585975024,0.489504617968094,0.3589420654911839,0.9289145052833814,0.5297790585975024
Fiction,0.39578111946533,0.2046783625730994,0.8989139515455304,0.7602339181286549,0.60421888053467,0.7953216374269005,0.1010860484544695,0.23976608187134502
Fire Works,2.3086985688729875,0.6275715563506261,2.542374776386404,0.9417486583184258,1.429897137745975,0.5258273703041145,1.5423747763864042,0.6222048300536672
