variety_name,w+1_final_accuracy,w+2_final_accuracy,w+3_final_accuracy,w+4_final_accuracy,w+1_final_wape,w+2_final_wape,w+3_final_wape,w+4_final_wape
Abeba,0.5642633228840125,,,,0.43573667711598746,,,
Alicia,0.7844914400805639,0.7458878818395435,,0.9023162134944612,0.21550855991943604,0.25411211816045653,,0.09768378650553877
Azore,1.9844205008736169,2.290186371578334,,4.063628421665696,0.9844205008736168,1.2901863715783344,,3.063628421665696
Babe,0.7796408766833905,1.51584367573277,,2.8262476894639557,0.22035912331660945,0.51584367573277,,1.8262476894639557
Bandolero,1.6369509043927648,2.0719207579672694,,4.072782084409991,0.6369509043927648,1.0719207579672696,,3.0727820844099916
Bellalinda Cerise,0.7699975080986793,0.5160727635185647,,0.6593570894592574,0.23000249190132072,0.4839272364814353,,0.3406429105407426
Birds Nest,1.5607412491420727,0.43857240905971173,,0.2621825669183253,0.5607412491420728,0.5614275909402883,,0.7378174330816747
Blue Moon,1.17578125,0.08203125,,0.1640625,0.17578125,0.91796875,,0.8359375
Bonnieux!,0.26700898587933247,0.07188703465982028,,0.1245186136071887,0.7329910141206675,0.9281129653401797,,0.8754813863928113
Chazay!,1.5993589743589745,0.8301282051282052,,0.44871794871794873,0.5993589743589743,0.16987179487179488,,0.5512820512820513
Dinara,1.0866472220246142,0.36892651348082806,,0.47805363875649143,0.08664722202461407,0.6310734865191719,,0.5219463612435086
Dominica,1.345605700712589,0.5332541567695962,,0.8978622327790974,0.34560570071258906,0.4667458432304038,,0.1021377672209026
Eileen,2.003661425802283,0.526168425586905,,0.5171225500753823,1.003661425802283,0.473831574413095,,0.48287744992461773
Elba!,2.3163841807909606,1.9279661016949152,,1.344632768361582,1.3163841807909604,0.9279661016949152,,0.3446327683615819
Eva,0.6166666666666667,0.21145833333333333,,0.2625,0.38333333333333336,0.7885416666666667,,0.7375
Fellini,0.5104953820319059,0.6410579345088161,,0.8842459173871278,0.489504617968094,0.3589420654911839,,0.11575408261287223
Fiction,0.39578111946533,0.2046783625730994,,0.3230994152046784,0.60421888053467,0.7953216374269005,,0.6769005847953217
Fire Works,2.3086985688729875,0.6275715563506261,,0.4863595706618962,1.429897137745975,0.5258273703041145,,0.5136404293381037
Frivolity,2.1192893401015227,0.44416243654822335,,0.6395939086294417,1.119289340101523,0.5558375634517766,,0.3604060913705584
Glorious,0.4211273317112733,0.3264395782643958,,0.4811435523114355,0.5788726682887266,0.6735604217356043,,0.5188564476885644
Hot Desire,0.3884864658787648,0.38696149447197864,,0.5017155928326343,0.6115135341212352,0.6130385055280213,,0.4982844071673656
In Love,1.5031271716469772,1.4558721334259903,,2.373870743571925,0.7102154273801251,0.5198054204308548,,1.3738707435719248
Isabella!,2.547872340425532,0.8138297872340425,,0.5212765957446809,1.547872340425532,0.18617021276595744,,0.4787234042553192
Jacinda,0.6383067026354016,0.5229300684789375,,0.9099398215397385,0.3616932973645985,0.4770699315210625,,0.09006017846026146
Jelitah,0.9077380952380952,0.3636904761904762,,0.5458333333333333,0.09226190476190477,0.6363095238095238,,0.45416666666666666
Julietta,1.1965864065833587,0.7424565681194758,,0.4907040536421823,0.19658640658335874,0.3093569033831149,,0.5092959463578177
Julietta Apricot,1.2281368821292775,0.26045627376425856,,0.33269961977186313,0.22813688212927757,0.7395437262357415,,0.6673003802281369
Julietta Cerise,1.2283972750089638,0.7820007171029043,,0.5722481176048763,0.23843671566869845,0.2316242380781642,,0.4277518823951237
