variety_name,w+1_raw_accuracy,w+2_raw_accuracy,w+3_raw_accuracy,w+4_raw_accuracy,w+1_raw_wape,w+2_raw_wape,w+3_raw_wape,w+4_raw_wape
Amazing Magic,4.3284258210645525,6.810872027180068,6.86070215175538,,3.3284258210645525,5.810872027180068,5.86070215175538,
Ariya,2.7175371346430284,5.965261140392909,7.408960229995208,9.451844753234308,1.7175371346430284,4.965261140392909,6.408960229995208,8.451844753234308
Asteae,0.8928908461780434,0.5863479081472162,0.7816923560868198,1.151777288455489,0.10710915382195658,0.4136520918527839,0.21830764391318025,0.3807801195344448
Athena,1.6372980910425845,1.1501992867631634,1.420495070274806,2.447765890497168,0.6372980910425844,0.1501992867631634,0.420495070274806,1.447765890497168
Azore,1.524814916369619,1.7320171830728452,2.1551046522255737,2.321725619230418,0.5248149163696189,0.7320171830728452,1.1551046522255735,1.3217256192304176
Babe,1.0226684735739806,0.986940988049772,2.0609831218430457,2.545891339164716,0.06751262781815942,0.06726623136626833,1.0609831218430454,1.545891339164716
Baby Follies,2.5022980164489597,1.6953313981615867,1.423681664247702,1.9296081277213353,1.5022980164489599,0.6953313981615868,0.423681664247702,0.9296081277213353
Bandolero,1.07447082012169,1.2276116205330363,1.35821407147142,0.9196160767846431,0.07447082012168994,0.22761162053303624,0.35821407147142,0.08038392321535692
Belle Rose,0.7478346943825785,0.48997772828507796,1.0366245978718138,1.1229893590695372,0.25216530561742145,0.5100222717149221,0.03662459787181391,0.12298935906953724
Camaro,1.2284940411700975,1.1018418201516793,1.3553629469122428,0.8524377031419285,0.2284940411700975,0.10184182015167931,0.3553629469122427,0.1475622968580715
Cheyenne,1.6306715063520871,1.412885662431942,1.9012704174228676,2.092558983666062,0.6306715063520871,0.4128856624319419,0.9012704174228675,1.0925589836660616
Chococcino,1.7017543859649122,1.4922913343965976,2.3035619351408827,2.582668793195109,0.7017543859649122,0.49229133439659756,1.3035619351408825,1.582668793195109
Destini,1.796875,1.7753537735849056,1.237323113207547,1.2143278301886793,0.796875,0.7753537735849056,0.23732311320754718,0.21432783018867924
Dima Bombastic,7.570347284060552,5.646979865771812,6.43847874720358,,6.570347284060552,4.646979865771812,5.43847874720358,
Dinara,1.5545583115752828,1.2658833768494342,1.6960944299390774,2.303144038294169,0.5545583115752829,0.2658833768494343,0.6960944299390774,1.3031440382941688
Downtown,3.510917030567686,1.8291484716157205,4.478711790393013,17.77701965065502,2.510917030567686,0.8291484716157205,3.478711790393013,16.77701965065502
Dynamite,1.056506534143199,1.3210012884226026,1.9788330572427757,2.0508006626173385,0.05650653414319897,0.3210012884226026,0.9788330572427756,1.0508006626173385
Eyeliner,1.0234215885947047,1.0325865580448066,8.680244399185336,8.443991853360489,0.023421588594704685,0.032586558044806514,7.680244399185336,7.4439918533604885
Fire Flash,1.3664605873261206,2.4017001545595056,1.6092735703245749,1.4132921174652242,0.3664605873261206,1.4017001545595054,0.609273570324575,0.4132921174652241
Fireworks,1.118839441847186,0.8865136861639484,1.7277755968737731,2.432497055779594,0.13111594875272117,0.11348631383605154,0.7277755968737732,1.432497055779594
Flinders Lane,1.5816566501175855,0.76718055918474,1.4996080480794356,3.7010713352495426,0.5816566501175856,0.23281944081526,0.4996080480794356,2.7010713352495426
Gelato,2.0197143744178825,2.215771499534306,2.01397081651661,1.8042533374728345,1.0197143744178827,1.215771499534306,1.0139708165166097,0.8042533374728346
Gentle Trend Setter,1.6296953564034309,1.505175983436853,2.407571724341911,2.881100266193434,0.6296953564034309,0.505175983436853,1.4075717243419106,1.881100266193434
Gissele,0.6118400252924439,0.5378596269364527,0.847533986721467,0.9480714511539677,0.38815997470755614,0.46214037306354727,0.353936136579197,0.37788491938033514
Grand Trend Setter,1.0481596147230823,0.3501891984864121,0.4130030959752322,0.6644650842793257,0.048159614723082216,0.6498108015135879,0.5869969040247678,0.33553491572067423
Impressionist,1.5587709896391568,1.0714540907466952,2.228653090389425,2.2765273311897105,0.5587709896391568,0.07145409074669525,1.2286530903894248,1.2765273311897105
Julietta,1.3936511710854833,1.7146593746284626,3.655094519082154,3.4116038520984424,0.543930567114493,0.7146593746284627,2.655094519082154,2.4116038520984424
Jumilia,2.264990328820116,2.992263056092843,3.15357833655706,3.5319148936170213,1.264990328820116,1.9922630560928434,2.15357833655706,2.5319148936170213
La Belle,2.202179009791753,1.5803337470693697,1.6177079023582954,2.1972141773548475,1.2021790097917529,0.8236105364777272,0.6177079023582954,1.1972141773548477
Lady Bombastic,1.1565471836137526,1.0046330163374786,1.065349914654962,1.387710314557425,0.15654718361375275,0.004633016337478664,0.0653499146549622,0.387710314557425
Lady Of The Dawn,6.39954980303883,4.283624085537423,4.45694991558807,3.7619583567810917,5.39954980303883,3.2836240855374226,3.4569499155880696,2.7619583567810917
Leila,1.6461515197338576,1.2270299145299146,1.1424679487179488,1.041826923076923,0.6461515197338575,0.3230769230769231,0.2825320512820513,0.23733974358974358
Lianne,1.217783660209361,1.0653952592949103,0.9106605703284804,0.8881602695223199,0.41463121164721456,0.19955480688244495,0.46450487305980026,0.5329683551919143
Madam Bombastic,1.4412306074151986,1.6276623718117276,1.804627925322114,1.7983171180646857,0.44123060741519854,0.6276623718117276,0.8046279253221141,0.7983171180646857
Madam Cerise,1.2627423458198088,1.360821124660058,1.983682779191157,2.118168260373717,0.26274234581980876,0.3608211246600579,0.9836827791911571,1.118168260373717
Madam Pink,0.9743028977583379,0.5946783305995991,1.2061235647895026,1.8443593949334791,0.02569710224166211,0.40532166940040093,0.20612356478950247,0.8443593949334791
Madam Red,2.2808383233532936,4.435928143712575,5.691816367265469,4.547305389221557,1.2808383233532934,3.435928143712575,4.691816367265469,3.547305389221557
Magic Avalanche,0.8163934426229508,0.6118032786885246,0.9049180327868852,1.3514754098360655,0.18360655737704917,0.3881967213114754,0.09508196721311475,0.35147540983606557
Maitai,0.8737033666969972,0.48680618744313015,0.8389444949954504,1.307916287534122,0.12629663330300273,0.5131938125568699,0.1610555050045496,0.3079162875341219
Marisa,1.0114204139900071,1.4759513231601313,1.8448908634344214,1.524821325091752,0.011420413990007138,0.47595132316013133,0.8448908634344214,0.524821325091752
Mirabel,2.872082717872969,4.9787296898079765,12.670014771048745,29.216838995568686,1.8720827178729689,3.9787296898079765,11.670014771048745,28.216838995568686
Miss Bombastic,0.6912144702842378,0.4138404392764858,0.4171511627906977,0.46051356589147285,0.3087855297157623,0.5861595607235142,0.5828488372093024,0.5394864341085271
Misty Bubbles,0.8231744115872058,0.5371152685576343,0.6234158117079058,0.8020519010259505,0.1768255884127942,0.46288473144236575,0.37658418829209417,0.1979480989740495
Moonwalk,1.5288056558363416,0.8625902527075813,1.0906287605294827,1.6109356197352587,0.5288056558363418,0.13740974729241878,0.09062876052948256,0.6109356197352587
