field_name,variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind
GH 9(A),Ariya,2026-W02,3,2026-W04,1.2156596515048654,2.215659651504865,0.5257952833678808,1.2156596515048654,9791.0,4419.0,final
GH 9(A),Ariya,2026-W03,2,2026-W04,0.10024892509617561,0.8997510749038244,0.5257952833678808,-0.10024892509617561,3976.0,4419.0,final
GH 9(A),Ariya,2026-W04,1,2026-W04,0.026476578411405296,1.0264765784114054,0.5257952833678808,0.026476578411405296,4536.0,4419.0,final
GH 13(C),Asteae,2026-W02,3,2026-W04,0.46869004011861154,1.4686900401186116,0.5474294946830249,0.46869004011861154,8420.0,5733.0,final
GH 13(C),Asteae,2026-W03,2,2026-W04,0.26827141112855396,0.731728588871446,0.5474294946830249,-0.26827141112855396,4195.0,5733.0,final
GH 13(C),Asteae,2026-W04,1,2026-W04,0.4772370486656201,0.5227629513343799,0.5474294946830249,-0.4772370486656201,2997.0,5733.0,final
GH 43(C),Asteae,2026-W02,3,2026-W04,0.5706993363961205,0.42930066360387953,0.3163341066157231,-0.5706993363961205,841.0,1959.0,final
GH 43(C),Asteae,2026-W03,2,2026-W04,0.6620724859622257,0.3379275140377744,0.3163341066157231,-0.6620724859622257,662.0,1959.0,final
GH 43(C),Asteae,2026-W04,1,2026-W04,0.3746809596733027,0.6253190403266973,0.3163341066157231,-0.3746809596733027,1225.0,1959.0,final
GH 25(A),Athena,2026-W02,3,2026-W04,0.6691899484938348,1.6691899484938348,0.5181996765830166,0.6691899484938348,21389.0,12814.0,final
GH 25(A),Athena,2026-W03,2,2026-W04,0.3536756672389574,0.6463243327610426,0.5181996765830166,-0.3536756672389574,8282.0,12814.0,final
GH 25(A),Athena,2026-W04,1,2026-W04,0.16466364913375994,0.83533635086624,0.5181996765830166,-0.16466364913375994,10704.0,12814.0,final
GH 12(A),Azore,2026-W02,3,2026-W04,3.0675944333996026,4.067594433399602,0.7468641973776656,3.0675944333996026,8184.0,2012.0,final
GH 12(A),Azore,2026-W03,2,2026-W04,0.481610337972167,1.481610337972167,0.7468641973776656,0.481610337972167,2981.0,2012.0,final
GH 12(A),Azore,2026-W04,1,2026-W04,0.03180914512922465,1.0318091451292246,0.7468641973776656,0.03180914512922465,2076.0,2012.0,final
GH 28(B),Azore,2026-W02,3,2026-W04,0.05518831667947732,0.9448116833205227,0.11671060525277212,-0.05518831667947732,6146.0,6505.0,final
GH 28(B),Azore,2026-W03,2,2026-W04,0.07671022290545734,0.9232897770945426,0.11671060525277212,-0.07671022290545734,6006.0,6505.0,final
