variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind,n_fields
Athena,2026-W01,4,2026-W04,0.39386328165643536,0.6596254291957132,0.10505251081203261,-0.34037457080428674,316983.0,480550.0,raw,8
Athena,2026-W02,3,2026-W04,0.4166642388929352,0.6062053896576839,0.10505251081203261,-0.3937946103423161,291312.0,480550.0,raw,8
Athena,2026-W03,2,2026-W04,0.4072770783477266,0.5927229216522735,0.10505251081203261,-0.4072770783477266,284833.0,480550.0,raw,8
Athena,2026-W04,1,2026-W04,0.2566267818125065,0.7433732181874935,0.10505251081203261,-0.2566267818125065,357228.0,480550.0,raw,8
Charmant,2026-W01,4,2026-W04,0.36862423447069115,0.7882290755322251,0.15362536751437728,-0.21177092446777487,216227.0,274320.0,raw,6
Charmant,2026-W02,3,2026-W04,0.5033974919801691,0.6096092155147274,0.15362536751437728,-0.3903907844852727,167228.0,274320.0,raw,6
Charmant,2026-W03,2,2026-W04,0.40862860892388453,0.6114574219889181,0.15362536751437728,-0.38854257801108194,167735.0,274320.0,raw,6
Charmant,2026-W04,1,2026-W04,0.2520081135902637,0.7479918864097364,0.15362536751437728,-0.2520081135902637,221256.0,295800.0,raw,7
Confidential,2026-W01,4,2026-W04,0.3830238726790451,0.6169761273209549,0.18700384259049999,-0.3830238726790451,34890.0,56550.0,raw,2
Confidential,2026-W02,3,2026-W04,0.4482051282051282,0.5517948717948717,0.18700384259049999,-0.4482051282051282,31204.0,56550.0,raw,2
Confidential,2026-W03,2,2026-W04,0.18084880636604775,0.8191511936339523,0.18700384259049999,-0.18084880636604775,46323.0,56550.0,raw,2
Confidential,2026-W04,1,2026-W04,0.4151193633952255,0.5848806366047745,0.18700384259049999,-0.4151193633952255,33075.0,56550.0,raw,2
Madam Red,2026-W01,4,2026-W04,0.42489035087719296,0.575109649122807,0.05431534219826984,-0.42489035087719296,15735.0,27360.0,raw,1
Madam Red,2026-W02,3,2026-W04,0.3665204678362573,0.6334795321637426,0.05431534219826984,-0.3665204678362573,17332.0,27360.0,raw,1
Madam Red,2026-W03,2,2026-W04,0.42002923976608186,0.5799707602339181,0.05431534219826984,-0.42002923976608186,15868.0,27360.0,raw,1
Madam Red,2026-W04,1,2026-W04,0.3646198830409357,0.6353801169590644,0.05431534219826984,-0.3646198830409357,17384.0,27360.0,raw,1
Maritim,2026-W01,4,2026-W04,0.0463986013986014,0.9536013986013986,0.21413562181846268,-0.0463986013986014,54546.0,57200.0,raw,1
Maritim,2026-W02,3,2026-W04,0.044353146853146855,0.9556468531468532,0.21413562181846268,-0.044353146853146855,54663.0,57200.0,raw,1
Maritim,2026-W03,2,2026-W04,0.2860839160839161,0.713916083916084,0.21413562181846268,-0.2860839160839161,40836.0,57200.0,raw,1
Maritim,2026-W04,1,2026-W04,0.38737762237762235,0.6126223776223776,0.21413562181846268,-0.38737762237762235,35042.0,57200.0,raw,1
Memory Lane,2026-W01,4,2026-W04,0.12793560606060606,0.9073674242424242,0.09281112848806018,-0.09263257575757576,47909.0,52800.0,raw,2
Memory Lane,2026-W02,3,2026-W04,0.2007007575757576,0.9917992424242424,0.09281112848806018,-0.008200757575757577,52367.0,52800.0,raw,2
Memory Lane,2026-W03,2,2026-W04,0.19039772727272727,0.8096022727272727,0.09281112848806018,-0.19039772727272727,42747.0,52800.0,raw,2
Memory Lane,2026-W04,1,2026-W04,0.16670454545454547,0.8332954545454545,0.09281112848806018,-0.16670454545454547,43998.0,52800.0,raw,2
Moon Walk,2026-W01,4,2026-W04,0.48552845528455285,0.5144715447154472,0.34789909215410936,-0.48552845528455285,28476.0,55350.0,raw,2
Moon Walk,2026-W02,3,2026-W04,0.6380487804878049,0.3619512195121951,0.34789909215410936,-0.6380487804878049,20034.0,55350.0,raw,2
Moon Walk,2026-W03,2,2026-W04,0.21696476964769648,0.7830352303523035,0.34789909215410936,-0.21696476964769648,43341.0,55350.0,raw,2
Moon Walk,2026-W04,1,2026-W04,0.19741644083107499,0.802583559168925,0.34789909215410936,-0.19741644083107499,44423.0,55350.0,raw,2
Odilia,2026-W01,4,2026-W04,0.28421364985163206,1.284213649851632,0.48662408029342225,0.28421364985163206,21639.0,16850.0,raw,1
Odilia,2026-W02,3,2026-W04,0.5179821958456974,0.4820178041543027,0.48662408029342225,-0.5179821958456974,8122.0,16850.0,raw,1
Odilia,2026-W03,2,2026-W04,0.2759050445103858,0.7240949554896142,0.48662408029342225,-0.2759050445103858,12201.0,16850.0,raw,1
Odilia,2026-W04,1,2026-W04,0.4684272997032641,0.5315727002967359,0.48662408029342225,-0.4684272997032641,8957.0,16850.0,raw,1
Pink Athena,2026-W01,4,2026-W04,0.44719458814166335,0.5528054118583366,0.283786292935525,-0.44719458814166335,69460.0,125650.0,raw,2
Pink Athena,2026-W02,3,2026-W04,0.5506486271388779,0.44935137286112214,0.283786292935525,-0.5506486271388779,56461.0,125650.0,raw,2
Pink Athena,2026-W03,2,2026-W04,0.42197373656983683,0.5780262634301632,0.283786292935525,-0.42197373656983683,72629.0,125650.0,raw,2
Pink Athena,2026-W04,1,2026-W04,0.146374850775965,0.853625149224035,0.283786292935525,-0.146374850775965,107258.0,125650.0,raw,2
Red Ribbon,2026-W01,4,2026-W04,0.24456078083407276,0.8437444543034606,0.051688203052564476,-0.1562555456965395,47545.0,56350.0,raw,4
Red Ribbon,2026-W02,3,2026-W04,0.18612244897959185,0.8171428571428572,0.051688203052564476,-0.18285714285714286,46046.0,56350.0,raw,4
Red Ribbon,2026-W03,2,2026-W04,0.2233362910381544,0.7766637089618456,0.051688203052564476,-0.2233362910381544,43765.0,56350.0,raw,4
Red Ribbon,2026-W04,1,2026-W04,0.2487133984028394,0.7512866015971607,0.051688203052564476,-0.2487133984028394,42335.0,56350.0,raw,4
Royal Athena,2026-W01,4,2026-W04,0.6372736124634859,0.3627263875365141,0.4313495535867712,-0.6372736124634859,74504.0,205400.0,raw,3
Royal Athena,2026-W02,3,2026-W04,0.5589776046738072,0.4410223953261928,0.4313495535867712,-0.5589776046738072,90586.0,205400.0,raw,3
Royal Athena,2026-W03,2,2026-W04,0.31236611489776045,0.6876338851022396,0.4313495535867712,-0.31236611489776045,141240.0,205400.0,raw,3
Royal Athena,2026-W04,1,2026-W04,0.0671080817916261,0.9432814021421616,0.4313495535867712,-0.056718597857838365,193750.0,205400.0,raw,3
Snow Flake,2026-W01,4,2026-W04,0.1082587064676617,0.8917412935323383,0.2716675196716524,-0.1082587064676617,13443.0,15075.0,raw,1
Snow Flake,2026-W02,3,2026-W04,0.5420232172470979,0.45797678275290216,0.2716675196716524,-0.5420232172470979,6904.0,15075.0,raw,1
Snow Flake,2026-W03,2,2026-W04,0.38401326699834165,0.6159867330016584,0.2716675196716524,-0.38401326699834165,9286.0,15075.0,raw,1
Snow Flake,2026-W04,1,2026-W04,0.32046434494195686,0.6795356550580431,0.2716675196716524,-0.32046434494195686,10244.0,15075.0,raw,1
Tacazzi,2026-W01,4,2026-W04,0.25521628498727733,0.7447837150127227,0.13668937132475692,-0.25521628498727733,73175.0,98250.0,raw,3
Tacazzi,2026-W02,3,2026-W04,0.2759796437659033,0.7240203562340967,0.13668937132475692,-0.2759796437659033,71135.0,98250.0,raw,3
Tacazzi,2026-W03,2,2026-W04,0.06278880407124682,0.9584020356234096,0.13668937132475692,-0.04159796437659033,94163.0,98250.0,raw,3
Tacazzi,2026-W04,1,2026-W04,0.11030025445292621,0.8896997455470738,0.13668937132475692,-0.11030025445292621,87413.0,98250.0,raw,3
Tamara,2026-W01,4,2026-W04,0.20490804597701148,1.019712643678161,0.09450838505524323,0.019712643678160918,88715.0,87000.0,raw,4
Tamara,2026-W02,3,2026-W04,0.1840344827586207,0.9462873563218391,0.09450838505524323,-0.05371264367816092,82327.0,87000.0,raw,4
Tamara,2026-W03,2,2026-W04,0.19264367816091954,1.0026666666666666,0.09450838505524323,0.0026666666666666666,87232.0,87000.0,raw,4
Tamara,2026-W04,1,2026-W04,0.19386206896551725,0.8217931034482758,0.09450838505524323,-0.17820689655172414,71496.0,87000.0,raw,4
Thriller,2026-W01,4,2026-W04,0.3652665148063781,0.6347334851936218,0.1085842899577824,-0.3652665148063781,69662.0,109750.0,raw,3
Thriller,2026-W02,3,2026-W04,0.34266970387243734,0.6573302961275627,0.1085842899577824,-0.34266970387243734,72142.0,109750.0,raw,3
Thriller,2026-W03,2,2026-W04,0.3071526195899772,0.6928473804100228,0.1085842899577824,-0.3071526195899772,76040.0,109750.0,raw,3
Thriller,2026-W04,1,2026-W04,0.194624145785877,0.805375854214123,0.1085842899577824,-0.194624145785877,88390.0,109750.0,raw,3
