field_name,variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind
1A,Athena,2026-W01,4,2026-W04,0.6022050290135397,0.39779497098646033,0.19051285270256854,-0.6022050290135397,30849.0,77550.0,raw
1A,Athena,2026-W02,3,2026-W04,0.555538362346873,0.444461637653127,0.19051285270256854,-0.555538362346873,34468.0,77550.0,raw
1A,Athena,2026-W03,2,2026-W04,0.4849129593810445,0.5150870406189555,0.19051285270256854,-0.4849129593810445,39945.0,77550.0,raw
1A,Athena,2026-W04,1,2026-W04,0.3864732430689877,0.6135267569310122,0.19051285270256854,-0.3864732430689877,47579.0,77550.0,raw
1B,Athena,2026-W01,4,2026-W04,0.5587509293680297,0.4412490706319703,0.32280542155442493,-0.5587509293680297,29674.0,67250.0,raw
1B,Athena,2026-W02,3,2026-W04,0.6470334572490707,0.35296654275092937,0.32280542155442493,-0.6470334572490707,23737.0,67250.0,raw
1B,Athena,2026-W03,2,2026-W04,0.5202379182156134,0.4797620817843866,0.32280542155442493,-0.5202379182156134,32264.0,67250.0,raw
1B,Athena,2026-W04,1,2026-W04,0.26976951672862454,0.7302304832713755,0.32280542155442493,-0.26976951672862454,49108.0,67250.0,raw
1C,Athena,2026-W01,4,2026-W04,0.4373030707610147,0.5626969292389853,0.29656404230227895,-0.4373030707610147,42146.0,74900.0,raw
1C,Athena,2026-W02,3,2026-W04,0.5357009345794392,0.46429906542056076,0.29656404230227895,-0.5357009345794392,34776.0,74900.0,raw
1C,Athena,2026-W03,2,2026-W04,0.43696929238985316,0.5630307076101468,0.29656404230227895,-0.43696929238985316,42171.0,74900.0,raw
1C,Athena,2026-W04,1,2026-W04,0.11493991989319093,0.885060080106809,0.29656404230227895,-0.11493991989319093,66291.0,74900.0,raw
2B,Athena,2026-W01,4,2026-W04,0.6010960518562168,0.39890394814378316,0.23561355755394284,-0.6010960518562168,33847.0,84850.0,raw
2B,Athena,2026-W02,3,2026-W04,0.6360164997053624,0.3639835002946376,0.23561355755394284,-0.6360164997053624,30884.0,84850.0,raw
2B,Athena,2026-W03,2,2026-W04,0.6347790218031821,0.3652209781968179,0.23561355755394284,-0.6347790218031821,30989.0,84850.0,raw
2B,Athena,2026-W04,1,2026-W04,0.426081319976429,0.573918680023571,0.23561355755394284,-0.426081319976429,48697.0,84850.0,raw
2C,Athena,2026-W01,4,2026-W04,0.01525748502994012,0.9847425149700599,0.16467255928342192,-0.01525748502994012,41113.0,41750.0,raw
2C,Athena,2026-W02,3,2026-W04,0.02007185628742515,1.0200718562874251,0.16467255928342192,0.02007185628742515,42588.0,41750.0,raw
2C,Athena,2026-W03,2,2026-W04,0.25861077844311375,0.7413892215568862,0.16467255928342192,-0.25861077844311375,30953.0,41750.0,raw
2C,Athena,2026-W04,1,2026-W04,0.23374850299401198,0.766251497005988,0.16467255928342192,-0.23374850299401198,31991.0,41750.0,raw
2D,Athena,2026-W01,4,2026-W04,0.23896602658788774,1.2389660265878877,0.13357947921986957,0.23896602658788774,41939.0,33850.0,raw
2D,Athena,2026-W02,3,2026-W04,0.1375775480059084,1.1375775480059085,0.13357947921986957,0.1375775480059084,38507.0,33850.0,raw
2D,Athena,2026-W03,2,2026-W04,0.05964549483013294,0.9403545051698671,0.13357947921986957,-0.05964549483013294,31831.0,33850.0,raw
2D,Athena,2026-W04,1,2026-W04,0.03663220088626293,0.963367799113737,0.13357947921986957,-0.03663220088626293,32610.0,33850.0,raw
3D,Athena,2026-W01,4,2026-W04,0.19297633872976339,0.8070236612702366,0.041493895842229206,-0.19297633872976339,32402.0,40150.0,raw
3D,Athena,2026-W02,3,2026-W04,0.14849315068493152,0.8515068493150685,0.041493895842229206,-0.14849315068493152,34188.0,40150.0,raw
3D,Athena,2026-W03,2,2026-W04,0.10864259028642591,0.8913574097135741,0.041493895842229206,-0.10864259028642591,35788.0,40150.0,raw
3D,Athena,2026-W04,1,2026-W04,0.16378580323785802,0.8362141967621419,0.041493895842229206,-0.16378580323785802,33574.0,40150.0,raw
5D,Athena,2026-W01,4,2026-W04,0.07905394190871369,1.0790539419087137,0.19870781788175632,0.07905394190871369,65013.0,60250.0,raw
5D,Athena,2026-W02,3,2026-W04,0.13420746887966806,0.8657925311203319,0.19870781788175632,-0.13420746887966806,52164.0,60250.0,raw
5D,Athena,2026-W03,2,2026-W04,0.3212946058091286,0.6787053941908714,0.19870781788175632,-0.3212946058091286,40892.0,60250.0,raw
5D,Athena,2026-W04,1,2026-W04,0.21364315352697094,0.7863568464730291,0.19870781788175632,-0.21364315352697094,47378.0,60250.0,raw
1E,Charmant,2026-W01,4,2026-W04,0.2147743553008596,0.7852256446991404,0.25395917746100116,-0.2147743553008596,43847.0,55840.0,raw
1E,Charmant,2026-W02,3,2026-W04,0.5205587392550143,0.47944126074498566,0.25395917746100116,-0.5205587392550143,26772.0,55840.0,raw
1E,Charmant,2026-W03,2,2026-W04,0.5334169054441261,0.46658309455587393,0.25395917746100116,-0.5334169054441261,26054.0,55840.0,raw
1E,Charmant,2026-W04,1,2026-W04,0.4090616045845272,0.5909383954154728,0.25395917746100116,-0.4090616045845272,32998.0,55840.0,raw
3C,Charmant,2026-W04,1,2026-W04,0.3526536312849162,0.6473463687150838,,-0.3526536312849162,13905.0,21480.0,raw
