variety_name,w+1_raw_accuracy,w+2_raw_accuracy,w+3_raw_accuracy,w+4_raw_accuracy,w+1_raw_wape,w+2_raw_wape,w+3_raw_wape,w+4_raw_wape
Ariya,1.261617900172117,5.059595524956971,6.8029259896729775,6.76355421686747,0.26161790017211706,4.059595524956971,5.8029259896729775,5.76355421686747
Asteae,1.2282082324455206,0.8442292171105731,1.092413236481033,1.2211460855528653,0.33272800645682,0.15577078288942695,0.3611783696529459,0.4358353510895884
Athena,1.4385157927016252,0.8588367576408055,1.2737401615046509,1.5762036185219257,0.4385157927016253,0.14116324235919453,0.2737401615046509,0.5762036185219258
Azore,1.5878034339846063,2.0997039668442867,2.7824748371817645,3.2198934280639433,0.5878034339846063,1.0997039668442865,1.7824748371817642,2.2198934280639433
Babe,1.0748198780713099,1.511269166820617,1.5000923702198412,1.8963606133382598,0.07481987807130981,0.5112691668206171,0.5000923702198411,0.8963606133382598
Baby Follies,1.7496324610408702,2.1684798588650396,1.453396059982358,1.4139958835636577,0.7496324610408703,1.1684798588650398,0.45339605998235816,0.41399588356365774
Bandolero,1.654320987654321,1.8173531787238952,2.3149878850813432,2.305065189800392,0.654320987654321,0.8173531787238952,1.314987885081343,1.3050651898003922
Belle Rose,1.2741002570694087,0.9260925449871465,1.5469151670951158,1.3901028277634961,0.2741002570694087,0.07390745501285347,0.5469151670951157,0.39010282776349614
Camaro,1.018911227393739,1.5379601578995685,1.3728082254658955,0.7959239878821261,0.0189112273937391,0.5379601578995685,0.37280822546589554,0.20407601211787385
Cheyenne,1.6730465042708005,2.0148687124327744,1.841505852578298,1.6970895286301804,0.6730465042708004,1.0148687124327744,0.841505852578298,0.6970895286301804
Chococcino,3.1856232939035487,3.5559599636032755,3.8980891719745223,4.280254777070064,2.1856232939035487,2.5559599636032755,2.8980891719745223,3.2802547770700636
Destini,2.009066183136899,2.0129948624962224,1.8008461770927773,1.1112118464792988,1.0090661831368994,1.0129948624962224,0.8008461770927773,0.11121184647929888
Dima Bombastic,1.2434017595307918,2.497081958893682,6.473118279569892,7.732160312805474,0.2434017595307918,1.580817051509769,5.473118279569892,6.732160312805474
Dinara,1.739642857142857,2.076020408163265,1.8143367346938775,1.9028571428571428,0.7396428571428572,1.0760204081632654,0.8143367346938776,0.9028571428571428
Downtown,1.1102644554011654,2.8484984311967727,9.185118780815777,9.541461228148812,0.11026445540116539,1.8484984311967727,8.185118780815777,8.541461228148812
Dynamite,1.0729166666666667,1.0842261904761905,1.4354166666666666,1.7678571428571428,0.07291666666666667,0.08422619047619048,0.4354166666666667,0.7678571428571429
Eyeliner,1.2248062015503876,0.7264673311184939,8.30232558139535,9.767441860465116,0.2248062015503876,0.27353266888150607,7.3023255813953485,8.767441860465116
Fire Flash,1.3793939393939394,2.2324848484848485,2.3546666666666667,2.3095757575757574,0.3793939393939394,1.2324848484848485,1.3546666666666667,1.3095757575757576
Fireworks,1.563347204482716,1.6455440649334596,2.146965514399901,2.7128260063450207,0.563347204482716,0.6455440649334597,1.1469655143999011,1.712826006345021
Flinders Lane,1.5692460317460317,0.7706349206349207,1.220436507936508,1.5125,0.5692460317460317,0.22936507936507936,0.22043650793650793,0.5125
Gelato,1.5972066342436713,1.9815438333956852,2.8262875670283076,2.911834393315875,0.5972066342436713,0.9815438333956853,1.8262875670283079,1.9118343933158748
Gentle Trend Setter,1.674043062200957,1.6578947368421053,2.882177033492823,3.208732057416268,0.6740430622009569,0.6578947368421053,1.882177033492823,2.208732057416268
Gissele,0.8655025078952258,0.7764443618799926,0.7514025636262307,0.8713728404235557,0.2643135797882222,0.2793609511424856,0.32780977150287943,0.300798811071893
Grand Trend Setter,1.589398361736183,0.8807080312588269,0.7986065342246493,0.9355992844364938,0.589398361736183,0.11929196874117315,0.20139346577535072,0.06440071556350627
Impressionist,1.6006364359586316,1.816759480243967,2.4213736409440467,2.8379740121983557,0.6006364359586317,0.8167594802439672,1.4213736409440467,1.8379740121983559
Julietta,1.205770221535291,1.8090674909840287,2.923338485316847,3.3114889232354456,0.6809891808346213,0.8090674909840289,1.923338485316847,2.3114889232354456
Jumilia,2.0072296124927704,2.0853094274146904,3.434065934065934,2.473395026026605,1.0072296124927704,1.0853094274146906,2.434065934065934,1.4733950260266049
La Belle,3.1436668309512075,2.692459339576146,3.353376047313948,3.1742237555446033,2.1436668309512075,1.6924593395761458,2.353376047313948,2.1742237555446033
Lady Bombastic,1.4500946713551528,1.5461184744387342,1.3151203678658372,1.1152285637002974,0.45009467135515285,0.5461184744387341,0.3151203678658372,0.11522856370029753
Leila,1.2432416374546966,1.990398326837152,1.3017051868575842,1.2847721466341868,0.40354108490285784,0.9903983268371518,0.4191075990731388,0.3731804408531876
Lianne,1.8569920844327177,2.13688654353562,1.5753034300791557,1.5630606860158311,0.8569920844327177,1.1368865435356201,0.6637467018469657,0.8123482849604222
Madam Bombastic,1.016052880075543,1.6628895184135977,1.7459867799811142,2.08750393452943,0.016052880075542966,0.6628895184135978,0.7459867799811143,1.0875039345294302
Madam Cerise,1.204896265560166,1.6195020746887967,2.6083817427385894,2.072863070539419,0.20489626556016596,0.6195020746887967,1.6083817427385891,1.072863070539419
Madam Pink,0.9881096332124143,0.8151954856912536,1.5118903667875856,1.2857718661829907,0.01189036678758565,0.18480451430874648,0.5118903667875857,0.2857718661829907
Madam Red,0.7970111115412908,2.3590150605908087,3.0803360563707463,0.609934569669751,0.45534089589221416,1.3590150605908087,2.0803360563707463,0.39006543033024893
Magic Avalanche,1.1047018904508,1.2384876393601552,1.2612699951526902,0.6335433834222006,0.1047018904507998,0.2384876393601551,0.2612699951526903,0.3664566165777993
Maitai,1.6331893448524117,2.1475881929445646,1.550755939524838,1.588192944564435,0.6331893448524119,1.1475881929445644,0.550755939524838,0.5881929445644348
Marisa,0.8712029161603888,1.6536443148688047,1.6339177226176012,1.7266099635479952,0.15934733553202568,0.6536443148688047,0.6339177226176012,0.7266099635479951
Mirabel,1.4901003525901817,5.645511255763493,11.988879848115,19.266883645240032,0.5454298887984812,4.645511255763493,10.988879848115,18.266883645240032
Miss Bombastic,1.3834566596194504,1.0930232558139534,0.6865750528541226,0.7160412262156448,0.3834566596194503,0.09302325581395349,0.3134249471458774,0.2839587737843552
Misty Bubbles,0.7495854063018242,0.8781094527363185,0.9170812603648425,0.9253731343283582,0.2504145936981758,0.12189054726368159,0.08291873963515754,0.07462686567164178
Moonwalk,0.8520866674873815,0.8408223562723132,1.2025113874184414,1.0672780992244244,0.14791333251261848,0.1591776437276868,0.20251138741844146,0.06727809922442447
My Beauty,1.7050656660412757,2.6322701688555346,2.753470919324578,3.8386491557223263,0.7050656660412759,1.6322701688555348,1.7534709193245779,2.8386491557223263
Nalani,0.9023746701846965,0.7376554843573313,0.6709385601206181,0.6249528835280814,0.2235205427817565,0.2623445156426687,0.32906143987938186,0.3750471164719186
Nathalie,0.9784589892294946,0.8972659486329743,1.4860535763601215,1.824081745374206,0.021541010770505385,0.10273405136702568,0.48605357636012153,0.824081745374206
New Orleans,0.8279352226720648,2.051731893837157,2.094242015294647,1.2802519118308593,0.1720647773279352,1.051731893837157,1.0942420152946468,0.2802519118308592
Odilia,0.7092416831330375,1.6521006770107869,1.3361731074471186,2.3517864662628356,0.2907583168669625,0.6521006770107868,0.33617310744711865,1.3517864662628356
Orange Strike,0.6087949408595854,1.2810048014990045,2.8162548307764377,3.112191123082328,0.3912050591404146,0.3183628059491744,1.8162548307764375,2.112191123082328
