field_name,variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind
1A,Athena,2025-W52,4,2026-W03,0.6386029411764705,0.3613970588235294,0.27022949625772724,-0.6386029411764705,29490.0,81600.0,raw
1A,Athena,2026-W01,3,2026-W03,0.5711274509803922,0.42887254901960786,0.27022949625772724,-0.5711274509803922,34996.0,81600.0,raw
1A,Athena,2026-W02,2,2026-W03,0.6018014705882353,0.3981985294117647,0.27022949625772724,-0.6018014705882353,32493.0,81600.0,raw
1A,Athena,2026-W03,1,2026-W03,0.3635171568627451,0.6364828431372549,0.27022949625772724,-0.3635171568627451,51937.0,81600.0,raw
1B,Athena,2025-W52,4,2026-W03,0.559009628610729,0.440990371389271,0.24394064046096775,-0.559009628610729,32060.0,72700.0,raw
1B,Athena,2026-W01,3,2026-W03,0.49088033012379645,0.5091196698762036,0.24394064046096775,-0.49088033012379645,37013.0,72700.0,raw
1B,Athena,2026-W02,2,2026-W03,0.5884319119669876,0.41156808803301237,0.24394064046096775,-0.5884319119669876,29921.0,72700.0,raw
1B,Athena,2026-W03,1,2026-W03,0.30951856946354883,0.6904814305364512,0.24394064046096775,-0.30951856946354883,50198.0,72700.0,raw
1C,Athena,2025-W52,4,2026-W03,0.6877334630350195,0.3122665369649805,0.31203851265147436,-0.6877334630350195,32101.0,102800.0,raw
1C,Athena,2026-W01,3,2026-W03,0.5045525291828794,0.49544747081712065,0.31203851265147436,-0.5045525291828794,50932.0,102800.0,raw
1C,Athena,2026-W02,2,2026-W03,0.560068093385214,0.439931906614786,0.31203851265147436,-0.560068093385214,45225.0,102800.0,raw
1C,Athena,2026-W03,1,2026-W03,0.32662451361867706,0.6733754863813229,0.31203851265147436,-0.32662451361867706,69223.0,102800.0,raw
2B,Athena,2025-W52,4,2026-W03,0.7746024636058231,0.22539753639417692,0.2932328572241395,-0.7746024636058231,20128.0,89300.0,raw
2B,Athena,2026-W01,3,2026-W03,0.592575587905935,0.40742441209406494,0.2932328572241395,-0.592575587905935,36383.0,89300.0,raw
2B,Athena,2026-W02,2,2026-W03,0.6551847704367301,0.3448152295632699,0.2932328572241395,-0.6551847704367301,30792.0,89300.0,raw
2B,Athena,2026-W03,1,2026-W03,0.5236618141097424,0.47633818589025756,0.2932328572241395,-0.5236618141097424,42537.0,89300.0,raw
2C,Athena,2025-W52,4,2026-W03,0.2413166144200627,1.2413166144200627,0.15598551206725225,0.2413166144200627,39598.0,31900.0,raw
2C,Athena,2026-W01,3,2026-W03,0.2694670846394984,1.2694670846394984,0.15598551206725225,0.2694670846394984,40496.0,31900.0,raw
2C,Athena,2026-W02,2,2026-W03,0.08241379310344828,0.9175862068965517,0.15598551206725225,-0.08241379310344828,29271.0,31900.0,raw
2C,Athena,2026-W03,1,2026-W03,0.33225705329153604,1.332257053291536,0.15598551206725225,0.33225705329153604,42499.0,31900.0,raw
2D,Athena,2025-W52,4,2026-W03,0.3682051282051282,1.3682051282051282,0.16643926311309326,0.3682051282051282,40020.0,29250.0,raw
2D,Athena,2026-W01,3,2026-W03,0.40752136752136753,1.4075213675213676,0.16643926311309326,0.40752136752136753,41170.0,29250.0,raw
2D,Athena,2026-W02,2,2026-W03,0.04875213675213675,0.9512478632478633,0.16643926311309326,-0.04875213675213675,27824.0,29250.0,raw
2D,Athena,2026-W03,1,2026-W03,0.3187008547008547,1.3187008547008547,0.16643926311309326,0.3187008547008547,38572.0,29250.0,raw
3D,Athena,2025-W52,4,2026-W03,0.04205202312138728,1.0420520231213872,0.11311613293082291,0.04205202312138728,36055.0,34600.0,raw
3D,Athena,2026-W01,3,2026-W03,0.06164739884393063,1.0616473988439306,0.11311613293082291,0.06164739884393063,36733.0,34600.0,raw
3D,Athena,2026-W02,2,2026-W03,0.1049421965317919,0.8950578034682081,0.11311613293082291,-0.1049421965317919,30969.0,34600.0,raw
3D,Athena,2026-W03,1,2026-W03,0.1835549132947977,1.1835549132947978,0.11311613293082291,0.1835549132947977,40951.0,34600.0,raw
5D,Athena,2025-W52,4,2026-W03,0.13322233104799217,0.8667776689520078,0.18478681378831793,-0.13322233104799217,44249.0,51050.0,raw
5D,Athena,2026-W01,3,2026-W03,0.14487757100881488,1.1448775710088148,0.18478681378831793,0.14487757100881488,58446.0,51050.0,raw
5D,Athena,2026-W02,2,2026-W03,0.24601371204701272,0.7539862879529873,0.18478681378831793,-0.24601371204701272,38491.0,51050.0,raw
5D,Athena,2026-W03,1,2026-W03,0.1423898139079334,0.8576101860920666,0.18478681378831793,-0.1423898139079334,43781.0,51050.0,raw
1E,Charmant,2025-W52,4,2026-W03,0.05536437246963563,0.9446356275303643,0.2877092108507541,-0.05536437246963563,46665.0,49400.0,raw
1E,Charmant,2026-W01,3,2026-W03,0.23481781376518218,0.7651821862348178,0.2877092108507541,-0.23481781376518218,37800.0,49400.0,raw
1E,Charmant,2026-W02,2,2026-W03,0.531497975708502,0.46850202429149795,0.2877092108507541,-0.531497975708502,23144.0,49400.0,raw
1E,Charmant,2026-W03,1,2026-W03,0.3692914979757085,0.6307085020242915,0.2877092108507541,-0.3692914979757085,31157.0,49400.0,raw
4D,Charmant,2025-W52,4,2026-W03,0.18245732255166217,0.8175426774483379,0.35215898046858163,-0.18245732255166217,36397.0,44520.0,raw
4D,Charmant,2026-W01,3,2026-W03,0.3361185983827493,0.6638814016172506,0.35215898046858163,-0.3361185983827493,29556.0,44520.0,raw
4D,Charmant,2026-W02,2,2026-W03,0.6773135669362085,0.3226864330637916,0.35215898046858163,-0.6773135669362085,14366.0,44520.0,raw
4D,Charmant,2026-W03,1,2026-W03,0.20116801437556153,0.7988319856244385,0.35215898046858163,-0.20116801437556153,35564.0,44520.0,raw
5B,Charmant,2025-W52,4,2026-W03,0.3104095563139932,0.6895904436860069,0.19650111235859963,-0.3104095563139932,24246.0,35160.0,raw
5B,Charmant,2026-W01,3,2026-W03,0.2636518771331058,0.7363481228668942,0.19650111235859963,-0.2636518771331058,25890.0,35160.0,raw
5B,Charmant,2026-W02,2,2026-W03,0.4272753128555176,0.5727246871444823,0.19650111235859963,-0.4272753128555176,20137.0,35160.0,raw
5B,Charmant,2026-W03,1,2026-W03,0.08248009101251422,0.9175199089874858,0.19650111235859963,-0.08248009101251422,32260.0,35160.0,raw
5C,Charmant,2025-W52,4,2026-W03,0.19931941923774954,0.8006805807622505,0.22902899217161649,-0.19931941923774954,35294.0,44080.0,raw
5C,Charmant,2026-W01,3,2026-W03,0.2136796733212341,0.7863203266787658,0.22902899217161649,-0.2136796733212341,34661.0,44080.0,raw
5C,Charmant,2026-W02,2,2026-W03,0.5325998185117967,0.4674001814882033,0.22902899217161649,-0.5325998185117967,20603.0,44080.0,raw
5C,Charmant,2026-W03,1,2026-W03,0.2073502722323049,0.792649727767695,0.22902899217161649,-0.2073502722323049,34940.0,44080.0,raw
5E,Charmant,2025-W52,4,2026-W03,2.4726910828025477,3.4726910828025477,0.47588115856729796,2.4726910828025477,43617.0,12560.0,raw
5E,Charmant,2026-W01,3,2026-W03,1.761703821656051,2.761703821656051,0.47588115856729796,1.761703821656051,34687.0,12560.0,raw
5E,Charmant,2026-W02,2,2026-W03,0.13869426751592356,1.1386942675159235,0.47588115856729796,0.13869426751592356,14302.0,12560.0,raw
5E,Charmant,2026-W03,1,2026-W03,0.5976910828025478,1.5976910828025477,0.47588115856729796,0.5976910828025478,20067.0,12560.0,raw
COCOS A,Charmant,2025-W52,4,2026-W03,0.1759205020920502,0.8240794979079498,0.1908055436279281,-0.1759205020920502,39391.0,47800.0,raw
COCOS A,Charmant,2026-W01,3,2026-W03,0.2915690376569038,0.7084309623430962,0.1908055436279281,-0.2915690376569038,33863.0,47800.0,raw
COCOS A,Charmant,2026-W02,2,2026-W03,0.43686192468619245,0.5631380753138076,0.1908055436279281,-0.43686192468619245,26918.0,47800.0,raw
COCOS A,Charmant,2026-W03,1,2026-W03,0.11341004184100419,0.8865899581589958,0.1908055436279281,-0.11341004184100419,42379.0,47800.0,raw
COCOS B2,Confidential,2025-W52,4,2026-W03,0.376989247311828,0.6230107526881721,0.0932469009207285,-0.376989247311828,23176.0,37200.0,raw
COCOS B2,Confidential,2026-W01,3,2026-W03,0.35201612903225804,0.6479838709677419,0.0932469009207285,-0.35201612903225804,24105.0,37200.0,raw
COCOS B2,Confidential,2026-W02,2,2026-W03,0.27279569892473116,0.7272043010752688,0.0932469009207285,-0.27279569892473116,27052.0,37200.0,raw
COCOS B2,Confidential,2026-W03,1,2026-W03,0.41524193548387095,0.584758064516129,0.0932469009207285,-0.41524193548387095,21753.0,37200.0,raw
COCOS F,Confidential,2025-W52,4,2026-W03,0.2704387990762125,0.7295612009237875,0.1464406590078722,-0.2704387990762125,15795.0,21650.0,raw
COCOS F,Confidential,2026-W01,3,2026-W03,0.3551039260969977,0.6448960739030023,0.1464406590078722,-0.3551039260969977,13962.0,21650.0,raw
COCOS F,Confidential,2026-W02,2,2026-W03,0.2171362586605081,0.7828637413394919,0.1464406590078722,-0.2171362586605081,16949.0,21650.0,raw
