variety_name,w+1_raw_accuracy,w+2_raw_accuracy,w+3_raw_accuracy,w+1_raw_wape,w+2_raw_wape,w+3_raw_wape
Athena,1.2814710063377361,1.3781614641947522,0.7026328259195641,0.34742196292128175,0.5369691405555884,0.29736717408043595
