field_name,variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind
1A,Athena,2025-W52,4,2026-W03,0.4939828431372549,0.5060171568627451,0.21561159924356516,-0.4939828431372549,41291.0,81600.0,final
1A,Athena,2026-W02,2,2026-W03,0.5221568627450981,0.47784313725490196,0.21561159924356516,-0.5221568627450981,38992.0,81600.0,final
1A,Athena,2026-W03,1,2026-W03,0.2998651960784314,0.7001348039215687,0.21561159924356516,-0.2998651960784314,57131.0,81600.0,final
1B,Athena,2025-W52,4,2026-W03,0.33839064649243467,0.6616093535075653,0.26579099787052207,-0.33839064649243467,48099.0,72700.0,final
1B,Athena,2026-W02,2,2026-W03,0.506121045392022,0.493878954607978,0.26579099787052207,-0.506121045392022,35905.0,72700.0,final
1B,Athena,2026-W03,1,2026-W03,0.1511416781292985,0.8488583218707015,0.26579099787052207,-0.1511416781292985,61712.0,72700.0,final
1C,Athena,2025-W52,4,2026-W03,0.3754669260700389,0.624533073929961,0.13446149887360537,-0.3754669260700389,64202.0,102800.0,final
1C,Athena,2026-W02,2,2026-W03,0.42811284046692605,0.5718871595330739,0.13446149887360537,-0.42811284046692605,58790.0,102800.0,final
1C,Athena,2026-W03,1,2026-W03,0.25841439688715956,0.7415856031128405,0.13446149887360537,-0.25841439688715956,76235.0,102800.0,final
2B,Athena,2025-W52,4,2026-W03,0.5491937290033595,0.45080627099664056,0.22129523666005715,-0.5491937290033595,40257.0,89300.0,final
2B,Athena,2026-W02,2,2026-W03,0.5861590145576707,0.4138409854423292,0.22129523666005715,-0.5861590145576707,36956.0,89300.0,final
2B,Athena,2026-W03,1,2026-W03,0.3808174692049272,0.6191825307950728,0.22129523666005715,-0.3808174692049272,55293.0,89300.0,final
2C,Athena,2025-W52,4,2026-W03,0.2413166144200627,1.2413166144200627,0.1479586623911809,0.2413166144200627,39598.0,31900.0,final
2C,Athena,2026-W02,2,2026-W03,0.19275862068965519,1.1927586206896552,0.1479586623911809,0.19275862068965519,38049.0,31900.0,final
2C,Athena,2026-W03,1,2026-W03,0.06746081504702195,0.932539184952978,0.1479586623911809,-0.06746081504702195,29748.0,31900.0,final
2D,Athena,2025-W52,4,2026-W03,0.3682051282051282,1.3682051282051282,0.17391194564533913,0.3682051282051282,40020.0,29250.0,final
2D,Athena,2026-W02,2,2026-W03,0.0742905982905983,1.0742905982905984,0.17391194564533913,0.0742905982905983,31423.0,29250.0,final
2D,Athena,2026-W03,1,2026-W03,0.010974358974358974,0.9890256410256411,0.17391194564533913,-0.010974358974358974,28929.0,29250.0,final
3D,Athena,2025-W52,4,2026-W03,0.25046242774566474,1.2504624277456649,0.10871077366677749,0.25046242774566474,43266.0,34600.0,final
3D,Athena,2026-W02,2,2026-W03,0.16355491329479768,1.1635549132947978,0.10871077366677749,0.16355491329479768,40259.0,34600.0,final
3D,Athena,2026-W03,1,2026-W03,0.005982658959537572,1.0059826589595375,0.10871077366677749,0.005982658959537572,34807.0,34600.0,final
5D,Athena,2025-W52,4,2026-W03,0.0465230166503428,0.9534769833496572,0.01785337446832997,-0.0465230166503428,48675.0,51050.0,final
5D,Athena,2026-W02,2,2026-W03,0.019862879529872673,0.9801371204701274,0.01785337446832997,-0.019862879529872673,50036.0,51050.0,final
5D,Athena,2026-W03,1,2026-W03,0.013888344760039178,0.9861116552399608,0.01785337446832997,-0.013888344760039178,50341.0,51050.0,final
1E,Charmant,2025-W52,4,2026-W03,0.313663967611336,0.6863360323886639,0.20772918789658634,-0.313663967611336,33905.0,49400.0,final
1E,Charmant,2026-W02,2,2026-W03,0.531497975708502,0.46850202429149795,0.20772918789658634,-0.531497975708502,23144.0,49400.0,final
1E,Charmant,2026-W03,1,2026-W03,0.3060728744939271,0.6939271255060728,0.20772918789658634,-0.3060728744939271,34280.0,49400.0,final
4D,Charmant,2025-W52,4,2026-W03,0.42776280323450133,0.5722371967654987,0.4006570777985503,-0.42776280323450133,25476.0,44520.0,final
4D,Charmant,2026-W02,2,2026-W03,0.5481132075471699,0.4518867924528302,0.4006570777985503,-0.5481132075471699,20118.0,44520.0,final
4D,Charmant,2026-W03,1,2026-W03,0.04126235399820306,0.9587376460017969,0.4006570777985503,-0.04126235399820306,42683.0,44520.0,final
5B,Charmant,2025-W52,4,2026-W03,0.1726962457337884,0.8273037542662116,0.19190520785386178,-0.1726962457337884,29088.0,35160.0,final
5B,Charmant,2026-W02,2,2026-W03,0.3127133105802048,0.6872866894197952,0.19190520785386178,-0.3127133105802048,24165.0,35160.0,final
5B,Charmant,2026-W03,1,2026-W03,0.009271899886234357,1.0092718998862344,0.19190520785386178,0.009271899886234357,35486.0,35160.0,final
5C,Charmant,2025-W52,4,2026-W03,0.19931941923774954,0.8006805807622505,0.25978924605196907,-0.19931941923774954,35294.0,44080.0,final
5C,Charmant,2026-W02,2,2026-W03,0.48588929219600724,0.5141107078039927,0.25978924605196907,-0.48588929219600724,22662.0,44080.0,final
5C,Charmant,2026-W03,1,2026-W03,0.12819872958257714,0.8718012704174228,0.25978924605196907,-0.12819872958257714,38429.0,44080.0,final
5E,Charmant,2025-W52,4,2026-W03,1.430891719745223,2.430891719745223,0.2571862611000377,1.430891719745223,30532.0,12560.0,final
5E,Charmant,2026-W02,2,2026-W03,0.5942675159235669,1.5942675159235669,0.2571862611000377,0.5942675159235669,20024.0,12560.0,final
5E,Charmant,2026-W03,1,2026-W03,0.5976910828025478,1.5976910828025477,0.2571862611000377,0.5976910828025478,20067.0,12560.0,final
COCOS A,Charmant,2025-W52,4,2026-W03,0.1759205020920502,0.8240794979079498,0.09555990027541741,-0.1759205020920502,39391.0,47800.0,final
COCOS A,Charmant,2026-W02,2,2026-W03,0.26807531380753136,0.7319246861924686,0.09555990027541741,-0.26807531380753136,34986.0,47800.0,final
COCOS A,Charmant,2026-W03,1,2026-W03,0.11341004184100419,0.8865899581589958,0.09555990027541741,-0.11341004184100419,42379.0,47800.0,final
COCOS B2,Confidential,2025-W52,4,2026-W03,0.2522849462365591,0.7477150537634408,0.07709086724202355,-0.2522849462365591,27815.0,37200.0,final
COCOS B2,Confidential,2026-W02,2,2026-W03,0.12731182795698925,0.8726881720430107,0.07709086724202355,-0.12731182795698925,32464.0,37200.0,final
COCOS B2,Confidential,2026-W03,1,2026-W03,0.18137096774193548,0.8186290322580645,0.07709086724202355,-0.18137096774193548,30453.0,37200.0,final
COCOS F,Confidential,2025-W52,4,2026-W03,0.2704387990762125,0.7295612009237875,0.08589882897721164,-0.2704387990762125,15795.0,21650.0,final
COCOS F,Confidential,2026-W02,2,2026-W03,0.1389838337182448,0.8610161662817551,0.08589882897721164,-0.1389838337182448,18641.0,21650.0,final
COCOS F,Confidential,2026-W03,1,2026-W03,0.16600461893764434,0.8339953810623557,0.08589882897721164,-0.16600461893764434,18056.0,21650.0,final
E9,Madam Red,2025-W52,4,2026-W03,0.6372783687943262,0.36272163120567374,0.27895347187779174,-0.6372783687943262,8183.0,22560.0,final
E9,Madam Red,2026-W02,2,2026-W03,0.53302304964539,0.46697695035460995,0.27895347187779174,-0.53302304964539,10535.0,22560.0,final
E9,Madam Red,2026-W03,1,2026-W03,0.36768617021276595,0.632313829787234,0.27895347187779174,-0.36768617021276595,14265.0,22560.0,final
1D,Maritim,2025-W52,4,2026-W03,0.1652529761904762,1.1652529761904762,0.16682774048169502,0.1652529761904762,46983.0,40320.0,final
1D,Maritim,2026-W02,2,2026-W03,0.030853174603174605,1.0308531746031746,0.16682774048169502,0.030853174603174605,41564.0,40320.0,final
1D,Maritim,2026-W03,1,2026-W03,0.16924603174603176,0.8307539682539683,0.16682774048169502,-0.16924603174603176,33496.0,40320.0,final
E10,Memory Lane,2025-W52,4,2026-W03,0.00584192439862543,1.0058419243986254,0.15766877023754605,0.00584192439862543,14635.0,14550.0,final
E10,Memory Lane,2026-W02,2,2026-W03,0.26151202749140895,1.261512027491409,0.15766877023754605,0.26151202749140895,18355.0,14550.0,final
E10,Memory Lane,2026-W03,1,2026-W03,0.38123711340206184,1.3812371134020618,0.15766877023754605,0.38123711340206184,20097.0,14550.0,final
E1A,Memory Lane,2025-W52,4,2026-W03,0.119,1.119,0.07892575578076928,0.119,29094.0,26000.0,final
E1A,Memory Lane,2026-W02,2,2026-W03,0.062115384615384614,1.0621153846153846,0.07892575578076928,0.062115384615384614,27615.0,26000.0,final
E1A,Memory Lane,2026-W03,1,2026-W03,0.043653846153846154,0.9563461538461538,0.07892575578076928,-0.043653846153846154,24865.0,26000.0,final
COCOS D,Moon Walk,2025-W52,4,2026-W03,0.14044303797468355,0.8595569620253165,0.16519587557937526,-0.14044303797468355,40743.0,47400.0,final
COCOS D,Moon Walk,2026-W02,2,2026-W03,0.05556962025316456,0.9444303797468354,0.16519587557937526,-0.05556962025316456,44766.0,47400.0,final
COCOS D,Moon Walk,2026-W03,1,2026-W03,0.17660337552742617,1.176603375527426,0.16519587557937526,0.17660337552742617,55771.0,47400.0,final
E8,Moon Walk,2025-W52,4,2026-W03,0.17932692307692308,0.8206730769230769,0.09594411993615887,-0.17932692307692308,8535.0,10400.0,final
E8,Moon Walk,2026-W02,2,2026-W03,0.10634615384615384,0.8936538461538461,0.09594411993615887,-0.10634615384615384,9294.0,10400.0,final
E8,Moon Walk,2026-W03,1,2026-W03,0.006826923076923077,0.9931730769230769,0.09594411993615887,-0.006826923076923077,10329.0,10400.0,final
3B 2,Odilia,2025-W52,4,2026-W03,0.13861386138613863,0.8613861386138614,0.19324117491061285,-0.13861386138613863,15225.0,17675.0,final
3B 2,Odilia,2026-W02,2,2026-W03,0.35451202263083453,0.6454879773691655,0.19324117491061285,-0.35451202263083453,11409.0,17675.0,final
3B 2,Odilia,2026-W03,1,2026-W03,0.3907213578500707,0.6092786421499293,0.19324117491061285,-0.3907213578500707,10769.0,17675.0,final
CH8,Pink Athena,2025-W52,4,2026-W03,0.4608303249097473,0.5391696750902527,0.17600205766757648,-0.4608303249097473,14935.0,27700.0,final
CH8,Pink Athena,2026-W02,2,2026-W03,0.37137184115523464,0.6286281588447653,0.17600205766757648,-0.37137184115523464,17413.0,27700.0,final
CH8,Pink Athena,2026-W03,1,2026-W03,0.23570397111913358,0.7642960288808665,0.17600205766757648,-0.23570397111913358,21171.0,27700.0,final
COCOS E,Pink Athena,2025-W52,4,2026-W03,0.2855837563451777,0.7144162436548224,0.09645850061833298,-0.2855837563451777,91481.0,128050.0,final
COCOS E,Pink Athena,2026-W02,2,2026-W03,0.1971105037094885,0.8028894962905115,0.09645850061833298,-0.1971105037094885,102810.0,128050.0,final
COCOS E,Pink Athena,2026-W03,1,2026-W03,0.13289340101522842,0.8671065989847716,0.09645850061833298,-0.13289340101522842,111033.0,128050.0,final
CH10,Red Ribbon,2025-W52,4,2026-W03,0.04717131474103586,0.9528286852589641,0.0651149713144498,-0.04717131474103586,11958.0,12550.0,final
CH10,Red Ribbon,2026-W02,2,2026-W03,0.11346613545816733,0.8865338645418327,0.0651149713144498,-0.11346613545816733,11126.0,12550.0,final
CH10,Red Ribbon,2026-W03,1,2026-W03,0.16294820717131475,0.8370517928286852,0.0651149713144498,-0.16294820717131475,10505.0,12550.0,final
CH4,Red Ribbon,2025-W52,4,2026-W03,0.022915254237288137,1.0229152542372881,0.0949971960300761,0.022915254237288137,15088.0,14750.0,final
CH4,Red Ribbon,2026-W02,2,2026-W03,0.15450847457627118,1.1545084745762713,0.0949971960300761,0.15450847457627118,17029.0,14750.0,final
CH4,Red Ribbon,2026-W03,1,2026-W03,0.040203389830508474,0.9597966101694915,0.0949971960300761,-0.040203389830508474,14157.0,14750.0,final
CH9,Red Ribbon,2025-W52,4,2026-W03,0.1804,0.8196,0.01645085218338681,-0.1804,10245.0,12500.0,final
CH9,Red Ribbon,2026-W02,2,2026-W03,0.20232,0.79768,0.01645085218338681,-0.20232,9971.0,12500.0,final
CH9,Red Ribbon,2026-W03,1,2026-W03,0.17808,0.82192,0.01645085218338681,-0.17808,10274.0,12500.0,final
E11,Red Ribbon,2025-W52,4,2026-W03,0.16106463878326996,0.8389353612167301,0.0684891594959366,-0.16106463878326996,11032.0,13150.0,final
E11,Red Ribbon,2026-W02,2,2026-W03,0.24889733840304182,0.7511026615969582,0.0684891594959366,-0.24889733840304182,9877.0,13150.0,final
E11,Red Ribbon,2026-W03,1,2026-W03,0.14532319391634982,0.8546768060836502,0.0684891594959366,-0.14532319391634982,11239.0,13150.0,final
1F,Royal Athena,2025-W52,4,2026-W03,0.006964028776978417,0.9930359712230216,0.13115077357858887,-0.006964028776978417,69016.0,69500.0,final
1F,Royal Athena,2026-W02,2,2026-W03,0.19692086330935252,0.8030791366906475,0.13115077357858887,-0.19692086330935252,55814.0,69500.0,final
1F,Royal Athena,2026-W03,1,2026-W03,0.2083884892086331,0.7916115107913669,0.13115077357858887,-0.2083884892086331,55017.0,69500.0,final
2A,Royal Athena,2025-W52,4,2026-W03,0.4156071805702218,0.5843928194297783,0.13789908359481404,-0.4156071805702218,55342.0,94700.0,final
2A,Royal Athena,2026-W02,2,2026-W03,0.41012671594508976,0.5898732840549102,0.13789908359481404,-0.41012671594508976,55861.0,94700.0,final
2A,Royal Athena,2026-W03,1,2026-W03,0.26058078141499474,0.7394192185850053,0.13789908359481404,-0.26058078141499474,70023.0,94700.0,final
COCOS B1,Royal Athena,2025-W52,4,2026-W03,0.06572893772893773,0.9342710622710623,0.08217435892274069,-0.06572893772893773,63764.0,68250.0,final
COCOS B1,Royal Athena,2026-W02,2,2026-W03,0.11783150183150183,0.8821684981684982,0.08217435892274069,-0.11783150183150183,60208.0,68250.0,final
COCOS B1,Royal Athena,2026-W03,1,2026-W03,0.03579487179487179,1.0357948717948717,0.08217435892274069,0.03579487179487179,70693.0,68250.0,final
3B 1,Snow Flake,2025-W52,4,2026-W03,0.2950322580645161,0.7049677419354838,0.028005503919508727,-0.2950322580645161,10927.0,15500.0,final
3B 1,Snow Flake,2026-W02,2,2026-W03,0.3218064516129032,0.6781935483870968,0.028005503919508727,-0.3218064516129032,10512.0,15500.0,final
3B 1,Snow Flake,2026-W03,1,2026-W03,0.3321290322580645,0.6678709677419354,0.028005503919508727,-0.3321290322580645,10352.0,15500.0,final
4C,Tacazzi,2025-W52,4,2026-W03,0.3483216783216783,0.6516783216783216,0.1389226505842313,-0.3483216783216783,27957.0,42900.0,final
4C,Tacazzi,2026-W02,2,2026-W03,0.13801864801864802,0.861981351981352,0.1389226505842313,-0.13801864801864802,36979.0,42900.0,final
4C,Tacazzi,2026-W03,1,2026-W03,0.24293706293706294,0.757062937062937,0.1389226505842313,-0.24293706293706294,32478.0,42900.0,final
4E,Tacazzi,2025-W52,4,2026-W03,0.10192488262910798,0.8980751173708921,0.007435208242163526,-0.10192488262910798,19129.0,21300.0,final
4E,Tacazzi,2026-W02,2,2026-W03,0.09173708920187794,0.908262910798122,0.007435208242163526,-0.09173708920187794,19346.0,21300.0,final
4E,Tacazzi,2026-W03,1,2026-W03,0.0892018779342723,0.9107981220657277,0.007435208242163526,-0.0892018779342723,19400.0,21300.0,final
COCOS C,Tacazzi,2025-W52,4,2026-W03,0.15067814854682454,0.8493218514531754,0.1340195442315406,-0.15067814854682454,39451.0,46450.0,final
COCOS C,Tacazzi,2026-W02,2,2026-W03,0.09909580193756727,1.0990958019375672,0.1340195442315406,0.09909580193756727,51053.0,46450.0,final
COCOS C,Tacazzi,2026-W03,1,2026-W03,0.07664155005382131,0.9233584499461787,0.1340195442315406,-0.07664155005382131,42890.0,46450.0,final
5A,Tamara,2025-W52,4,2026-W03,0.03153918791312559,0.9684608120868744,0.09065064827924862,-0.03153918791312559,41024.0,42360.0,final
5A,Tamara,2026-W02,2,2026-W03,0.11173276676109538,1.1117327667610954,0.09065064827924862,0.11173276676109538,47093.0,42360.0,final
