field_name,variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind
GH (10),Ever Red,2025-W52,4,2026-W03,0.827945592651475,1.827945592651475,0.503571535968482,0.827945592651475,10348.0,5661.0,final
GH (10),Ever Red,2026-W01,3,2026-W03,0.08920685391273626,1.0892068539127362,0.503571535968482,0.08920685391273626,6166.0,5661.0,final
GH (10),Ever Red,2026-W02,2,2026-W03,0.2363540010598834,0.7636459989401165,0.503571535968482,-0.2363540010598834,4323.0,5661.0,final
GH (10),Ever Red,2026-W03,1,2026-W03,0.3863275039745628,0.6136724960254372,0.503571535968482,-0.3863275039745628,3474.0,5661.0,final
GH (11),Ever Red,2025-W52,4,2026-W03,0.39658958790853893,1.396589587908539,0.16502570602065028,0.39658958790853893,10811.0,7741.0,final
GH (11),Ever Red,2026-W01,3,2026-W03,0.5713732075959178,1.571373207595918,0.16502570602065028,0.5713732075959178,12164.0,7741.0,final
GH (11),Ever Red,2026-W02,2,2026-W03,0.3830254489084098,1.3830254489084097,0.16502570602065028,0.3830254489084098,10706.0,7741.0,final
GH (11),Ever Red,2026-W03,1,2026-W03,0.03991732334323731,1.0399173233432373,0.16502570602065028,0.03991732334323731,8050.0,7741.0,final
GH (13),Ever Red,2025-W52,4,2026-W03,2.32907965970611,3.32907965970611,0.20859407157834975,2.32907965970611,17218.0,5172.0,final
GH (13),Ever Red,2026-W01,3,2026-W03,1.6133023975251353,2.6133023975251355,0.20859407157834975,1.6133023975251353,13516.0,5172.0,final
GH (13),Ever Red,2026-W02,2,2026-W03,1.4841453982985306,2.4841453982985304,0.20859407157834975,1.4841453982985306,12848.0,5172.0,final
GH (13),Ever Red,2026-W03,1,2026-W03,1.0131477184841453,2.0131477184841455,0.20859407157834975,1.0131477184841453,10412.0,5172.0,final
GH (15),Ever Red,2025-W52,4,2026-W03,11.457055214723926,12.457055214723926,0.6697501477423553,11.457055214723926,4061.0,326.0,final
GH (15),Ever Red,2026-W01,3,2026-W03,5.53680981595092,6.53680981595092,0.6697501477423553,5.53680981595092,2131.0,326.0,final
GH (15),Ever Red,2026-W02,2,2026-W03,2.9447852760736195,3.9447852760736195,0.6697501477423553,2.9447852760736195,1286.0,326.0,final
GH (15),Ever Red,2026-W03,1,2026-W03,1.7975460122699387,2.7975460122699385,0.6697501477423553,1.7975460122699387,912.0,326.0,final
GH (16),Ever Red,2025-W52,4,2026-W03,1.357986326911125,2.3579863269111248,0.49482117169911854,1.357986326911125,11382.0,4827.0,final
GH (16),Ever Red,2026-W01,3,2026-W03,0.26434638491816864,1.2643463849181686,0.49482117169911854,0.26434638491816864,6103.0,4827.0,final
GH (16),Ever Red,2026-W02,2,2026-W03,0.04081209861197431,0.9591879013880257,0.49482117169911854,-0.04081209861197431,4630.0,4827.0,final
GH (16),Ever Red,2026-W03,1,2026-W03,0.10171949451004765,0.8982805054899523,0.49482117169911854,-0.10171949451004765,4336.0,4827.0,final
GH (17),Ever Red,2026-W01,3,2026-W03,0.13793620338170046,0.8620637966182996,0.428183869478771,-0.13793620338170046,28755.0,33356.0,final
GH (17),Ever Red,2026-W02,2,2026-W03,0.21144621657273055,0.7885537834272695,0.428183869478771,-0.21144621657273055,26303.0,33356.0,final
GH (17),Ever Red,2026-W03,1,2026-W03,0.6621297517687972,0.33787024823120276,0.428183869478771,-0.6621297517687972,11270.0,33356.0,final
GH (18),Ever Red,2025-W52,4,2026-W03,0.5966692189892803,1.5966692189892802,0.05530495803389499,0.5966692189892803,25023.0,15672.0,final
GH (18),Ever Red,2026-W01,3,2026-W03,0.6137697805002552,1.6137697805002553,0.05530495803389499,0.6137697805002552,25291.0,15672.0,final
GH (18),Ever Red,2026-W02,2,2026-W03,0.4689254721796835,1.4689254721796836,0.05530495803389499,0.4689254721796835,23021.0,15672.0,final
GH (18),Ever Red,2026-W03,1,2026-W03,0.6789816232771823,1.6789816232771821,0.05530495803389499,0.6789816232771823,26313.0,15672.0,final
GH (19),Ever Red,2026-W01,3,2026-W03,0.5031222950414245,1.5031222950414245,0.3740388574802477,0.5031222950414245,48623.0,32348.0,final
GH (19),Ever Red,2026-W02,2,2026-W03,0.40487819957957216,1.404878199579572,0.3740388574802477,0.40487819957957216,45445.0,32348.0,final
GH (19),Ever Red,2026-W03,1,2026-W03,0.3168356621738593,0.6831643378261407,0.3740388574802477,-0.3168356621738593,22099.0,32348.0,final
GH (2),Ever Red,2025-W52,4,2026-W03,2.8897031879809454,3.8897031879809454,0.38766476910268977,2.8897031879809454,21230.0,5458.0,final
GH (2),Ever Red,2026-W01,3,2026-W03,1.510260168559912,2.510260168559912,0.38766476910268977,1.510260168559912,13701.0,5458.0,final
GH (2),Ever Red,2026-W02,2,2026-W03,1.3008427995602785,2.3008427995602787,0.38766476910268977,1.3008427995602785,12558.0,5458.0,final
GH (2),Ever Red,2026-W03,1,2026-W03,0.5108098204470503,1.5108098204470501,0.38766476910268977,0.5108098204470503,8246.0,5458.0,final
GH (22),Ever Red,2025-W52,4,2026-W03,0.48862664614332135,1.4886266461433213,0.05419852615251096,0.48862664614332135,26112.0,17541.0,final
GH (22),Ever Red,2026-W01,3,2026-W03,0.6645573228436236,1.6645573228436235,0.05419852615251096,0.6645573228436236,29198.0,17541.0,final
GH (22),Ever Red,2026-W02,2,2026-W03,0.6752750698363833,1.6752750698363834,0.05419852615251096,0.6752750698363833,29386.0,17541.0,final
GH (22),Ever Red,2026-W03,1,2026-W03,0.6484236930619691,1.6484236930619691,0.05419852615251096,0.6484236930619691,28915.0,17541.0,final
GH (24),Ever Red,2025-W52,4,2026-W03,0.9550137226045106,0.04498627739548944,0.7534100800872057,-0.9550137226045106,1131.0,25141.0,final
GH (24),Ever Red,2026-W01,3,2026-W03,0.6116701801837636,0.38832981981623643,0.7534100800872057,-0.6116701801837636,9763.0,25141.0,final
GH (24),Ever Red,2026-W02,2,2026-W03,0.04792967662384153,0.9520703233761585,0.7534100800872057,-0.04792967662384153,23936.0,25141.0,final
GH (24),Ever Red,2026-W03,1,2026-W03,0.3086193866592419,0.6913806133407582,0.7534100800872057,-0.3086193866592419,17382.0,25141.0,final
GH (25),Ever Red,2025-W52,4,2026-W03,0.9207395024092832,0.07926049759071689,0.7556001835791464,-0.9207395024092832,1612.0,20338.0,final
GH (25),Ever Red,2026-W01,3,2026-W03,0.2828203363162553,0.7171796636837448,0.7556001835791464,-0.2828203363162553,14586.0,20338.0,final
GH (25),Ever Red,2026-W02,2,2026-W03,0.31183007178680305,1.311830071786803,0.7556001835791464,0.31183007178680305,26680.0,20338.0,final
GH (25),Ever Red,2026-W03,1,2026-W03,0.4231487855246337,0.5768512144753664,0.7556001835791464,-0.4231487855246337,11732.0,20338.0,final
GH (28),Ever Red,2025-W52,4,2026-W03,0.10778101634773793,0.892218983652262,0.1755140058064915,-0.10778101634773793,14081.0,15782.0,final
GH (28),Ever Red,2026-W01,3,2026-W03,0.2763908249904955,0.7236091750095045,0.1755140058064915,-0.2763908249904955,11420.0,15782.0,final
GH (28),Ever Red,2026-W02,2,2026-W03,0.30680522113800535,0.6931947788619947,0.1755140058064915,-0.30680522113800535,10940.0,15782.0,final
GH (28),Ever Red,2026-W03,1,2026-W03,0.0015207198073754911,1.0015207198073754,0.1755140058064915,0.0015207198073754911,15806.0,15782.0,final
GH (3),Ever Red,2025-W52,4,2026-W03,0.05382706623401413,1.0538270662340141,0.2741416814311381,0.05382706623401413,11042.0,10478.0,final
GH (3),Ever Red,2026-W01,3,2026-W03,0.0101164344340523,1.0101164344340523,0.2741416814311381,0.0101164344340523,10584.0,10478.0,final
GH (3),Ever Red,2026-W02,2,2026-W03,0.6422027104409238,1.6422027104409238,0.2741416814311381,0.6422027104409238,17207.0,10478.0,final
GH (3),Ever Red,2026-W03,1,2026-W03,0.04132468028249666,0.9586753197175033,0.2741416814311381,-0.04132468028249666,10045.0,10478.0,final
GH (31),Ever Red,2026-W01,3,2026-W03,0.7009476031215162,0.29905239687848384,0.4372858967751368,-0.7009476031215162,4292.0,14352.0,final
GH (31),Ever Red,2026-W02,2,2026-W03,0.24052396878483834,0.7594760312151616,0.4372858967751368,-0.24052396878483834,10900.0,14352.0,final
GH (31),Ever Red,2026-W03,1,2026-W03,0.24644648829431437,0.7535535117056856,0.4372858967751368,-0.24644648829431437,10815.0,14352.0,final
GH (32),Ever Red,2025-W52,4,2026-W03,0.15357596592182945,1.1535759659218294,0.23254954622859514,0.15357596592182945,15436.0,13381.0,final
GH (32),Ever Red,2026-W01,3,2026-W03,0.18436589193632763,1.1843658919363276,0.23254954622859514,0.18436589193632763,15848.0,13381.0,final
GH (32),Ever Red,2026-W02,2,2026-W03,0.09685374785143114,1.096853747851431,0.23254954622859514,0.09685374785143114,14677.0,13381.0,final
GH (32),Ever Red,2026-W03,1,2026-W03,0.7425454001943054,1.7425454001943053,0.23254954622859514,0.7425454001943054,23317.0,13381.0,final
GH (4),Ever Red,2026-W01,3,2026-W03,0.26176042677012606,0.7382395732298739,0.33549889552391504,-0.26176042677012606,6089.0,8248.0,final
GH (4),Ever Red,2026-W02,2,2026-W03,0.22696411251212414,1.2269641125121242,0.33549889552391504,0.22696411251212414,10120.0,8248.0,final
GH (4),Ever Red,2026-W03,1,2026-W03,0.5047284190106692,1.5047284190106693,0.33549889552391504,0.5047284190106692,12411.0,8248.0,final
GH (7),Ever Red,2025-W52,4,2026-W03,0.28160919540229884,1.2816091954022988,0.07505902920861333,0.28160919540229884,8474.0,6612.0,final
GH (7),Ever Red,2026-W01,3,2026-W03,0.47761645493042953,1.4776164549304296,0.07505902920861333,0.47761645493042953,9770.0,6612.0,final
GH (7),Ever Red,2026-W02,2,2026-W03,0.530852994555354,1.530852994555354,0.07505902920861333,0.530852994555354,10122.0,6612.0,final
GH (7),Ever Red,2026-W03,1,2026-W03,0.4237749546279492,1.4237749546279492,0.07505902920861333,0.4237749546279492,9414.0,6612.0,final
GH (8),Ever Red,2026-W01,3,2026-W03,0.26696485623003197,1.266964856230032,0.2952052619778244,0.26696485623003197,29742.0,23475.0,final
GH (8),Ever Red,2026-W02,2,2026-W03,0.0678594249201278,1.0678594249201279,0.2952052619778244,0.0678594249201278,25068.0,23475.0,final
GH (8),Ever Red,2026-W03,1,2026-W03,0.3171458998935037,0.6828541001064963,0.2952052619778244,-0.3171458998935037,16030.0,23475.0,final
