variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind,n_fields
Abeba,2025-W52,4,2026-W03,0.8410852713178295,1.8410852713178294,0.28818760288792583,0.8410852713178295,475.0,258.0,raw,1
Abeba,2026-W01,3,2026-W03,1.8875968992248062,2.887596899224806,0.28818760288792583,1.8875968992248062,745.0,258.0,raw,1
Abeba,2026-W02,2,2026-W03,0.9883720930232558,1.9883720930232558,0.28818760288792583,0.9883720930232558,513.0,258.0,raw,1
Abeba,2026-W03,1,2026-W03,0.5,1.5,0.28818760288792583,0.5,387.0,258.0,raw,1
Alicia,2025-W52,4,2026-W03,0.2733022636484687,0.7266977363515313,0.3099568057379407,-0.2733022636484687,2183.0,3004.0,raw,1
Alicia,2026-W01,3,2026-W03,0.28961384820239683,1.2896138482023969,0.3099568057379407,0.28961384820239683,3874.0,3004.0,raw,1
Alicia,2026-W02,2,2026-W03,0.37916111850865514,1.3791611185086552,0.3099568057379407,0.37916111850865514,4143.0,3004.0,raw,1
Alicia,2026-W03,1,2026-W03,0.17509986684420772,0.8249001331557922,0.3099568057379407,-0.17509986684420772,2478.0,3004.0,raw,1
Azore,2025-W52,4,2026-W03,1.3991023339317774,2.3991023339317774,0.12671725585274257,1.3991023339317774,26726.0,11140.0,raw,3
Azore,2026-W01,3,2026-W03,1.4536804308797127,2.4536804308797127,0.12671725585274257,1.4536804308797127,27334.0,11140.0,raw,3
Azore,2026-W02,2,2026-W03,1.361579892280072,2.361579892280072,0.12671725585274257,1.361579892280072,26308.0,11140.0,raw,3
Azore,2026-W03,1,2026-W03,0.8363554757630162,1.836355475763016,0.12671725585274257,0.8363554757630162,20457.0,11140.0,raw,3
Babe,2025-W52,4,2026-W03,0.39323731997495304,1.393237319974953,0.3034848649566938,0.39323731997495304,15575.0,11179.0,raw,2
Babe,2026-W01,3,2026-W03,0.4996869129618034,1.4996869129618033,0.3034848649566938,0.4996869129618034,16765.0,11179.0,raw,2
Babe,2026-W02,2,2026-W03,0.15493335718758386,1.154933357187584,0.3034848649566938,0.15493335718758386,12911.0,11179.0,raw,2
Babe,2026-W03,1,2026-W03,0.309419447177744,0.690580552822256,0.3034848649566938,-0.309419447177744,7720.0,11179.0,raw,2
Bandolero,2025-W52,4,2026-W03,2.4107714701601166,3.4107714701601166,0.2463454332002303,2.4107714701601166,11716.0,3435.0,raw,2
Bandolero,2026-W01,3,2026-W03,1.4931586608442504,2.49315866084425,0.2463454332002303,1.4931586608442504,8564.0,3435.0,raw,2
Bandolero,2026-W02,2,2026-W03,1.6244541484716157,2.6244541484716155,0.2463454332002303,1.6244541484716157,9015.0,3435.0,raw,2
Bandolero,2026-W03,1,2026-W03,0.853566229985444,1.853566229985444,0.2463454332002303,0.853566229985444,6367.0,3435.0,raw,2
Bellalinda Cerise,2025-W52,4,2026-W03,0.305316268766921,1.3021166625646075,0.6053142468596509,0.30211666256460745,10581.0,8126.0,raw,3
Bellalinda Cerise,2026-W01,3,2026-W03,0.7126507506768398,0.28734924932316025,0.6053142468596509,-0.7126507506768398,2335.0,8126.0,raw,3
Bellalinda Cerise,2026-W02,2,2026-W03,0.23246369677578144,0.7675363032242185,0.6053142468596509,-0.23246369677578144,6237.0,8126.0,raw,3
Bellalinda Cerise,2026-W03,1,2026-W03,0.48043317745508246,0.5195668225449176,0.6053142468596509,-0.48043317745508246,4222.0,8126.0,raw,3
Birds Nest,2025-W52,4,2026-W03,0.6057007125890737,1.6057007125890737,0.560416044138309,0.6057007125890737,2704.0,1684.0,raw,1
Birds Nest,2026-W01,3,2026-W03,0.6146080760095012,0.3853919239904988,0.560416044138309,-0.6146080760095012,649.0,1684.0,raw,1
Birds Nest,2026-W02,2,2026-W03,0.8099762470308789,1.809976247030879,0.560416044138309,0.8099762470308789,3048.0,1684.0,raw,1
Birds Nest,2026-W03,1,2026-W03,0.11223277909738717,0.8877672209026128,0.560416044138309,-0.11223277909738717,1495.0,1684.0,raw,1
Blue Moon,2025-W52,4,2026-W03,0.5212121212121212,1.5212121212121212,0.4330681637017194,0.5212121212121212,1004.0,660.0,raw,1
Blue Moon,2026-W01,3,2026-W03,0.5409090909090909,0.4590909090909091,0.4330681637017194,-0.5409090909090909,303.0,660.0,raw,1
Blue Moon,2026-W02,2,2026-W03,0.1803030303030303,1.1803030303030304,0.4330681637017194,0.1803030303030303,779.0,660.0,raw,1
Blue Moon,2026-W03,1,2026-W03,0.045454545454545456,0.9545454545454546,0.4330681637017194,-0.045454545454545456,630.0,660.0,raw,1
Bonnieux!,2025-W52,4,2026-W03,0.7540453074433657,0.2459546925566343,0.5664956468669491,-0.7540453074433657,228.0,927.0,raw,1
Bonnieux!,2026-W01,3,2026-W03,0.9676375404530745,0.032362459546925564,0.5664956468669491,-0.9676375404530745,30.0,927.0,raw,1
Bonnieux!,2026-W02,2,2026-W03,0.7357065803667745,0.26429341963322545,0.5664956468669491,-0.7357065803667745,245.0,927.0,raw,1
Bonnieux!,2026-W03,1,2026-W03,0.7939590075512406,0.20604099244875945,0.5664956468669491,-0.7939590075512406,191.0,927.0,raw,1
Chazay!,2025-W52,4,2026-W03,0.38848920863309355,1.3884892086330936,0.3238995444896613,0.38848920863309355,386.0,278.0,raw,1
Chazay!,2026-W01,3,2026-W03,0.11510791366906475,0.8848920863309353,0.3238995444896613,-0.11510791366906475,246.0,278.0,raw,1
Chazay!,2026-W02,2,2026-W03,0.7661870503597122,1.7661870503597121,0.3238995444896613,0.7661870503597122,491.0,278.0,raw,1
Chazay!,2026-W03,1,2026-W03,0.025179856115107913,0.9748201438848921,0.3238995444896613,-0.025179856115107913,271.0,278.0,raw,1
Dinara,2025-W52,4,2026-W03,0.24364416050409138,1.082877521550781,0.5579846562139047,0.08287752155078108,24747.0,22853.0,raw,3
Dinara,2026-W01,3,2026-W03,0.7619130967487857,0.2380869032512143,0.5579846562139047,-0.7619130967487857,5441.0,22853.0,raw,3
Dinara,2026-W02,2,2026-W03,0.5716973701483394,1.5716973701483394,0.5579846562139047,0.5716973701483394,35918.0,22853.0,raw,3
Dinara,2026-W03,1,2026-W03,0.2367741653174638,1.076970200848904,0.5579846562139047,0.07697020084890387,24612.0,22853.0,raw,3
Dominica,2025-W52,4,2026-W03,0.6166134185303515,1.6166134185303513,0.49925416393377736,0.6166134185303515,7084.0,4382.0,raw,1
Dominica,2026-W01,3,2026-W03,0.4803742583295299,0.5196257416704702,0.49925416393377736,-0.4803742583295299,2277.0,4382.0,raw,1
Dominica,2026-W02,2,2026-W03,0.0885440438156093,1.0885440438156093,0.49925416393377736,0.0885440438156093,4770.0,4382.0,raw,1
Dominica,2026-W03,1,2026-W03,0.3133272478320402,0.6866727521679599,0.49925416393377736,-0.3133272478320402,3009.0,4382.0,raw,1
Eileen,2025-W52,4,2026-W03,0.6341069330199764,0.3658930669800235,0.5465086524665722,-0.6341069330199764,4982.0,13616.0,raw,1
Eileen,2026-W01,3,2026-W03,0.7482373678025852,0.2517626321974148,0.5465086524665722,-0.7482373678025852,3428.0,13616.0,raw,1
Eileen,2026-W02,2,2026-W03,0.1075940070505288,0.8924059929494712,0.5465086524665722,-0.1075940070505288,12151.0,13616.0,raw,1
Eileen,2026-W03,1,2026-W03,0.20387779083431257,0.7961222091656874,0.5465086524665722,-0.20387779083431257,10840.0,13616.0,raw,1
Elba!,2025-W52,4,2026-W03,0.9666110183639399,1.9666110183639398,0.4317217364867031,0.9666110183639399,2356.0,1198.0,raw,1
Elba!,2026-W01,3,2026-W03,0.34390651085141904,1.343906510851419,0.4317217364867031,0.34390651085141904,1610.0,1198.0,raw,1
Elba!,2026-W02,2,2026-W03,2.7345575959933224,3.7345575959933224,0.4317217364867031,2.7345575959933224,4474.0,1198.0,raw,1
Elba!,2026-W03,1,2026-W03,1.337228714524207,2.337228714524207,0.4317217364867031,1.337228714524207,2800.0,1198.0,raw,1
Eva,2025-W52,4,2026-W03,0.7252298263534218,1.7252298263534218,0.3854701613765511,0.7252298263534218,1689.0,979.0,raw,1
Eva,2026-W01,3,2026-W03,0.18998978549540346,0.8100102145045965,0.3854701613765511,-0.18998978549540346,793.0,979.0,raw,1
Eva,2026-W02,2,2026-W03,0.212461695607763,1.212461695607763,0.3854701613765511,0.212461695607763,1187.0,979.0,raw,1
Eva,2026-W03,1,2026-W03,0.20429009193054137,0.7957099080694586,0.3854701613765511,-0.20429009193054137,779.0,979.0,raw,1
Fellini,2025-W52,4,2026-W03,0.5365223012281836,1.5365223012281837,0.39777974411934375,0.5365223012281836,4754.0,3094.0,raw,1
Fellini,2026-W01,3,2026-W03,0.4255935147654893,0.5744064852345108,0.39777974411934375,-0.4255935147654893,1984.0,3454.0,raw,2
