variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind,n_fields
Ariya,2025-W52,4,2026-W03,1.0406626506024097,2.0406626506024095,0.4099611814845218,1.0406626506024097,9485.0,4648.0,final,1
Ariya,2026-W02,2,2026-W03,0.5176419965576592,1.5176419965576593,0.4099611814845218,0.5176419965576592,7054.0,4648.0,final,1
Ariya,2026-W03,1,2026-W03,0.15856282271944921,0.8414371772805508,0.4099611814845218,-0.15856282271944921,3911.0,4648.0,final,1
Asteae,2025-W52,4,2026-W03,0.3611783696529459,1.092413236481033,0.21322355269830753,0.0924132364810331,5414.0,4956.0,final,2
Asteae,2026-W02,2,2026-W03,0.15577078288942695,0.8442292171105731,0.21322355269830753,-0.15577078288942695,4184.0,4956.0,final,2
Asteae,2026-W03,1,2026-W03,0.30447941888619856,1.3044794188861986,0.21322355269830753,0.30447941888619856,6465.0,4956.0,final,2
Athena,2025-W52,4,2026-W03,0.2737401615046509,1.2737401615046509,0.20091691347865942,0.2737401615046509,12461.0,9783.0,final,1
Athena,2026-W02,2,2026-W03,0.14116324235919453,0.8588367576408055,0.20091691347865942,-0.14116324235919453,8402.0,9783.0,final,1
Athena,2026-W03,1,2026-W03,0.006950833077788,1.006950833077788,0.20091691347865942,0.006950833077788,9851.0,9783.0,final,1
Azore,2025-W52,4,2026-W03,1.7824748371817642,2.7824748371817645,0.47916821373908497,1.7824748371817642,23498.0,8445.0,final,2
Azore,2026-W02,2,2026-W03,0.6952042628774423,1.2890467732386026,0.47916821373908497,0.2890467732386027,10886.0,8445.0,final,2
Azore,2026-W03,1,2026-W03,0.3025458851391356,1.3025458851391356,0.47916821373908497,0.3025458851391356,11000.0,8445.0,final,2
Babe,2025-W52,4,2026-W03,0.5000923702198411,1.5000923702198412,0.21916720469059864,0.5000923702198411,16240.0,10826.0,final,2
Babe,2026-W02,2,2026-W03,0.2335119157583595,1.2335119157583596,0.21916720469059864,0.2335119157583595,13354.0,10826.0,final,2
Babe,2026-W03,1,2026-W03,0.07343432477369297,0.9603731756881582,0.21916720469059864,-0.03962682431184186,10397.0,10826.0,final,2
Baby Follies,2025-W52,4,2026-W03,0.45339605998235816,1.453396059982358,0.20066406778417661,0.45339605998235816,9886.0,6802.0,final,1
Baby Follies,2026-W02,2,2026-W03,1.1684798588650398,2.1684798588650396,0.20066406778417661,1.1684798588650398,14750.0,6802.0,final,1
Baby Follies,2026-W03,1,2026-W03,0.7496324610408703,1.7496324610408702,0.20066406778417661,0.7496324610408703,11901.0,6802.0,final,1
Bandolero,2025-W52,4,2026-W03,1.0313834083304487,2.031383408330449,0.21064567743974083,1.0313834083304487,17606.0,8667.0,final,1
Bandolero,2026-W02,2,2026-W03,0.8173531787238952,1.8173531787238952,0.21064567743974083,0.8173531787238952,15751.0,8667.0,final,1
Bandolero,2026-W03,1,2026-W03,0.32329525787469715,1.323295257874697,0.21064567743974083,0.32329525787469715,11469.0,8667.0,final,1
Belle Rose,2025-W52,4,2026-W03,0.5469151670951157,1.5469151670951158,0.24912758452838016,0.5469151670951157,4814.0,3112.0,final,1
Belle Rose,2026-W02,2,2026-W03,0.07390745501285347,0.9260925449871465,0.24912758452838016,-0.07390745501285347,2882.0,3112.0,final,1
Belle Rose,2026-W03,1,2026-W03,0.2741002570694087,1.2741002570694087,0.24912758452838016,0.2741002570694087,3965.0,3112.0,final,1
Camaro,2025-W52,4,2026-W03,0.37280822546589554,1.3728082254658955,0.20925779307366835,0.37280822546589554,14954.0,10893.0,final,1
Camaro,2026-W03,1,2026-W03,0.0189112273937391,1.018911227393739,0.20925779307366835,0.0189112273937391,11099.0,10893.0,final,1
Cheyenne,2025-W52,4,2026-W03,0.841505852578298,1.841505852578298,0.39189420956147863,0.841505852578298,11642.0,6322.0,final,1
Cheyenne,2026-W02,2,2026-W03,0.3630180322682695,1.3630180322682695,0.39189420956147863,0.3630180322682695,8617.0,6322.0,final,1
Cheyenne,2026-W03,1,2026-W03,0.20278392913634927,0.7972160708636508,0.39189420956147863,-0.20278392913634927,5040.0,6322.0,final,1
Chococcino,2025-W52,4,2026-W03,2.8980891719745223,3.8980891719745223,0.38495180232322934,2.8980891719745223,4284.0,1099.0,final,1
Chococcino,2026-W02,2,2026-W03,1.4895359417652412,2.489535941765241,0.38495180232322934,1.4895359417652412,2736.0,1099.0,final,1
Chococcino,2026-W03,1,2026-W03,0.8334849863512284,1.8334849863512284,0.38495180232322934,0.8334849863512284,2015.0,1099.0,final,1
Destini,2025-W52,4,2026-W03,0.8008461770927773,1.8008461770927773,0.3055923303303427,0.8008461770927773,5959.0,3309.0,final,1
Destini,2026-W02,2,2026-W03,0.8482925355092172,1.8482925355092172,0.3055923303303427,0.8482925355092172,6116.0,3309.0,final,1
Destini,2026-W03,1,2026-W03,0.004533091568449683,1.0045330915684496,0.3055923303303427,0.004533091568449683,3324.0,3309.0,final,1
Dima Bombastic,2025-W52,4,2026-W03,0.6759530791788856,0.32404692082111436,0.7148164539428975,-0.6759530791788856,663.0,2046.0,final,1
Dima Bombastic,2026-W02,2,2026-W03,0.4227353463587922,0.5772646536412078,0.7148164539428975,-0.4227353463587922,2275.0,3941.0,final,2
Dima Bombastic,2026-W03,1,2026-W03,0.0,1.0,0.7148164539428975,0.0,3941.0,3941.0,final,2
Dinara,2025-W52,4,2026-W03,0.08846938775510205,1.088469387755102,0.03053529640071636,0.08846938775510205,21334.0,19600.0,final,1
Dinara,2026-W02,2,2026-W03,0.03801020408163265,1.0380102040816326,0.03053529640071636,0.03801020408163265,20345.0,19600.0,final,1
Dinara,2026-W03,1,2026-W03,0.09964285714285714,1.0996428571428571,0.03053529640071636,0.09964285714285714,21553.0,19600.0,final,1
Downtown,2025-W52,4,2026-W03,0.5123263110712685,1.5123263110712686,0.44479681836641727,0.5123263110712685,3374.0,2231.0,final,1
Downtown,2026-W02,2,2026-W03,0.43074854325414613,0.5692514567458539,0.44479681836641727,-0.43074854325414613,1270.0,2231.0,final,1
Downtown,2026-W03,1,2026-W03,0.11026445540116539,1.1102644554011654,0.44479681836641727,0.11026445540116539,2477.0,2231.0,final,1
Dynamite,2025-W52,4,2026-W03,0.07083333333333333,0.9291666666666667,0.07189952914406918,-0.07083333333333333,6244.0,6720.0,final,1
Dynamite,2026-W02,2,2026-W03,0.014583333333333334,1.0145833333333334,0.07189952914406918,0.014583333333333334,6818.0,6720.0,final,1
Dynamite,2026-W03,1,2026-W03,0.07291666666666667,1.0729166666666667,0.07189952914406918,0.07291666666666667,7210.0,6720.0,final,1
Eyeliner,2025-W52,4,2026-W03,0.06976744186046512,1.069767441860465,0.19590791141500524,0.06976744186046512,966.0,903.0,final,1
Eyeliner,2026-W02,2,2026-W03,0.27353266888150607,0.7264673311184939,0.19590791141500524,-0.27353266888150607,656.0,903.0,final,1
Eyeliner,2026-W03,1,2026-W03,0.14285714285714285,0.8571428571428571,0.19590791141500524,-0.14285714285714285,774.0,903.0,final,1
Fire Flash,2025-W52,4,2026-W03,1.3546666666666667,2.3546666666666667,0.2935980132033661,1.3546666666666667,9713.0,4125.0,final,2
Fire Flash,2026-W02,2,2026-W03,1.2324848484848485,2.2324848484848485,0.2935980132033661,1.2324848484848485,9209.0,4125.0,final,2
Fire Flash,2026-W03,1,2026-W03,0.3010909090909091,1.301090909090909,0.2935980132033661,0.3010909090909091,5367.0,4125.0,final,2
Fireworks,2025-W52,4,2026-W03,1.1469655143999011,2.146965514399901,0.2040618952599511,1.1469655143999011,52109.0,24271.0,final,4
Fireworks,2026-W02,2,2026-W03,0.5056239957150509,1.5056239957150508,0.2040618952599511,0.5056239957150509,36543.0,24271.0,final,4
Fireworks,2026-W03,1,2026-W03,0.563347204482716,1.563347204482716,0.2040618952599511,0.563347204482716,37944.0,24271.0,final,4
Flinders Lane,2025-W52,4,2026-W03,0.02361111111111111,0.9763888888888889,0.23157271359235737,-0.02361111111111111,4921.0,5040.0,final,1
