variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind,n_fields
Ariya,2026-W04,4,2026-W07,0.32124703490342255,1.3212470349034227,0.24030150385043567,0.32124703490342255,7798.0,5902.0,final,1
Ariya,2026-W05,3,2026-W07,0.5271094544222298,1.5271094544222297,0.24030150385043567,0.5271094544222298,9013.0,5902.0,final,1
Ariya,2026-W06,2,2026-W07,0.1690952219586581,0.8309047780413419,0.24030150385043567,-0.1690952219586581,4904.0,5902.0,final,1
Ariya,2026-W07,1,2026-W07,0.1907827854964419,1.190782785496442,0.24030150385043567,0.1907827854964419,7028.0,5902.0,final,1
Asteae,2026-W04,4,2026-W07,0.20328882021851893,0.7967111797814811,0.17111903650160526,-0.20328882021851893,7219.0,9061.0,final,2
Asteae,2026-W05,3,2026-W07,0.3548173490784682,0.6451826509215318,0.17111903650160526,-0.3548173490784682,5846.0,9061.0,final,2
Asteae,2026-W06,2,2026-W07,0.35172718243019535,0.6482728175698047,0.17111903650160526,-0.35172718243019535,5874.0,9061.0,final,2
Asteae,2026-W07,1,2026-W07,0.08895265423242468,0.9110473457675753,0.17111903650160526,-0.08895265423242468,8255.0,9061.0,final,2
Athena,2026-W04,4,2026-W07,0.041149827577332855,1.0411498275773328,0.28342460204389697,0.041149827577332855,40457.0,38858.0,final,1
Athena,2026-W05,3,2026-W07,0.1988779659272222,0.8011220340727778,0.28342460204389697,-0.1988779659272222,31130.0,38858.0,final,1
Athena,2026-W06,2,2026-W07,0.15289000977919603,0.8471099902208039,0.28342460204389697,-0.15289000977919603,32917.0,38858.0,final,1
Athena,2026-W07,1,2026-W07,0.444026969993309,1.444026969993309,0.28342460204389697,0.444026969993309,56112.0,38858.0,final,1
Azore,2026-W04,4,2026-W07,0.6458153580672994,1.6458153580672994,0.2708176425102145,0.6458153580672994,15260.0,9272.0,final,2
Azore,2026-W05,3,2026-W07,0.4840379637618637,1.4840379637618637,0.2708176425102145,0.4840379637618637,13760.0,9272.0,final,2
Azore,2026-W06,2,2026-W07,0.22379206212251943,0.9619283865401208,0.2708176425102145,-0.03807161345987921,8919.0,9272.0,final,2
Azore,2026-W07,1,2026-W07,0.16037532355478862,0.9975194132873166,0.2708176425102145,-0.0024805867126833476,9249.0,9272.0,final,2
Babe,2026-W04,4,2026-W07,0.42101327350906714,1.421013273509067,0.36828789959655,0.42101327350906714,7601.0,5349.0,final,2
Babe,2026-W05,3,2026-W07,1.3965227145260797,2.3965227145260797,0.36828789959655,1.3965227145260797,12819.0,5349.0,final,2
Babe,2026-W06,2,2026-W07,1.4380257992148064,2.4380257992148064,0.36828789959655,1.4380257992148064,13041.0,5349.0,final,2
Babe,2026-W07,1,2026-W07,0.4021312394840157,1.1078706300243035,0.36828789959655,0.10787063002430361,5926.0,5349.0,final,2
Baby Follies,2026-W04,4,2026-W07,0.4127100560149373,0.5872899439850627,0.28158080079197845,-0.4127100560149373,8807.0,14996.0,final,1
Baby Follies,2026-W05,3,2026-W07,0.18598292878100828,0.8140170712189917,0.28158080079197845,-0.18598292878100828,12207.0,14996.0,final,1
Baby Follies,2026-W06,2,2026-W07,0.44265137369965324,0.5573486263003468,0.28158080079197845,-0.44265137369965324,8358.0,14996.0,final,1
Baby Follies,2026-W07,1,2026-W07,0.0008668978394238463,1.000866897839424,0.28158080079197845,0.0008668978394238463,15009.0,14996.0,final,1
Bandolero,2026-W04,4,2026-W07,0.7888965044551063,1.7888965044551062,0.21536561472173565,0.7888965044551063,18270.0,10213.0,final,1
Bandolero,2026-W05,3,2026-W07,0.24057573680603153,1.2405757368060315,0.21536561472173565,0.24057573680603153,12670.0,10213.0,final,1
Bandolero,2026-W06,2,2026-W07,0.1286595515519436,1.1286595515519435,0.21536561472173565,0.1286595515519436,11527.0,10213.0,final,1
Bandolero,2026-W07,1,2026-W07,0.2837559972583962,1.283755997258396,0.21536561472173565,0.2837559972583962,13111.0,10213.0,final,1
Belle Rose,2026-W04,4,2026-W07,0.42122779171573393,0.578772208284266,0.7922277634959646,-0.42122779171573393,11304.0,19531.0,final,1
Belle Rose,2026-W05,3,2026-W07,0.7049306231119759,0.29506937688802415,0.7922277634959646,-0.7049306231119759,5763.0,19531.0,final,1
Belle Rose,2026-W06,2,2026-W07,0.6388817776867544,0.3611182223132456,0.7922277634959646,-0.6388817776867544,7053.0,19531.0,final,1
Belle Rose,2026-W07,1,2026-W07,0.4452920997388767,1.4452920997388767,0.7922277634959646,0.4452920997388767,28228.0,19531.0,final,1
Camaro,2026-W04,4,2026-W07,0.12367123287671233,0.8763287671232877,0.2703858080110226,-0.12367123287671233,15993.0,18250.0,final,1
Camaro,2026-W05,3,2026-W07,0.6149589041095891,1.614958904109589,0.2703858080110226,0.6149589041095891,29473.0,18250.0,final,1
Camaro,2026-W06,2,2026-W07,0.6131506849315068,1.613150684931507,0.2703858080110226,0.6131506849315068,29440.0,18250.0,final,1
Camaro,2026-W07,1,2026-W07,0.7442191780821917,1.7442191780821918,0.2703858080110226,0.7442191780821917,31832.0,18250.0,final,1
Cheyenne,2026-W04,4,2026-W07,0.11864129991018209,0.8813587000898179,0.37458672717418684,-0.11864129991018209,10794.0,12247.0,final,1
Cheyenne,2026-W05,3,2026-W07,0.5363762554094881,1.536376255409488,0.37458672717418684,0.5363762554094881,18816.0,12247.0,final,1
Cheyenne,2026-W06,2,2026-W07,0.2666775536866171,0.7333224463133828,0.37458672717418684,-0.2666775536866171,8981.0,12247.0,final,1
Cheyenne,2026-W07,1,2026-W07,0.19727280150240875,0.8027271984975912,0.37458672717418684,-0.19727280150240875,9831.0,12247.0,final,1
Chococcino,2026-W04,4,2026-W07,6.016470588235294,7.016470588235294,0.7781399264457979,6.016470588235294,2982.0,425.0,final,1
Chococcino,2026-W05,3,2026-W07,3.284705882352941,4.284705882352942,0.7781399264457979,3.284705882352941,1821.0,425.0,final,1
Chococcino,2026-W06,2,2026-W07,0.38823529411764707,1.388235294117647,0.7781399264457979,0.38823529411764707,590.0,425.0,final,1
Chococcino,2026-W07,1,2026-W07,0.30823529411764705,1.3082352941176472,0.7781399264457979,0.30823529411764705,556.0,425.0,final,1
Destini,2026-W04,4,2026-W07,0.07475209763539283,0.9252479023646072,0.35602569154757924,-0.07475209763539283,4852.0,5244.0,final,1
Destini,2026-W05,3,2026-W07,0.12299771167048056,0.8770022883295194,0.35602569154757924,-0.12299771167048056,4599.0,5244.0,final,1
Destini,2026-W06,2,2026-W07,0.28718535469107553,0.7128146453089245,0.35602569154757924,-0.28718535469107553,3738.0,5244.0,final,1
Destini,2026-W07,1,2026-W07,0.5362318840579711,1.536231884057971,0.35602569154757924,0.5362318840579711,8056.0,5244.0,final,1
Dima Bombastic,2026-W04,4,2026-W07,13.571716357775987,14.571716357775987,1.3415943844936988,13.571716357775987,36167.0,2482.0,final,2
Dima Bombastic,2026-W05,3,2026-W07,2.412167606768735,3.412167606768735,1.3415943844936988,2.412167606768735,8469.0,2482.0,final,2
Dima Bombastic,2026-W06,2,2026-W07,0.4822723609991942,0.6796937953263498,1.3415943844936988,-0.3203062046736503,1687.0,2482.0,final,2
Dima Bombastic,2026-W07,1,2026-W07,0.08098307816277196,0.919016921837228,1.3415943844936988,-0.08098307816277196,2281.0,2482.0,final,2
Dinara,2026-W04,4,2026-W07,0.2506265664160401,1.25062656641604,0.0672578769830327,0.2506265664160401,14471.0,11571.0,final,1
Dinara,2026-W05,3,2026-W07,0.12937516204303864,1.1293751620430386,0.0672578769830327,0.12937516204303864,13068.0,11571.0,final,1
Dinara,2026-W06,2,2026-W07,0.11252268602540835,1.1125226860254083,0.0672578769830327,0.11252268602540835,12873.0,11571.0,final,1
Dinara,2026-W07,1,2026-W07,0.26652838994036815,1.266528389940368,0.0672578769830327,0.26652838994036815,14655.0,11571.0,final,1
Downtown,2026-W04,4,2026-W07,1.2985751295336787,2.298575129533679,0.3310851769932653,1.2985751295336787,7098.0,3088.0,final,1
Downtown,2026-W05,3,2026-W07,0.26716321243523317,1.2671632124352332,0.3310851769932653,0.26716321243523317,3913.0,3088.0,final,1
Downtown,2026-W06,2,2026-W07,0.6437823834196891,1.6437823834196892,0.3310851769932653,0.6437823834196891,5076.0,3088.0,final,1
Downtown,2026-W07,1,2026-W07,1.7389896373056994,2.7389896373056994,0.3310851769932653,1.7389896373056994,8458.0,3088.0,final,1
Dynamite,2026-W04,4,2026-W07,2.5087609511889863,3.5087609511889863,0.23608231019796272,2.5087609511889863,5607.0,1598.0,final,1
Dynamite,2026-W05,3,2026-W07,2.641426783479349,3.641426783479349,0.23608231019796272,2.641426783479349,5819.0,1598.0,final,1
Dynamite,2026-W06,2,2026-W07,3.0006257822277846,4.000625782227785,0.23608231019796272,3.0006257822277846,6393.0,1598.0,final,1
Dynamite,2026-W07,1,2026-W07,1.1971214017521903,2.1971214017521903,0.23608231019796272,1.1971214017521903,3511.0,1598.0,final,1
Eyeliner,2026-W04,4,2026-W07,1.967482938578884,2.967482938578884,0.3623972386906858,1.967482938578884,7392.0,2491.0,final,1
Eyeliner,2026-W05,3,2026-W07,1.2376555600160577,2.2376555600160577,0.3623972386906858,1.2376555600160577,5574.0,2491.0,final,1
Eyeliner,2026-W06,2,2026-W07,0.892814130871136,1.8928141308711361,0.3623972386906858,0.892814130871136,4715.0,2491.0,final,1
Eyeliner,2026-W07,1,2026-W07,0.16619831393014853,1.1661983139301486,0.3623972386906858,0.16619831393014853,2905.0,2491.0,final,1
Fire Flash,2026-W04,4,2026-W07,0.18987168050504358,1.1898716805050435,0.13890179757243679,0.18987168050504358,17340.0,14573.0,final,2
Fire Flash,2026-W05,3,2026-W07,0.0560625814863103,1.0008920606601248,0.13890179757243679,0.0008920606601248885,14586.0,14573.0,final,2
Fire Flash,2026-W06,2,2026-W07,0.21869210183215534,1.2186921018321553,0.13890179757243679,0.21869210183215534,17760.0,14573.0,final,2
Fire Flash,2026-W07,1,2026-W07,0.409798943251218,1.409798943251218,0.13890179757243679,0.409798943251218,20545.0,14573.0,final,2
Fireworks,2026-W04,4,2026-W07,0.49528740209743793,1.3993097039692022,0.12260122407377554,0.3993097039692022,42164.0,30132.0,final,4
Fireworks,2026-W05,3,2026-W07,0.5125779901765565,1.3410659763706358,0.12260122407377554,0.34106597637063585,40409.0,30132.0,final,4
Fireworks,2026-W06,2,2026-W07,0.5894397982211602,1.0648148148148149,0.12260122407377554,0.06481481481481481,32085.0,30132.0,final,4
Fireworks,2026-W07,1,2026-W07,0.17804991371299614,1.178049913712996,0.12260122407377554,0.17804991371299614,35497.0,30132.0,final,4
Flinders Lane,2026-W04,4,2026-W07,0.10088411746131987,1.1008841174613198,0.4415395838063746,0.10088411746131987,6973.0,6334.0,final,1
Flinders Lane,2026-W05,3,2026-W07,0.44316387748658037,0.5568361225134196,0.4415395838063746,-0.44316387748658037,3527.0,6334.0,final,1
Flinders Lane,2026-W06,2,2026-W07,0.21834543732238712,1.2183454373223872,0.4415395838063746,0.21834543732238712,7717.0,6334.0,final,1
Flinders Lane,2026-W07,1,2026-W07,0.8206504578465424,1.8206504578465426,0.4415395838063746,0.8206504578465424,11532.0,6334.0,final,1
Gelato,2026-W04,4,2026-W07,0.20844372275873857,0.8718912913426203,0.43633075938040383,-0.12810870865737972,10202.0,11701.0,final,2
Gelato,2026-W05,3,2026-W07,0.26972053670626445,0.8572771557986497,0.43633075938040383,-0.1427228442013503,10031.0,11701.0,final,2
Gelato,2026-W06,2,2026-W07,0.2644218442868131,1.1331510127339544,0.43633075938040383,0.13315101273395435,13259.0,11701.0,final,2
Gelato,2026-W07,1,2026-W07,0.9795743953508247,1.9795743953508247,0.43633075938040383,0.9795743953508247,23163.0,11701.0,final,2
Gentle Trend Setter,2026-W04,4,2026-W07,0.8252025797916323,1.7263105672234165,0.10520079463348143,0.7263105672234166,10439.0,6047.0,final,2
Gentle Trend Setter,2026-W05,3,2026-W07,0.39639490656523896,1.3877956011245245,0.10520079463348143,0.38779560112452455,8392.0,6047.0,final,2
Gentle Trend Setter,2026-W06,2,2026-W07,0.5754919794939639,1.5129816437903092,0.10520079463348143,0.5129816437903092,9149.0,6047.0,final,2
Gentle Trend Setter,2026-W07,1,2026-W07,0.7254837109310401,1.7254837109310401,0.10520079463348143,0.7254837109310401,10434.0,6047.0,final,2
Gissele,2026-W04,4,2026-W07,0.29395133994345557,1.2784215346633219,0.29829718339679073,0.2784215346633218,32105.0,25113.0,final,3
Gissele,2026-W05,3,2026-W07,0.6188428304065623,1.4436347708358221,0.29829718339679073,0.4436347708358221,36254.0,25113.0,final,3
Gissele,2026-W06,2,2026-W07,0.3825508700672958,0.668020547126986,0.29829718339679073,-0.331979452873014,16776.0,25113.0,final,3
Gissele,2026-W07,1,2026-W07,0.11344721857205431,1.0907498108549356,0.29829718339679073,0.09074981085493569,27392.0,25113.0,final,3
Grand Trend Setter,2026-W04,4,2026-W07,0.4515669515669516,0.5484330484330484,0.2622412074272055,-0.4515669515669516,3850.0,7020.0,final,1
Grand Trend Setter,2026-W05,3,2026-W07,0.2341880341880342,0.7658119658119659,0.2622412074272055,-0.2341880341880342,5376.0,7020.0,final,1
Grand Trend Setter,2026-W06,2,2026-W07,0.2725071225071225,0.7274928774928775,0.2622412074272055,-0.2725071225071225,5107.0,7020.0,final,1
Grand Trend Setter,2026-W07,1,2026-W07,0.037037037037037035,1.037037037037037,0.2622412074272055,0.037037037037037035,7280.0,7020.0,final,1
Impressionist,2026-W04,4,2026-W07,0.8716968011126565,1.8716968011126565,0.2320632765183406,0.8716968011126565,5383.0,2876.0,final,1
Impressionist,2026-W05,3,2026-W07,0.04102920723226704,1.041029207232267,0.2320632765183406,0.04102920723226704,2994.0,2876.0,final,1
Impressionist,2026-W06,2,2026-W07,0.5601529902642559,1.560152990264256,0.2320632765183406,0.5601529902642559,4487.0,2876.0,final,1
Impressionist,2026-W07,1,2026-W07,0.44575799721835885,1.4457579972183587,0.2320632765183406,0.44575799721835885,4158.0,2876.0,final,1
Julietta,2026-W04,4,2026-W07,0.5487323016134343,1.5487323016134342,0.28959739780686905,0.5487323016134343,18814.0,12148.0,final,3
Julietta,2026-W05,3,2026-W07,0.6592031610141587,1.3393151135989463,0.28959739780686905,0.33931511359894634,16270.0,12148.0,final,3
Julietta,2026-W06,2,2026-W07,0.27230819888047414,0.7276918011195258,0.28959739780686905,-0.27230819888047414,8840.0,12148.0,final,3
Julietta,2026-W07,1,2026-W07,0.4344748106684228,1.4209746460322688,0.28959739780686905,0.4209746460322687,17262.0,12148.0,final,3
Jumilia,2026-W04,4,2026-W07,0.6491863804184329,0.3508136195815671,0.5479981066377443,-0.6491863804184329,5131.0,14626.0,final,1
