variety_name,w+1_final_accuracy,w+2_final_accuracy,w+3_final_accuracy,w+4_final_accuracy,w+1_final_wape,w+2_final_wape,w+3_final_wape,w+4_final_wape
Gelato,0.8536208873599718,0.7965952191937903,0.7775425597600776,0.6761488930052042,0.14637911264002823,0.20340478080620975,0.22245744023992237,0.35710505424715533
Gentle Trend Setter,0.6854431900072063,0.47117463367763635,0.5335094883497478,1.1184242133077107,0.33281287533029064,0.5288253663223637,0.46649051165025224,0.1885659380254624
Gissele,0.9479233070171137,0.7821311234247046,0.9605747070073064,1.1446574805080174,0.05207669298288629,0.2790663462952974,0.5700975825038003,0.5196881282793115
Grand Trend Setter,0.5267424524785688,0.3547335072679836,0.567554975773388,0.6825382035035408,0.47325754752143123,0.6452664927320164,0.432445024226612,0.31746179649645917
Impressionist,1.0876684291318437,1.1724373187787822,0.7929387685485246,1.0085280573085451,0.08766842913184376,0.17243731877878218,0.20706123145147534,0.008528057308545113
Julietta,0.9418903357250421,0.7542740721055895,1.4934006555053592,1.97413411285322,0.4436176809283373,0.34086278678359466,0.7920985029674905,0.9741341128532199
Jumilia,1.0076105794589707,1.1554517368698667,1.4320699269082964,1.146183407429734,0.007610579458970688,0.15545173686986663,0.43206992690829626,0.146183407429734
La Belle,0.8517793811911459,0.5719701602054543,0.5991194814724227,0.6994007582242876,0.1482206188088541,0.4280298397945457,0.40088051852757733,0.30059924177571234
Lady Bombastic,1.0416164053075996,0.9493365500603136,1.4583835946924004,1.0058303176517893,0.04161640530759952,0.05066344993968637,0.4583835946924005,0.005830317651789305
Leila,0.8651143565720584,0.887893818315422,1.1236796178928998,1.247954065469905,0.13488564342794157,0.11210618168457794,0.2983833930375677,0.24795406546990495
Lianne,0.7124863548576706,1.1032832311697036,2.0012595515996305,1.7198757242421698,0.3907968763120329,0.12242841548408767,1.0012595515996305,0.7198757242421698
Madam Bombastic,0.49170232752322307,0.58365515081933,0.7298820582402672,0.970984239640956,0.5082976724767769,0.41634484918067005,0.2701179417597328,0.029015760359043942
Madam Cerise,0.8561923675322868,0.6903626497337364,1.0873546934490304,0.9188180679762703,0.14380763246771316,0.3096373502662636,0.08735469344903045,0.08118193202372971
Madam Pink,0.6868521819502211,0.6868521819502211,0.9623440285204992,0.42564534231200896,0.3131478180497788,0.3131478180497788,0.037655971479500894,0.574354657687991
Madam Red,0.8925360930365437,0.8946492165680706,0.7297713984543166,0.688937379628307,0.10746390696345626,0.10535078343192934,0.27022860154568334,0.311062620371693
Magic Avalanche,0.6908641178684735,0.4405549282142281,0.38006130020971124,0.3723181158251331,0.3091358821315266,0.5594450717857719,0.6199386997902887,0.6276818841748669
Maitai,0.7899709816689079,0.7901125345035034,1.4687168235543917,0.6029442989595867,0.21002901833109208,0.20988746549649656,0.4687168235543917,0.3970557010404133
Marisa,0.4634794156706507,0.6083036275948837,0.7475361711050534,0.7339840527907616,0.5365205843293492,0.3916963724051164,0.2793038372824492,0.2660159472092384
Mirabel,0.4215685045686424,0.433901959063961,0.8565609214995675,0.7705526239925798,0.5784314954313575,0.566098040936039,0.4082323301956557,0.4202649687276738
Miss Bombastic,1.0385365853658537,1.6712195121951219,2.2009756097560977,2.1341463414634148,0.03853658536585366,0.671219512195122,1.2009756097560975,1.1341463414634145
Misty Bubbles,0.36579444294577823,0.2727272727272727,0.36957108173725384,0.44321553817102777,0.6342055570542218,0.7272727272727273,0.6304289182627462,0.5567844618289722
Moonwalk,1.2074349145503913,0.46438268647180964,0.6873502635361763,0.5828941063727839,0.20743491455039131,0.5356173135281904,0.31264973646382366,0.4171058936272161
My Beauty,1.3663089127391508,2.924871675221652,3.607559496033598,3.0858609426038264,0.3663089127391507,1.924871675221652,2.607559496033598,2.0858609426038264
Nalani,0.6484892259540147,0.4337305886601661,0.4042373901528831,0.5347297459973517,0.3515107740459853,0.5662694113398339,0.5957626098471169,0.4652702540026484
Nathalie,0.9148108108108108,0.7370810810810811,1.665081081081081,2.1907027027027026,0.08518918918918919,0.26291891891891894,0.6650810810810811,1.1907027027027026
New Orleans,0.7373838586263436,0.7372563308435052,0.5770814355984697,0.5587720896338131,0.2626161413736564,0.26274366915649483,0.4229185644015303,0.4412279103661869
Odilia,0.9901579384871155,1.00166251039069,1.2521363258520366,1.0584871155444722,0.2636076475477972,0.16206151288445553,0.2521363258520366,0.058487115544472154
Orange Strike,0.8795397756987623,0.6274042652100645,1.1278400836771456,0.8795397756987623,0.5222267418211402,0.5708640827473996,0.6629089429949445,0.8231158114939857
Paranita,0.4053725643362409,0.44126198845636416,0.7922579525235429,0.8086186694440828,0.5946274356637591,0.5587380115436358,0.20774204747645705,0.1913813305559172
Princess Peach,0.9935742301593925,1.0881248435283317,1.0937995493615955,0.9855628807477259,0.27647500625886673,0.08979387465576233,0.1280146874739214,0.565551197529834
Reflex,0.6768870326983804,0.5617041866150555,1.2900580625445655,1.1565906081287562,0.32311296730161965,0.4588214322094326,0.44652134053173065,0.464220230212896
Revival,0.5163551401869159,0.4484250605745933,0.680901696088612,0.5886552440290758,0.48364485981308414,0.5515749394254067,0.31909830391138805,0.4113447559709242
Rowena,0.7503803070114784,0.4034020190844973,1.4896971373254044,1.4927395934172314,0.24961969298852163,0.5965979809155026,0.4896971373254045,0.4927395934172314
Royal Park,0.7451612903225806,0.3918114143920596,0.820347394540943,0.9129032258064517,0.25483870967741934,0.6081885856079404,0.17965260545905706,0.08709677419354839
Royal Porcelina,0.8253741981468282,0.7328581610833927,1.6941553813257306,1.320456165359943,0.17462580185317178,0.26714183891660725,0.6941553813257306,0.320456165359943
Salinero,0.9189734359483615,0.7709781529294936,1.1445816782522344,1.3729518371400198,0.2661680734856008,0.46288480635551144,0.2566720456802383,0.6930858987090367
Silver Shadow,0.7029657620519867,0.9162945150578267,1.5920073285239895,1.4831100423680292,0.29703423794801326,0.08370548494217336,0.5920073285239895,0.4831100423680293
Smashing,0.9267065542561871,0.7824313298884961,1.6905085667663857,,0.07329344574381289,0.21756867011150394,0.6905085667663856,
Snow Storm,0.5067121024370095,0.4030359355638166,0.5602540272614622,0.4128975629904998,0.4932878975629905,0.5969640644361834,0.43974597273853777,0.5871024370095002
Snowflake,0.7248463901689708,0.9367127496159754,1.221889400921659,1.0811443932411675,0.5250768049155146,0.3860215053763441,0.3334101382488479,0.3541090629800307
Snowy Blossoms,1.0787172011661808,1.1927936009568663,2.1663302683710848,2.5723256335501232,0.239141810570382,0.2669507363384914,1.1663302683710848,1.5723256335501234
Sparkling Bubbles,1.4485981308411215,1.0654205607476634,0.7777777777777778,1.2149532710280373,0.4485981308411215,0.06542056074766354,0.2222222222222222,0.21495327102803738
Summer Dance,0.7153766380691996,1.0474215140944658,2.8920524182143867,1.5780145187140568,0.2846233619308004,0.04742151409446592,1.8920524182143867,0.5780145187140567
Summer Rose,1.0944129802540945,0.6574927292208786,0.7710699525485994,0.7527628960661258,0.12416960048982091,0.3425072707791214,0.2517679473442523,0.2739323434869126
Summer Time,1.4930536638518115,2.0168891310269683,2.00994279487878,1.424679923726505,0.4930536638518115,1.016889131026968,1.0099427948787796,0.42467992372650504
Sweet Gelato,0.902054054054054,0.9130810810810811,0.8065945945945946,0.7549729729729729,0.09794594594594594,0.08691891891891892,0.1934054054054054,0.38016216216216214
Sweet Revival,0.7781125958561067,0.5417818325401609,0.8039236060599763,0.7190506868388786,0.22188740414389327,0.4582181674598392,0.19607639394002369,0.4582181674598392
Tarantella,0.34860093271152565,0.535143237841439,0.6345769487008661,0.740506329113924,0.6513990672884743,0.464856762158561,0.3654230512991339,0.25949367088607594
Trinity,0.6867432474386836,0.8374210907585636,1.10524681775846,0.7504915657663251,0.31325675256131635,0.16257890924143642,0.1052468177584601,0.24950843423367483
Uzuri,0.9284516081977974,0.6034570782583327,0.4144117861571001,0.41871490044489823,0.07154839180220261,0.3965429217416673,0.5855882138428998,0.5812850995551018
Wedding Invite,0.7686723665107276,1.0640425875141153,1.0982416518793354,1.3623165026617197,0.23132763348927246,0.06404258751411518,0.09824165187933538,0.3623165026617196
