variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind,n_fields
Athena,2026-W02,4,2026-W05,0.4433240997229917,0.5566759002770083,0.069596834741012,-0.4433240997229917,291392.0,523450.0,raw,8
Athena,2026-W03,3,2026-W05,0.45499092558983667,0.5450090744101633,0.069596834741012,-0.45499092558983667,285285.0,523450.0,raw,8
Athena,2026-W04,2,2026-W05,0.44232113859967526,0.5576788614003247,0.069596834741012,-0.44232113859967526,291917.0,523450.0,raw,8
Athena,2026-W05,1,2026-W05,0.36797592893304043,0.6320240710669596,0.069596834741012,-0.36797592893304043,330833.0,523450.0,raw,8
Charmant,2026-W02,4,2026-W05,0.38972125435540067,0.7863530778164924,0.14816012495013206,-0.21364692218350756,189574.0,241080.0,raw,6
Charmant,2026-W03,3,2026-W05,0.41562551850008295,0.6976646756263482,0.14816012495013206,-0.3023353243736519,168193.0,241080.0,raw,6
Charmant,2026-W04,2,2026-W05,0.38639681704590295,0.6136031829540971,0.14816012495013206,-0.38639681704590295,186609.0,304120.0,raw,7
Charmant,2026-W05,1,2026-W05,0.2236814415362357,0.7763185584637643,0.14816012495013206,-0.2236814415362357,236094.0,304120.0,raw,7
Confidential,2026-W02,4,2026-W05,0.504390243902439,0.49560975609756097,0.25989226751900907,-0.504390243902439,30480.0,61500.0,raw,2
Confidential,2026-W03,3,2026-W05,0.4723739837398374,0.5276260162601626,0.25989226751900907,-0.4723739837398374,32449.0,61500.0,raw,2
Confidential,2026-W04,2,2026-W05,0.15777235772357723,0.8422276422764228,0.25989226751900907,-0.15777235772357723,51797.0,61500.0,raw,2
Confidential,2026-W05,1,2026-W05,0.428,0.572,0.25989226751900907,-0.428,35178.0,61500.0,raw,2
Madam Red,2026-W02,4,2026-W05,0.5855879541108987,0.41441204588910135,0.25232333416166625,-0.5855879541108987,17339.0,41840.0,raw,1
Madam Red,2026-W03,3,2026-W05,0.6400334608030592,0.3599665391969407,0.25232333416166625,-0.6400334608030592,15061.0,41840.0,raw,1
Madam Red,2026-W04,2,2026-W05,0.5079827915869981,0.4920172084130019,0.25232333416166625,-0.5079827915869981,20586.0,41840.0,raw,1
Madam Red,2026-W05,1,2026-W05,0.3636711281070746,0.6363288718929254,0.25232333416166625,-0.3636711281070746,26624.0,41840.0,raw,1
Maritim,2026-W02,4,2026-W05,0.3087506322711179,0.6912493677288821,0.19302022676021535,-0.3087506322711179,54664.0,79080.0,raw,1
