variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind,n_fields
Ariya,2026-W02,4,2026-W05,1.2499441090990386,2.249944109099039,0.4273227363231896,1.2499441090990386,10064.0,4473.0,final,1
Ariya,2026-W03,3,2026-W05,0.6422982338475296,1.6422982338475296,0.4273227363231896,0.6422982338475296,7346.0,4473.0,final,1
Ariya,2026-W04,2,2026-W05,0.018779342723004695,1.0187793427230047,0.4273227363231896,0.018779342723004695,4557.0,4473.0,final,1
Ariya,2026-W05,1,2026-W05,0.09389671361502347,0.9061032863849765,0.4273227363231896,-0.09389671361502347,4053.0,4473.0,final,1
Asteae,2026-W02,4,2026-W05,0.16117667782279374,0.9742821912982209,0.4940105103419535,-0.02571780870177911,11062.0,11354.0,final,2
Asteae,2026-W03,3,2026-W05,0.13589924255768893,0.8641007574423111,0.4940105103419535,-0.13589924255768893,9811.0,11354.0,final,2
Asteae,2026-W04,2,2026-W05,0.6897128765192884,0.31028712348071164,0.4940105103419535,-0.6897128765192884,3523.0,11354.0,final,2
Asteae,2026-W05,1,2026-W05,0.554077858023604,0.44592214197639596,0.4940105103419535,-0.554077858023604,5063.0,11354.0,final,2
Athena,2026-W02,4,2026-W05,0.05823570732591602,1.058235707325916,0.4261812369066263,0.05823570732591602,46701.0,44131.0,final,1
Athena,2026-W03,3,2026-W05,0.5215154879789717,0.4784845120210283,0.4261812369066263,-0.5215154879789717,21116.0,44131.0,final,1
Athena,2026-W04,2,2026-W05,0.5711404681516394,0.42885953184836056,0.4261812369066263,-0.5711404681516394,18926.0,44131.0,final,1
Athena,2026-W05,1,2026-W05,0.23414379914345926,0.7658562008565407,0.4261812369066263,-0.23414379914345926,33798.0,44131.0,final,1
Azore,2026-W02,4,2026-W05,0.8400046409096182,1.8400046409096182,0.3015214495943632,0.8400046409096182,15859.0,8619.0,final,2
Azore,2026-W03,3,2026-W05,0.2513052558301427,1.2513052558301427,0.3015214495943632,0.2513052558301427,10785.0,8619.0,final,2
Azore,2026-W04,2,2026-W05,0.1066248984801021,0.9673976099315466,0.3015214495943632,-0.03260239006845342,8338.0,8619.0,final,2
Azore,2026-W05,1,2026-W05,0.1415477433576981,1.083304327648219,0.3015214495943632,0.08330432764821905,9337.0,8619.0,final,2
Babe,2026-W02,4,2026-W05,0.5256977535738597,1.5256977535738598,0.08073957522028248,0.5256977535738597,17930.0,11752.0,final,2
Babe,2026-W03,3,2026-W05,0.5530122532334921,1.4963410483321988,0.08073957522028248,0.4963410483321988,17585.0,11752.0,final,2
Babe,2026-W04,2,2026-W05,0.6769060585432267,1.6025357385976855,0.08073957522028248,0.6025357385976855,18833.0,11752.0,final,2
Babe,2026-W05,1,2026-W05,0.4489448604492852,1.3189244383934648,0.08073957522028248,0.31892443839346496,15500.0,11752.0,final,2
Baby Follies,2026-W02,4,2026-W05,0.12209763280099671,1.1220976328009966,0.1540449329024748,0.12209763280099671,9907.0,8829.0,final,1
Baby Follies,2026-W03,3,2026-W05,0.10782648091516593,0.8921735190848341,0.1540449329024748,-0.10782648091516593,7877.0,8829.0,final,1
Baby Follies,2026-W04,2,2026-W05,0.2236946426548873,0.7763053573451127,0.1540449329024748,-0.2236946426548873,6854.0,8829.0,final,1
Baby Follies,2026-W05,1,2026-W05,0.04383282364933741,0.9561671763506626,0.1540449329024748,-0.04383282364933741,8442.0,8829.0,final,1
Bandolero,2026-W02,4,2026-W05,0.09417253856408303,1.094172538564083,0.1943473224509328,0.09417253856408303,11491.0,10502.0,final,1
Bandolero,2026-W03,3,2026-W05,0.019805751285469433,0.9801942487145305,0.1943473224509328,-0.019805751285469433,10294.0,10502.0,final,1
