variety_name,w+1_raw_accuracy,w+2_raw_accuracy,w+3_raw_accuracy,w+4_raw_accuracy,w+1_raw_wape,w+2_raw_wape,w+3_raw_wape,w+4_raw_wape
Athena,0.6320240710669596,0.5576788614003247,0.5450090744101633,0.5566759002770083,0.36797592893304043,0.44232113859967526,0.45499092558983667,0.4433240997229917
Charmant,0.7763185584637643,0.6136031829540971,0.6976646756263482,0.7863530778164924,0.2236814415362357,0.38639681704590295,0.41562551850008295,0.38972125435540067
Confidential,0.572,0.8422276422764228,0.5276260162601626,0.49560975609756097,0.428,0.15777235772357723,0.4723739837398374,0.504390243902439
Madam Red,0.6363288718929254,0.4920172084130019,0.3599665391969407,0.41441204588910135,0.3636711281070746,0.5079827915869981,0.6400334608030592,0.5855879541108987
Maritim,0.5593702579666161,0.5268209408194233,0.7961305007587254,0.6912493677288821,0.4406297420333839,0.4731790591805766,0.20386949924127465,0.3087506322711179
Memory Lane,0.764498816101026,0.659889502762431,0.6312865035516969,0.8269297553275454,0.23550118389897395,0.3401104972375691,0.3687134964483031,0.1730702446724546
Moon Walk,0.7403751065643649,0.6685933503836318,0.5339982949701619,0.34177323103154306,0.2596248934356351,0.3314066496163683,0.466001705029838,0.658226768968457
Odilia,0.6621183800623053,0.790778816199377,0.5880996884735202,0.4383177570093458,0.3378816199376947,0.20922118380062305,0.41190031152647977,0.5616822429906542
Pink Athena,0.7252466990965949,0.5010701876302989,0.43599027102154275,0.37816539263377347,0.27475330090340516,0.4989298123697012,0.5640097289784572,0.6218346073662265
Red Ribbon,0.6779833101529903,0.6234631432545201,0.5815159944367176,0.6409735744089012,0.32201668984700976,0.3765368567454798,0.41848400556328236,0.35902642559109876
Royal Athena,0.7904546415732713,0.6657094523155002,0.5050074011418905,0.30608162402199196,0.2095453584267287,0.3342905476844999,0.49499259885810953,0.693918375978008
Snow Flake,0.8238461538461539,0.857,0.5101538461538462,0.4786923076923077,0.17615384615384616,0.143,0.4898461538461538,0.5213076923076924
Tacazzi,0.8473002364066193,0.8566335697399527,0.6602080378250591,0.6532009456264776,0.1526997635933806,0.14336643026004728,0.3397919621749409,0.3467990543735225
Tamara,0.9199684115523465,0.9974052346570397,0.8246277075812274,0.9291064981949458,0.10266245487364621,0.12427797833935018,0.1883009927797834,0.14490072202166066
Thriller,0.6973991354466859,0.6723270893371758,0.5138184438040346,0.5199063400576369,0.30260086455331414,0.3276729106628242,0.4861815561959654,0.48009365994236314
