variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind,n_fields
Abeba,2026-W04,2,2026-W05,0.01881720430107527,1.0188172043010753,0.4276659570062968,0.01881720430107527,379.0,372.0,final,1
Abeba,2026-W05,1,2026-W05,0.4543010752688172,0.5456989247311828,0.4276659570062968,-0.4543010752688172,203.0,372.0,final,1
Alicia,2026-W02,4,2026-W05,0.7255541069100391,0.27444589308996087,0.5907852449538442,-0.7255541069100391,1684.0,6136.0,final,1
Alicia,2026-W03,3,2026-W05,0.26189700130378096,1.261897001303781,0.5907852449538442,0.26189700130378096,7743.0,6136.0,final,1
Alicia,2026-W04,2,2026-W05,0.14178617992177314,0.8582138200782269,0.5907852449538442,-0.14178617992177314,5266.0,6136.0,final,1
Alicia,2026-W05,1,2026-W05,0.48614732724902215,0.5138526727509778,0.5907852449538442,-0.48614732724902215,3153.0,6136.0,final,1
Azore,2026-W02,4,2026-W05,0.14627355796687608,1.1038692175899485,0.32060147954098583,0.1038692175899486,15463.0,14008.0,final,3
Azore,2026-W03,3,2026-W05,0.961307824100514,1.961307824100514,0.32060147954098583,0.961307824100514,27474.0,14008.0,final,3
Azore,2026-W04,2,2026-W05,0.259137635636779,1.232153055396916,0.32060147954098583,0.23215305539691605,17260.0,14008.0,final,3
Azore,2026-W05,1,2026-W05,0.19388920616790406,1.0328383780696744,0.32060147954098583,0.03283837806967447,14468.0,14008.0,final,3
Babe,2026-W02,4,2026-W05,0.29813322311772406,0.701866776882276,0.38457958149275556,-0.29813322311772406,10189.0,14517.0,final,2
Babe,2026-W03,3,2026-W05,0.3872700971275057,1.3517255631328786,0.38457958149275556,0.35172556313287867,19623.0,14517.0,final,2
Babe,2026-W04,2,2026-W05,0.42970310670248674,1.076048770407109,0.38457958149275556,0.0760487704071089,15621.0,14517.0,final,2
Babe,2026-W05,1,2026-W05,0.42873872012123715,0.5712612798787629,0.38457958149275556,-0.42873872012123715,8293.0,14517.0,final,2
Bandolero,2026-W02,4,2026-W05,0.975552183442927,1.9273309728544934,0.1412696770708501,0.9273309728544933,11431.0,5931.0,final,2
Bandolero,2026-W03,3,2026-W05,1.0379362670713201,2.0379362670713204,0.1412696770708501,1.0379362670713201,12087.0,5931.0,final,2
Bandolero,2026-W04,2,2026-W05,0.7067948069465521,1.701062215477997,0.1412696770708501,0.701062215477997,10089.0,5931.0,final,2
Bandolero,2026-W05,1,2026-W05,0.5855673579497556,1.469903894790086,0.1412696770708501,0.469903894790086,8718.0,5931.0,final,2
