variety_name,w+1_final_accuracy,w+2_final_accuracy,w+3_final_accuracy,w+4_final_accuracy,w+1_final_wape,w+2_final_wape,w+3_final_wape,w+4_final_wape
Athena,0.827125799980896,0.7883293533288758,0.717694144617442,0.6505205845830547,0.1746470532046996,0.21167064667112429,0.28230585538255804,0.34947941541694527
Charmant,0.9808463764303564,0.7948934631066684,0.8507176041148167,0.8280197444831591,0.2183513086939366,0.24445942391161385,0.2625725900116144,0.34805458768873404
Confidential,0.8436260162601626,0.9779837398373984,0.7758373983739837,0.6141463414634146,0.1563739837398374,0.15665040650406503,0.22416260162601626,0.3858536585365854
Madam Red,0.7635038240917782,0.9089388145315488,0.6841300191204589,0.5389101338432123,0.2364961759082218,0.09106118546845124,0.3158699808795411,0.46108986615678776
Maritim,0.7271244309559939,0.6914264036418817,0.6368866970156803,0.6912493677288821,0.27287556904400606,0.3085735963581184,0.36311330298431965,0.3087506322711179
Memory Lane,0.9172533543804262,0.7612154696132597,0.7762588792423046,0.8955169692186267,0.0827466456195738,0.23878453038674033,0.22374112075769534,0.10448303078137332
Moon Walk,1.0028132992327365,0.8920545609548167,1.0251662404092072,0.9342199488491049,0.04861040068201194,0.10794543904518329,0.03751065643648764,0.06578005115089514
Odilia,0.8607476635514019,0.9490342679127726,0.5880996884735202,0.48205607476635515,0.13925233644859814,0.05096573208722741,0.41190031152647977,0.5179439252336449
Pink Athena,0.8598679638637943,0.8677762334954829,0.7874565670604586,0.726997915218902,0.1401320361362057,0.13222376650451703,0.21254343293954134,0.273002084781098
Red Ribbon,0.8118497913769124,0.7822253129346314,0.6608205841446454,0.6903198887343532,0.18815020862308762,0.21777468706536857,0.33917941585535466,0.3096801112656467
Royal Athena,0.8405455698879256,0.899242968915204,0.8198392894903785,0.6490801437936139,0.15945443011207444,0.10510467329245084,0.18016071050962149,0.3509198562063861
Snow Flake,1.1537692307692309,1.0283076923076924,0.6903076923076923,0.5746153846153846,0.15376923076923077,0.028307692307692308,0.3096923076923077,0.42538461538461536
Tacazzi,0.9842931442080378,1.0585059101654846,0.890033096926714,0.8129929078014184,0.016652482269503548,0.06410401891252955,0.10996690307328605,0.18700709219858155
Tamara,1.1317802346570398,1.1696863718411552,0.9782378158844766,1.0042193140794224,0.13178023465703972,0.19705550541516245,0.06745261732851986,0.1884250902527076
Thriller,0.8185374639769453,0.8875504322766571,0.7580979827089337,0.6179466858789625,0.18146253602305476,0.11244956772334294,0.24190201729106628,0.3820533141210375
