field_name,variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind
GH 13 (F),Abeba,2026-W05,4,2026-W08,0.08776595744680851,1.0877659574468086,0.25965571271060756,0.08776595744680851,409.0,376.0,raw
GH 13 (F),Abeba,2026-W06,3,2026-W08,0.30319148936170215,1.303191489361702,0.25965571271060756,0.30319148936170215,490.0,376.0,raw
GH 13 (F),Abeba,2026-W07,2,2026-W08,0.26595744680851063,0.7340425531914894,0.25965571271060756,-0.26595744680851063,276.0,376.0,raw
GH 13 (F),Abeba,2026-W08,1,2026-W08,0.1675531914893617,0.8324468085106383,0.25965571271060756,-0.1675531914893617,313.0,376.0,raw
GH 16 (A),Alicia,2026-W05,4,2026-W08,0.047963105303612606,0.9520368946963874,0.27546922609579383,-0.047963105303612606,6193.0,6505.0,raw
GH 16 (A),Alicia,2026-W06,3,2026-W08,0.1334358186010761,0.8665641813989239,0.27546922609579383,-0.1334358186010761,5637.0,6505.0,raw
GH 16 (A),Alicia,2026-W07,2,2026-W08,0.11975403535741737,0.8802459646425826,0.27546922609579383,-0.11975403535741737,5726.0,6505.0,raw
GH 16 (A),Alicia,2026-W08,1,2026-W08,0.4687163720215219,1.468716372021522,0.27546922609579383,0.4687163720215219,9554.0,6505.0,raw
GH 16 (B),Azore,2026-W05,4,2026-W08,0.47850542386500605,1.478505423865006,0.23764889153876945,0.47850542386500605,3680.0,2489.0,raw
GH 16 (B),Azore,2026-W06,3,2026-W08,0.14704700683005223,1.1470470068300522,0.23764889153876945,0.14704700683005223,2855.0,2489.0,raw
GH 16 (B),Azore,2026-W07,2,2026-W08,0.13539574126155082,0.8646042587384491,0.23764889153876945,-0.13539574126155082,2152.0,2489.0,raw
GH 16 (B),Azore,2026-W08,1,2026-W08,0.013258336681398152,0.9867416633186018,0.23764889153876945,-0.013258336681398152,2456.0,2489.0,raw
GH 18 (H),Azore,2026-W05,4,2026-W08,0.49345549738219896,1.493455497382199,0.29653163301969077,0.49345549738219896,7987.0,5348.0,raw
GH 18 (H),Azore,2026-W06,3,2026-W08,0.6082647718773373,1.6082647718773373,0.29653163301969077,0.6082647718773373,8601.0,5348.0,raw
GH 18 (H),Azore,2026-W07,2,2026-W08,0.03328347045624533,1.0332834704562452,0.29653163301969077,0.03328347045624533,5526.0,5348.0,raw
GH 18 (H),Azore,2026-W08,1,2026-W08,0.16566940912490652,0.8343305908750935,0.29653163301969077,-0.16566940912490652,4462.0,5348.0,raw
GH 20 (D),Azore,2026-W05,4,2026-W08,0.03264902300272075,0.9673509769972792,0.22453369151098132,-0.03264902300272075,7822.0,8086.0,raw
