variety_name,w+1_raw_accuracy,w+2_raw_accuracy,w+3_raw_accuracy,w+4_raw_accuracy,w+1_raw_wape,w+2_raw_wape,w+3_raw_wape,w+4_raw_wape
Athena,1.0075939497894901,0.9990238577888664,0.7432028691719944,0.7091376890690785,0.18107905816310618,0.18099173553719008,0.2697333541244347,0.360570715733666
Charmant,0.9720744680851063,0.8998256016742239,1.0039893617021276,0.7819802929891873,0.17762033484478548,0.14788106034182072,0.17754185559818625,0.2877615974886641
Confidential,0.9027692307692308,1.667366515837104,1.1542805429864254,0.5009230769230769,0.09723076923076923,0.667366515837104,0.15428054298642535,0.4990769230769231
Madam Red,1.3342635658914728,1.3331007751937984,0.8193798449612403,0.4158139534883721,0.3342635658914729,0.33310077519379844,0.1806201550387597,0.5841860465116279
Maritim,0.8098031173092699,1.1847005742411814,1.466078753076292,0.9587161607875307,0.1901968826907301,0.1847005742411813,0.46607875307629204,0.04128383921246924
Memory Lane,0.9633173843700159,0.9296331738437001,0.6943221690590111,0.3691866028708134,0.2142902711323764,0.19840510366826156,0.3056778309409888,0.6308133971291866
Moon Walk,0.8066200873362446,0.7046637554585152,0.5544978165938864,0.2646113537117904,0.19337991266375545,0.2953362445414847,0.4455021834061135,0.7353886462882097
Odilia,0.8487833827893175,1.6299109792284867,1.3071810089020772,0.2655192878338279,0.1512166172106825,0.6299109792284866,0.30718100890207717,0.7344807121661721
Pink Athena,0.9388404255319149,0.940595744680851,0.8545106382978723,0.4597553191489362,0.27167021276595743,0.25627659574468087,0.25638297872340426,0.5402446808510638
Red Ribbon,0.9814728682170543,0.9757209302325581,0.7647596899224807,0.5873023255813954,0.08165891472868217,0.08827906976744186,0.2352403100775194,0.41269767441860467
Royal Athena,0.8394761731538741,0.8501418697708257,0.8243579483448527,0.7385230993088395,0.19819570753001092,0.18758821389596217,0.21626773372135322,0.26317933794106946
Snow Flake,0.8599126637554585,1.3986026200873363,0.9972052401746725,0.23965065502183405,0.14008733624454148,0.39860262008733627,0.0027947598253275107,0.760349344978166
Tacazzi,0.9419990004997502,0.9912843578210895,0.7513143428285857,0.6324837581209395,0.11637181409295352,0.09565217391304348,0.28808595702148926,0.36751624187906046
Tamara,0.9788772213247173,1.0438072159396876,0.9838718362950997,0.8743537964458804,0.06598007539041464,0.11661281637049004,0.15255788906838988,0.13229671513193322
Thriller,0.9013672922252011,0.9857908847184986,0.7597229669347632,0.4570330652368186,0.18363717605004468,0.2701519213583557,0.27478999106344953,0.5429669347631814
