variety_name,forecast_week,horizon,horizon_week,wape,accuracy,forecast_stability_index,bias,total_forecast,total_harvest,forecast_kind,n_fields
Abeba,2026-W05,4,2026-W08,0.08776595744680851,1.0877659574468086,0.25965571271060756,0.08776595744680851,409.0,376.0,final,1
Abeba,2026-W06,3,2026-W08,0.30319148936170215,1.303191489361702,0.25965571271060756,0.30319148936170215,490.0,376.0,final,1
Abeba,2026-W07,2,2026-W08,0.26595744680851063,0.7340425531914894,0.25965571271060756,-0.26595744680851063,276.0,376.0,final,1
Abeba,2026-W08,1,2026-W08,0.1675531914893617,0.8324468085106383,0.25965571271060756,-0.1675531914893617,313.0,376.0,final,1
Alicia,2026-W05,4,2026-W08,0.047963105303612606,0.9520368946963874,0.27546922609579383,-0.047963105303612606,6193.0,6505.0,final,1
Alicia,2026-W06,3,2026-W08,0.1334358186010761,0.8665641813989239,0.27546922609579383,-0.1334358186010761,5637.0,6505.0,final,1
Alicia,2026-W07,2,2026-W08,0.11975403535741737,0.8802459646425826,0.27546922609579383,-0.11975403535741737,5726.0,6505.0,final,1
Alicia,2026-W08,1,2026-W08,0.4687163720215219,1.468716372021522,0.27546922609579383,0.4687163720215219,9554.0,6505.0,final,1
Azore,2026-W05,4,2026-W08,0.25711235319977394,1.2239527727187087,0.44155891240262113,0.22395277271870878,19489.0,15923.0,final,3
Azore,2026-W06,3,2026-W08,0.2670979086855492,0.985492683539534,0.44155891240262113,-0.014507316460465993,15692.0,15923.0,final,3
Azore,2026-W07,2,2026-W08,0.3431159882608141,0.6568840117391859,0.44155891240262113,-0.3431159882608141,5148.0,7837.0,final,2
Azore,2026-W08,1,2026-W08,0.0704641085222634,0.9550335991961314,0.44155891240262113,-0.04496640080386862,15207.0,15923.0,final,3
Babe,2026-W05,4,2026-W08,0.16189454575460022,0.9211156035976565,0.08396586610874855,-0.07888439640234343,11163.0,12119.0,final,2
Babe,2026-W06,3,2026-W08,0.24011882168495752,0.7970129548642627,0.08396586610874855,-0.20298704513573726,9659.0,12119.0,final,2
Babe,2026-W07,2,2026-W08,0.1222048023764337,0.8777951976235663,0.08396586610874855,-0.1222048023764337,10638.0,12119.0,final,2
Babe,2026-W08,1,2026-W08,0.025662183348461095,0.974337816651539,0.08396586610874855,-0.025662183348461095,11808.0,12119.0,final,2
